column,records,values_count,min,median,max,mean,std
category,30,30,90.0,90.0,90.0,90.0,0.0
file,30,0,,,,,
MAE,30,30,0.4772204197530864,0.5472643425511585,3.9307605183767667,0.7795271268277373,0.775839042893743
MAPE(%),30,30,9.027172338962442,10.58358138856444,74.62195716484851,15.060154823504352,14.54827833614199
MASE_lag1,30,30,0.6224123774101298,0.7137668180571506,5.126675008036336,1.016694408247609,1.0118842429771597
MASE_lastValue,30,30,0.7147725280306348,0.8196831095968312,5.887425425460326,1.1675623088370906,1.1620383602213666
R2,30,30,-619.7148547541296,-0.37023580293755254,-0.0001238313438221006,-37.41155528292451,138.8974349710663
RMSSE,30,30,0.48550480062294243,0.5682224943928426,12.095190419063796,1.3183790332631073,2.704613100606471
SMAPE(%),30,30,9.029961555473493,10.210834830623394,27.215198116703622,11.621778723356817,3.8596659284354167
last_value_index,30,0,,,,,
last_value_value,30,30,5.85374,5.85374,5.85374,5.85374,0.0
nMAE,30,30,0.0903646888088786,0.10362794625682223,0.7443142336807889,0.1476083656904586,0.14691000379477764
nRMSE,30,30,0.10637341774963098,0.12449674790698852,2.6500391789279645,0.2888549886174372,0.5925769195954305
