,Wh
2026-01-10,5.4011101722717285
2026-01-11,5.050467925828777
2026-01-12,5.0211560177611245
2026-01-13,5.0144966389668655
2026-01-14,5.005466825757517
2026-01-15,4.997321881243497
2026-01-16,4.988285563249875
2026-01-17,4.979380603829905
2026-01-18,4.970521687472055
2026-01-19,4.961768796923346
2026-01-20,5.047649040211594
2026-01-21,5.118852299108379
2026-01-22,5.004370842557484
2026-01-23,5.136853610018278
2026-01-24,5.111680659346457
2026-01-25,4.757819118579611
2026-01-26,4.752831589104093
2026-01-27,4.745784500291907
2026-01-28,4.737295703759032
2026-01-29,4.728453675429267
2026-01-30,4.719650702235704
2026-01-31,4.710933593869094
2026-02-01,4.702252627752856
2026-02-02,4.693576861781735
2026-02-03,4.684897507269475
2026-02-04,4.676215495078304
2026-02-05,4.6675326700171595
2026-02-06,4.658849876765625
2026-02-07,4.650167233402031
2026-02-08,4.641484664268856
2026-02-09,4.632802108471426
2026-02-10,4.624119547385729
2026-02-11,4.61543698129494
2026-02-12,4.606754413513658
2026-02-13,4.598071845694741
2026-02-14,4.589389278147311
2026-02-15,4.580706710750548
2026-02-16,4.572024143388936
2026-02-17,4.757997618885574
2026-02-18,4.829214778221847
2026-02-19,4.714741726270167
2026-02-20,4.646169941118152
2026-02-21,4.621000135041907
2026-02-22,4.614765337472689
2026-02-23,4.609778769624565
2026-02-24,4.602732191548096
2026-02-25,4.594243672342973
2026-02-26,4.585401797295016
2026-02-27,4.576598910119164
2026-02-28,4.5678818499031
2026-03-01,4.559200910572971
2026-03-02,4.550525159397614
2026-03-03,4.541845813043699
2026-03-04,4.5331638053566605
2026-03-05,4.524480982789064
2026-03-06,4.515798190920112
2026-03-07,4.507115548323237
2026-03-08,4.498432979614901
2026-03-09,4.489750424052692
2026-03-10,4.481067863097185
