ID,Model,ModelParameters,TransformationParameters,Ensemble,Runs,smape,mae,rmse,made,mage,custom,underestimate,mle,overestimate,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,uwmse,smoothness,mate,wasserstein,dwd,matse,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,custom_weighted,mle_weighted,imle_weighted,spl_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,uwmse_weighted,smoothness_weighted,mate_weighted,wasserstein_weighted,dwd_weighted,matse_weighted,containment_weighted,contour_weighted,TotalRuntimeSeconds,Score,lowest_series_mape,lowest_series_mape_name,highest_series_mape,highest_series_mape_name,source
ee21384a4e0b2299eb664ad45a4d162d,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {""0285c5d0a5255e464172179037120df6"": {""Model"": ""ETS"", ""ModelParameters"": ""{\""damped_trend\"": false, \""trend\"": null, \""seasonal\"": null, \""seasonal_periods\"": null, \""method\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""PctChangeTransformer\"", \""2\"": \""AlignLastValue\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0, \""first_value_only\"": false, \""threshold\"": 1, \""threshold_method\"": \""max\"", \""mean_type\"": \""arithmetic\""}, \""1\"": {}, \""2\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0, \""first_value_only\"": false, \""threshold\"": 1, \""threshold_method\"": \""mean\"", \""mean_type\"": \""arithmetic\""}}}""}, ""353f71713ba60050579e6cb123bcb72d"": {""Model"": ""Theta"", ""ModelParameters"": ""{\""deseasonalize\"": true, \""difference\"": false, \""use_test\"": true, \""method\"": \""auto\"", \""period\"": null, \""theta\"": 2.5, \""use_mle\"": false}"", ""TransformationParameters"": ""{\""fillna\"": \""rolling_mean_24\"", \""transformations\"": {\""0\"": \""StandardScaler\"", \""1\"": \""DifferencedTransformer\"", \""2\"": \""CointegrationTransformer\"", \""3\"": \""PositiveShift\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {\""lag\"": 1, \""fill\"": \""bfill\""}, \""2\"": {\""n_components\"": 3, \""max_components\"": 5, \""shrinkage\"": 0.0001, \""method\"": \""rrr\"", \""min_periods\"": 15}, \""3\"": {}}}""}, ""369264e66c928c5b0fe6667af1dd17c8"": {""Model"": ""Theta"", ""ModelParameters"": ""{\""deseasonalize\"": true, \""difference\"": false, \""use_test\"": true, \""method\"": \""auto\"", \""period\"": null, \""theta\"": 1.6, \""use_mle\"": false}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""EWMAFilter\"", \""2\"": \""IntermittentOccurrence\"", \""3\"": \""SeasonalDifference\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0, \""first_value_only\"": true, \""threshold\"": null, \""threshold_method\"": \""max\"", \""mean_type\"": \""geometric\""}, \""1\"": {\""span\"": 364}, \""2\"": {\""center\"": \""mean\""}, \""3\"": {\""lag_1\"": 7, \""method\"": \""Mean\""}}}""}, ""a8b2859c81a1a4e366875126577ca5e5"": {""Model"": ""LastValueNaive"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""EWMAFilter\"", \""2\"": \""CointegrationTransformer\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0, \""first_value_only\"": true, \""threshold\"": null, \""threshold_method\"": \""max\"", \""mean_type\"": \""geometric\""}, \""1\"": {\""span\"": 364}, \""2\"": {\""n_components\"": 3, \""max_components\"": 10, \""shrinkage\"": 0.01, \""method\"": \""cca\"", \""min_periods\"": 30}}}""}, ""7fa7ba3710a7ebc386840cfedd311ee7"": {""Model"": ""Theta"", ""ModelParameters"": ""{\""deseasonalize\"": true, \""difference\"": false, \""use_test\"": true, \""method\"": \""auto\"", \""period\"": null, \""theta\"": 1.6, \""use_mle\"": false}"", ""TransformationParameters"": ""{\""fillna\"": \""quadratic\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""EWMAFilter\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0, \""first_value_only\"": true, \""threshold\"": null, \""threshold_method\"": \""max\"", \""mean_type\"": \""geometric\""}, \""1\"": {\""span\"": 364}}}""}}, ""point_method"": ""median"", ""model_weights"": {}}",{},1,1,0.24681622787392582,0.014602458718953493,0.01946292422166257,0.05521983687704601,0.014602458718953493,0.0,-0.029204917437906985,0.014602458718953493,0.0,0.014416442044384779,0.1655302381483207,1.0,0.5,0.027470000000000105,0.5,1.4284437316984495,0.00173491743790688,0.022409587189534452,0.019598922074345375,0.2530324602777383,0.029204917437906985,0.05882106643268492,0.030310840605250806,0.002415424140572788,0.24681622787392582,0.014602458718953493,0.01946292422166257,0.05521983687704601,0.014602458718953493,0.0,0.014602458718953493,0.014416442044384779,0.1655302381483207,0.027470000000000105,0.5,1.4284437316984495,0.00173491743790688,0.022409587189534452,0.019598922074345375,0.2530324602777383,0.029204917437906985,0.05882106643268492,0.030310840605250806,0.002415424140572788,1.0,0.5,0.4818,20.800103030564262,0.2256420968387544,Wh,0.2256420968387544,Wh,model.results
