category,file,MAE,MAPE(%),MASE_lag1,MASE_lastValue,R2,RMSSE,SMAPE(%),last_value_index,last_value_value,nMAE,nRMSE
120,260505_035004/120/forecast_Wh_metrics_120d.json,[1.101084848006696],[19.588907918322196],[1.3493463797625742],[1.022254540959396],[-2.9029858375578232],[1.0626309991288165],[22.55091464647667],"[""2025-10-31T00:00:00""]",[6.54126],[0.2014178371854705],[0.23675803549985672]
30,260505_035004/30/forecast_Wh_metrics_30d.json,[0.6401717196678536],[11.171499185566645],[0.8954650618077903],[0.861005590553519],[-1.4874513440214554],[0.7308581966932036],[12.093818746201352],"[""2026-01-29T00:00:00""]",[4.72749],[0.11723280266982006],[0.14326930836534288]
60,260505_035004/60/forecast_Wh_metrics_60d.json,[0.6556228831614177],[12.879951100018586],[0.8920237165217156],[0.878064401411717],[-1.4398108554289912],[0.7143513931680506],[12.092175930260169],"[""2025-12-30T00:00:00""]",[4.57906],[0.12318876462756043],[0.14894163847448846]
90,260505_035004/90/forecast_Wh_metrics_90d.json,[2.080093390413043],[38.811977974653324],[2.7129515393158243],[3.1155280655731605],[-17.07168508597813],[2.063792194529755],[51.7305567929032],"[""2025-11-30T00:00:00""]",[5.85374],[0.3938787699305363],[0.45217396197826043]
120,260505_061945/120/forecast_Wh_metrics_120d.json,[2.5971383747906516],[50.29614737981659],[3.182715001582612],[2.411200646286165],[-18.58224099561599],[2.380209525295484],[38.158427313959805],"[""2025-10-31T00:00:00""]",[6.54126],[0.4750859983848763],[0.5303193034543605]
30,260505_061945/30/forecast_Wh_metrics_30d.json,[0.875465949744923],[15.351553319834139],[1.2245920066661133],[1.1774670044167466],[-3.1194887785286483],[0.9405404690586379],[17.011634449899866],"[""2026-01-29T00:00:00""]",[4.72749],[0.16032155713445664],[0.18437308783199052]
60,260505_061945/60/forecast_Wh_metrics_60d.json,[0.6642366403969885],[11.913021767201624],[0.9037433741783228],[0.8896006576730702],[-1.5155798658443507],[0.7253587786271468],[12.87109463549313],"[""2025-12-30T00:00:00""]",[4.57906],[0.12480725315183976],[0.15123666868129923]
90,260505_061945/90/forecast_Wh_metrics_90d.json,[4.1685595756590965],[80.36212122639206],[5.436823254973385],[6.243596759086277],[-64.72295864932082],[3.9357290600145114],[54.807804351145364],"[""2025-11-30T00:00:00""]",[5.85374],[0.7893429812383235],[0.8623126916832025]
120,260505_084407/120/forecast_Wh_metrics_120d.json,[0.5370956041880455],[10.329171872626052],[0.6581945164439538],[0.49864315298181355],[0.04746283912805882],[0.5249584818902588],[9.880293735970874],"[""2025-10-31T00:00:00""]",[6.54126],[0.09824913598004736],[0.11696265118674376]
30,260505_084407/30/forecast_Wh_metrics_30d.json,[0.7882651956898481],[13.766518062436273],[1.102616564420512],[1.0601854463047191],[-2.467514606237541],[0.8629089517487856],[15.139582235515023],"[""2026-01-29T00:00:00""]",[4.72749],[0.14435273427220638],[0.16915506901157149]
60,260505_084407/60/forecast_Wh_metrics_60d.json,[1.8089184275430834],[33.11638522528677],[2.461168119759363],[2.422653200608593],[-14.655870800210348],[1.8095576794038186],[41.43855351225287],"[""2025-12-30T00:00:00""]",[4.57906],[0.33988811575113625],[0.3772911878693485]
90,260505_084407/90/forecast_Wh_metrics_90d.json,[2.6372588696644277],[50.59938017655694],[3.4396318660527565],[3.950040927244011],[-29.54127770439554],[2.682935558905595],[37.67047277760609],"[""2025-11-30T00:00:00""]",[5.85374],[0.49938155871239764],[0.5878274007520048]
120,260505_104214/120/forecast_Wh_metrics_120d.json,[1.7152672457767755],[31.336343002877353],[2.1020084443121303],[1.592465588940301],[-9.594922833462697],[1.75078530311781],[41.783932140696066],"[""2025-10-31T00:00:00""]",[6.54126],[0.3137682072956252],[0.3900813069522969]
30,260505_104214/30/forecast_Wh_metrics_30d.json,[0.7715553686433763],[13.452120237791124],[1.0792430447081294],[1.0377113912001616],[-2.397626421449273],[0.8541686690010372],[14.789186664496684],"[""2026-01-29T00:00:00""]",[4.72749],[0.14129271178667352],[0.1674417212378814]
60,260505_104214/60/forecast_Wh_metrics_60d.json,[1.200945666666666],[21.8621123830412],[1.6339759401852607],[1.6084057848085154],[-5.600213927721039],[1.1749322442544268],[24.933454257309023],"[""2025-12-30T00:00:00""]",[4.57906],[0.22565260740764023],[0.2449723416646217]
90,260505_104214/90/forecast_Wh_metrics_90d.json,[0.5989654571819313],[12.018863094829154],[0.7811977416725787],[0.8971201489124567],[-0.6478909655067417],[0.6232049252194239],[11.158311108339644],"[""2025-11-30T00:00:00""]",[5.85374],[0.11341787757849368],[0.13654332103191294]
120,260505_121544/120/forecast_Wh_metrics_120d.json,[1.8334101186343401],[33.37710517604188],[2.2467889833175456],[1.7021502226715424],[-9.152430262049918],[1.7138349725430457],[42.743924828535704],"[""2025-10-31T00:00:00""]",[6.54126],[0.33537969525037004],[0.38184863946459546]
30,260505_121544/30/forecast_Wh_metrics_30d.json,[0.9272354263269267],[16.427525614024795],[1.2970065731379234],[1.2470948986015464],[-3.4385425355307415],[0.9762836538400005],[18.27049996442594],"[""2026-01-29T00:00:00""]",[4.72749],[0.16980195223158276],[0.19137978404962916]
60,260505_121544/60/forecast_Wh_metrics_60d.json,[1.4434294382987891],[26.278921931790826],[1.9638931543686389],[1.9331601112034873],[-9.070884262817739],[1.45133483352475],[31.245323432902527],"[""2025-12-30T00:00:00""]",[4.57906],[0.2712142817127732],[0.3026020389231925]
90,260505_121544/90/forecast_Wh_metrics_90d.json,[1.4940662354438237],[29.685143899915495],[1.9486285144544653],[2.237786682946081],[-7.08493338598484],[1.3803997232439231],[25.244390166463216],"[""2025-11-30T00:00:00""]",[5.85374],[0.28291084127453814],[0.30244363440628363]
120,260505_134134/120/forecast_Wh_metrics_120d.json,[1.2708189831748982],[22.834112414788375],[1.5573504597623675],[1.1798368478502954],[-4.161802692181801],[1.2220379506385581],[26.989769458431184],"[""2025-10-31T00:00:00""]",[6.54126],[0.23246674541812443],[0.27227448167487767]
30,260505_134134/30/forecast_Wh_metrics_30d.json,[0.6535761539727898],[11.300267034857479],[0.9142150350174721],[0.8790340234257888],[-1.644492875600732],[0.7535759426105108],[12.306147240201277],"[""2026-01-29T00:00:00""]",[4.72749],[0.11968751810552608],[0.1477226424866792]
60,260505_134134/60/forecast_Wh_metrics_60d.json,[1.4443207697927205],[26.295665459794364],[1.9651058771888608],[1.9343538560753935],[-9.081029560954454],[1.4520656788909212],[31.267466418074385],"[""2025-12-30T00:00:00""]",[4.57906],[0.2713817591276577],[0.302754419540561]
90,260505_134134/90/forecast_Wh_metrics_90d.json,[2.079321087482899],[38.797751573432315],[2.71194426703045],[3.114371323541732],[-17.053597274399394],[2.0627591190431285],[51.700187180682875],"[""2025-11-30T00:00:00""]",[5.85374],[0.3937325295119373],[0.45194761659472393]
120,260505_151102/120/forecast_Wh_metrics_120d.json,[0.5835232012211818],[10.812744381341792],[0.7150901408739407],[0.5417468447444197],[-0.18796633844788202],[0.5862543264773822],[10.760127502626052],"[""2025-10-31T00:00:00""]",[6.54126],[0.10674198391729918],[0.13061958737686954]
30,260505_151102/30/forecast_Wh_metrics_30d.json,[0.9272354263269267],[16.427525614024795],[1.2970065731379234],[1.2470948986015464],[-3.4385425355307415],[0.9762836538400005],[18.27049996442594],"[""2026-01-29T00:00:00""]",[4.72749],[0.16980195223158276],[0.19137978404962916]
60,260505_151102/60/forecast_Wh_metrics_60d.json,[1.200945666666666],[21.8621123830412],[1.6339759401852607],[1.6084057848085154],[-5.600213927721039],[1.1749322442544268],[24.933454257309023],"[""2025-12-30T00:00:00""]",[4.57906],[0.22565260740764023],[0.2449723416646217]
