column,records,values_count,min,median,max,mean,std
category,31,31,30.0,30.0,30.0,30.0,0.0
file,31,0,,,,,
MAE,31,31,0.4455927298146746,0.4455927298146746,0.4455927298146746,0.4455927298146746,0.0
MAPE(%),31,31,8.003223347422555,8.003223347422555,8.003223347422555,8.003223347422555,0.0
MASE_lag1,31,31,0.6232901408884841,0.6232901408884841,0.6232901408884841,0.6232901408884841,0.0
MASE_lastValue,31,31,0.5993045610941631,0.5993045610941631,0.5993045610941631,0.5993045610941631,0.0
R2,31,31,-0.28374441234913816,-0.28374441234913816,-0.28374441234913816,-0.28374441234913816,0.0
RMSSE,31,31,0.5250432843385462,0.5250432843385462,0.5250432843385462,0.5250432843385462,0.0
SMAPE(%),31,31,8.207591100859517,8.207591100859517,8.207591100859517,8.207591100859517,0.0
last_value_index,31,0,,,,,
last_value_value,31,31,4.72749,4.72749,4.72749,4.72749,0.0
nMAE,31,31,0.08160011284561802,0.08160011284561802,0.08160011284561802,0.08160011284561802,0.0
nRMSE,31,31,0.10292364312174251,0.10292364312174251,0.10292364312174251,0.10292364312174251,0.0
