column,records,values_count,min,median,max,mean,std
category,31,31,60.0,60.0,60.0,60.0,0.0
file,31,0,,,,,
MAE,31,31,0.5799758010485024,0.5799758010485024,0.5799758010485024,0.5799758010485024,0.0
MAPE(%),31,31,10.426724997798422,10.426724997798422,10.426724997798422,10.426724997798422,0.0
MASE_lag1,31,31,0.7891002325136499,0.7891002325136499,0.7891002325136499,0.7891002325136499,0.0
MASE_lastValue,31,31,0.7767515711552017,0.7767515711552017,0.7767515711552017,0.7767515711552017,0.0
R2,31,31,-0.9899679447547047,-0.9899679447547047,-0.9899679447547047,-0.9899679447547047,0.0
RMSSE,31,31,0.6451442884323039,0.6451442884323039,0.6451442884323039,0.6451442884323039,0.0
SMAPE(%),31,31,11.105089858377767,11.105089858377767,11.105089858377767,11.105089858377767,0.0
last_value_index,31,0,,,,,
last_value_value,31,31,4.57906,4.57906,4.57906,4.57906,0.0
nMAE,31,31,0.108974998097274,0.108974998097274,0.108974998097274,0.108974998097274,0.0
nRMSE,31,31,0.13451201788159806,0.13451201788159806,0.13451201788159806,0.13451201788159806,0.0
