column,corr_with_Wh,abs_corr,weight
day_of_year,-0.6020245464582493,0.6020245464582493,0.14781716869165895
UVI Max,0.31494916359780684,0.31494916359780684,0.07733055723179305
GloblRad,0.2676914097720743,0.2676914097720743,0.06572719751773587
Temperature,0.2673870419253725,0.2673870419253725,0.06565246502783173
TxSoil0cm,0.23946190413205726,0.23946190413205726,0.058795909380364345
LM35_tempC,0.23113653271644446,0.23113653271644446,0.05675175214757002
TxSoil5cm,0.22606328830954703,0.22606328830954703,0.05550610090507475
TxSoil10cm,0.22339166105370087,0.22339166105370087,0.05485012702646474
Cloud Amount Sat,0.22201561918618037,0.22201561918618037,0.054512262708382206
T Min,0.21933033183769834,0.21933033183769834,0.05385293481999075
T Max,0.20942701988820525,0.20942701988820525,0.051421340391397355
Td dew point,0.17022105525104428,0.17022105525104428,0.04179496431988223
TxSoil20cm,0.1621535441125754,0.1621535441125754,0.03981412041261541
SunshineRate,-0.15984272431234367,0.15984272431234367,0.03924673683625393
DHT11_temp,0.1577356535582686,0.1577356535582686,0.03872938046775912
TxSoil30cm,0.12877603347521338,0.12877603347521338,0.03161882480645404
TxSoil50cm,0.10435346849475693,0.10435346849475693,0.025622267973618166
SunShine,-0.07084320230076283,0.07084320230076283,0.01739437643656845
TxSoil100cm,-0.06962983438057141,0.06962983438057141,0.017096454015299835
DHT11_humidity,0.026330663592633707,0.026330663592633707,0.0064650588832852185
