,Wh
2025-12-11,6.27208747433197
2025-12-12,6.1571326510048685
2025-12-13,6.098914026140565
2025-12-14,6.112197706470414
2025-12-15,5.923087033317203
2025-12-16,5.371145764430364
2025-12-17,5.508434561263947
2025-12-18,5.745813044122287
2025-12-19,5.880755240418608
2025-12-20,5.717550088928806
2025-12-21,5.672876482473481
2025-12-22,5.68308753490448
2025-12-23,5.610788965026538
2025-12-24,5.760764339537848
2025-12-25,5.831908422915709
2025-12-26,5.833564567799607
2025-12-27,5.684611395008035
2025-12-28,5.606986127098402
2025-12-29,5.674506123065949
2025-12-30,5.733209736148517
2025-12-31,5.93609018660727
2026-01-01,7.335835813683865
2026-01-02,7.596881187359491
2026-01-03,7.875795104503632
2026-01-04,7.859137408733368
2026-01-05,7.818805113236109
2026-01-06,7.760334705114364
2026-01-07,7.73229287981987
2026-01-08,7.692560382503451
2026-01-09,7.690487658507895
2026-01-10,7.715547342228167
2026-01-11,7.690530035105618
2026-01-12,7.63291520628062
2026-01-13,7.640784964397514
2026-01-14,7.649411824062431
2026-01-15,7.659169584428234
2026-01-16,7.678997875367566
2026-01-17,7.680711978986824
2026-01-18,7.611686464861
2026-01-19,7.748950351710084
2026-01-20,7.610853557422722
2026-01-21,7.7044364089915796
2026-01-22,7.604318460141584
2026-01-23,7.68342510572569
2026-01-24,7.568757079357867
2026-01-25,7.663251368915006
2026-01-26,7.621668678449862
2026-01-27,7.769643255399935
2026-01-28,7.621090478181839
2026-01-29,7.689043649435043
2026-01-30,7.646965457995733
2026-01-31,7.627427469889324
2026-02-01,7.851433878667427
2026-02-02,7.568042582201234
2026-02-03,7.6567487282825235
2026-02-04,7.5431608052325965
2026-02-05,7.738603659795992
2026-02-06,7.725661536382907
2026-02-07,7.744290598161293
2026-02-08,7.753489261396004
2026-02-09,7.572090248880963
2026-02-10,7.730560397921185
2026-02-11,7.603782594818057
2026-02-12,7.670017268982799
2026-02-13,7.564790412420993
2026-02-14,7.710981115733549
2026-02-15,7.601444824770058
2026-02-16,7.6784129411329465
2026-02-17,7.609288398260835
2026-02-18,7.683745218748812
2026-02-19,7.602807158465151
2026-02-20,7.683437338506147
2026-02-21,7.559829316372637
2026-02-22,7.607083846166695
2026-02-23,7.591979458168114
2026-02-24,7.610512444809044
2026-02-25,7.609594779645368
2026-02-26,7.597614117788546
2026-02-27,7.641515403913729
2026-02-28,7.5589870659510305
2026-03-01,7.867581177480293
2026-03-02,7.526209436582796
2026-03-03,7.649983710773062
2026-03-04,7.506521347953814
2026-03-05,7.79104090836313
2026-03-06,7.7275868946253645
2026-03-07,7.7613743521709635
2026-03-08,7.74620846343763
2026-03-09,7.573177783308606
2026-03-10,7.747991795359235
