,Wh
2025-12-11,6.314001235593053
2025-12-12,6.359319170090805
2025-12-13,6.2078552982691875
2025-12-14,6.104324794656595
2025-12-15,6.106575258495008
2025-12-16,6.07042912068651
2025-12-17,6.056201978035179
2025-12-18,6.235743537844554
2025-12-19,6.297399133824144
2025-12-20,6.219552865507111
2025-12-21,6.216267010869218
2025-12-22,6.134461468997149
2025-12-23,6.042178674735413
2025-12-24,6.018652224948936
2025-12-25,6.226026615879802
2025-12-26,6.212166753341672
2025-12-27,6.230817563593986
2025-12-28,6.163237387001244
2025-12-29,6.038221413497232
2025-12-30,5.901690171049271
2025-12-31,5.951469673928268
2026-01-01,7.003823675322992
2026-01-02,7.024027865283566
2026-01-03,7.1483667699237925
2026-01-04,7.271028450886408
2026-01-05,7.196208751943376
2026-01-06,7.312635383076139
2026-01-07,7.2854920835495
2026-01-08,7.351099439689092
2026-01-09,7.351274852979753
2026-01-10,7.334344360340209
2026-01-11,7.4267595514456435
2026-01-12,7.4035893678135345
2026-01-13,7.360721147722669
2026-01-14,7.340130699457266
2026-01-15,7.320754121570361
2026-01-16,7.4174470113004976
2026-01-17,7.4615216221695855
2026-01-18,7.5678256352458675
2026-01-19,7.519088226766813
2026-01-20,7.567463144273985
2026-01-21,7.507543019266356
2026-01-22,7.474803507935433
2026-01-23,7.518561413895515
2026-01-24,7.5266054437671395
2026-01-25,7.8726746928249085
2026-01-26,7.679460016540118
2026-01-27,7.823027941874095
2026-01-28,7.7810594573134475
2026-01-29,7.707877464146841
2026-01-30,7.720603721062343
2026-01-31,7.760298579057059
2026-02-01,7.879910700321197
2026-02-02,7.657901832262675
2026-02-03,7.683128775365425
2026-02-04,7.743027969605995
2026-02-05,7.787841801325481
2026-02-06,7.7562474931081145
2026-02-07,7.638211834907532
2026-02-08,7.725258736451467
2026-02-09,7.570179233392079
2026-02-10,7.64151956542333
2026-02-11,7.626398588203248
2026-02-12,7.5259909429550165
2026-02-13,7.427467783927917
2026-02-14,7.41877658689022
2026-02-15,7.494838915308317
2026-02-16,7.443142679373424
2026-02-17,7.434455511212349
2026-02-18,7.412578750491142
2026-02-19,7.372996873736381
2026-02-20,7.34862149465084
2026-02-21,7.404265357136726
2026-02-22,7.480164834141729
2026-02-23,7.358982393026351
2026-02-24,7.411160526156425
2026-02-25,7.410665164669354
2026-02-26,7.446665856719017
2026-02-27,7.423133420228957
2026-02-28,7.588581691503525
2026-03-01,7.803445247809091
2026-03-02,7.625783073107401
2026-03-03,7.667632965723674
2026-03-04,7.691747653166454
2026-03-05,7.742172443548839
2026-03-06,7.741931788603465
2026-03-07,7.73892176437378
2026-03-08,7.752451558192571
2026-03-09,7.677865074555079
2026-03-10,7.7277026534875235
