column,records,values_count,min,median,max,mean,std
category,30,30,60.0,60.0,60.0,60.0,0.0
file,30,0,,,,,
MAE,30,30,0.7332405666666669,0.7332405666666669,0.7332405666666669,0.7332405666666669,0.0
MAPE(%),30,30,14.55336891529936,14.55336891529936,14.55336891529936,14.55336891529936,0.0
MASE_lag1,30,30,0.9976283503537415,0.9976283503537415,0.9976283503537415,0.9976283503537415,0.0
R2,30,30,-1.8432866890053026,-1.8432866890053026,-1.8432866890053026,-1.8432866890053026,0.0
RMSSE,30,30,0.7711593744113943,0.7711593744113943,0.7711593744113943,0.7711593744113943,0.0
SMAPE(%),30,30,13.30451146259508,13.30451146259508,13.30451146259508,13.30451146259508,0.0
nMAE,30,30,0.13777279881831106,0.13777279881831106,0.13777279881831106,0.13777279881831106,0.0
nRMSE,30,30,0.16078605270218096,0.16078605270218096,0.16078605270218096,0.16078605270218096,0.0
