column,records,values_count,min,median,max,mean,std
category,30,30,120.0,120.0,120.0,120.0,0.0
file,30,0,,,,,
MAE,30,30,0.6275464715555407,0.6275464715555407,0.6275464715555407,0.6275464715555407,0.0
MAPE(%),30,30,12.484953988381706,12.484953988381706,12.484953988381706,12.484953988381706,0.0
MASE_lag1,30,30,0.7690393352148794,0.7690393352148794,0.7690393352148794,0.7690393352148794,0.0
MASE_lastValue,30,30,0.5826183435109776,0.5826183435109776,0.5826183435109776,0.5826183435109776,0.0
R2,30,30,-0.3736382451026108,-0.3736382451026108,-0.3736382451026108,-0.3736382451026108,0.0
RMSSE,30,30,0.6304057711809253,0.6304057711809253,0.6304057711809253,0.6304057711809253,0.0
SMAPE(%),30,30,11.439024270920912,11.439024270920912,11.439024270920912,11.439024270920912,0.0
last_value_index,30,0,,,,,
last_value_value,30,30,6.54126,6.54126,6.54126,6.54126,0.0
nMAE,30,30,0.11479501626319875,0.11479501626319875,0.11479501626319875,0.11479501626319875,0.0
nRMSE,30,30,0.14045668917519968,0.14045668917519968,0.14045668917519968,0.14045668917519968,0.0
