,Wh
2026-01-10,5.3489991426467896
2026-01-11,5.3163597170074866
2026-01-12,5.29245735502319
2026-01-13,5.273393294654621
2026-01-14,5.257008528319961
2026-01-15,5.242107467857793
2026-01-16,5.228028035439509
2026-01-17,5.214403593902511
2026-01-18,5.201031111513688
2026-01-19,5.187798155904324
2026-01-20,5.174642465686303
2026-01-21,5.161529562528391
2026-01-22,5.148440353452406
2026-01-23,5.135364265388172
2026-01-24,5.122295443313388
2026-01-25,5.109230644907183
2026-01-26,5.096168074677738
2026-01-27,5.083106738340096
2026-01-28,5.070046085291592
2026-01-29,5.056985810626384
2026-01-30,5.0439257454975355
2026-01-31,5.0308657964031065
2026-02-01,5.017805911564764
2026-02-02,5.004746062309352
2026-02-03,4.991686232758609
2026-02-04,4.978626414119671
2026-02-05,4.965566601523335
2026-02-06,4.952506792273196
2026-02-07,4.9394469848760725
2026-02-08,4.926387178505087
2026-02-09,4.913327372702345
2026-02-10,4.900267567214278
2026-02-11,4.887207761900466
2026-02-12,4.874147956683152
2026-02-13,4.861088151519275
2026-02-14,4.84802834638499
2026-02-15,4.834968541267092
2026-02-16,4.821908736158269
2026-02-17,4.80884893105447
2026-02-18,4.795789125953455
2026-02-19,4.7827293208539805
2026-02-20,4.76966951575536
2026-02-21,4.7566097106572105
2026-02-22,4.743549905559324
2026-02-23,4.730490100461582
2026-02-24,4.71743029536392
2026-02-25,4.704370490266303
2026-02-26,4.691310685168711
2026-02-27,4.678250880071132
2026-02-28,4.66519107497356
2026-03-01,4.6521312698759925
2026-03-02,4.639071464778428
2026-03-03,4.626011659680864
2026-03-04,4.612951854583301
2026-03-05,4.599892049485739
2026-03-06,4.586832244388176
2026-03-07,4.573772439290614
2026-03-08,4.5607126341930515
2026-03-09,4.547652829095489
2026-03-10,4.534593023997927
