ID,Model,ModelParameters,TransformationParameters,Ensemble,Runs,smape,mae,rmse,made,mage,custom,underestimate,mle,overestimate,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,uwmse,smoothness,mate,wasserstein,dwd,matse,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,custom_weighted,mle_weighted,imle_weighted,spl_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,uwmse_weighted,smoothness_weighted,mate_weighted,wasserstein_weighted,dwd_weighted,matse_weighted,containment_weighted,contour_weighted,TotalRuntimeSeconds,Score,lowest_series_mape,lowest_series_mape_name,highest_series_mape,highest_series_mape_name,source
55cdf13563e7ed349db456abeae3000e,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""mixed_metric"", ""models"": {""8492b86db1996d8ae08a8a2f571ae94a"": {""Model"": ""SeasonalityMotif"", ""ModelParameters"": ""{\""window\"": 50, \""point_method\"": \""midhinge\"", \""distance_metric\"": \""chebyshev\"", \""k\"": 10, \""datepart_method\"": \""common_fourier\"", \""independent\"": false}"", ""TransformationParameters"": ""{\""fillna\"": \""nearest\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""MinMaxScaler\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0, \""first_value_only\"": false, \""threshold\"": null, \""threshold_method\"": \""max\"", \""mean_type\"": \""arithmetic\""}, \""1\"": {}}}""}, ""d984ed80bd29e704f421ced0e5b4af8c"": {""Model"": ""SeasonalityMotif"", ""ModelParameters"": ""{\""window\"": 50, \""point_method\"": \""midhinge\"", \""distance_metric\"": \""canberra\"", \""k\"": 15, \""datepart_method\"": \""common_fourier\"", \""independent\"": false}"", ""TransformationParameters"": ""{\""fillna\"": \""rolling_mean_24\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""QuantileTransformer\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0, \""first_value_only\"": false, \""threshold\"": null, \""threshold_method\"": \""max\"", \""mean_type\"": \""arithmetic\""}, \""1\"": {\""output_distribution\"": \""uniform\"", \""n_quantiles\"": 43}}}""}, ""3b61faec18d77d32f892741695079b01"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Exp_Weighted_Mean\"", \""window\"": 7}"", ""TransformationParameters"": ""{\""fillna\"": \""pchip\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""RobustScaler\"", \""2\"": \""AlignLastValue\"", \""3\"": \""SeasonalDifference\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 4, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0, \""first_value_only\"": false, \""threshold\"": 10, \""threshold_method\"": \""max\"", \""mean_type\"": \""arithmetic\""}, \""1\"": {}, \""2\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0, \""first_value_only\"": true, \""threshold\"": 10, \""threshold_method\"": \""mean\"", \""mean_type\"": \""arithmetic\""}, \""3\"": {\""lag_1\"": 2, \""method\"": 20}}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""FIRFilter"", ""1"": ""AlignLastValue"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""numtaps"": 32, ""cutoff_hz"": 0.1, ""window"": ""triang"", ""sampling_frequency"": 12, ""on_transform"": false, ""on_inverse"": true, ""bounds_only"": true}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 10, ""threshold_method"": ""max""}}}",1,1,9.22906130519886,0.5003498524626562,0.5951534458184301,0.8698382394719792,0.5003498524626562,0.0,-24.914292747199745,0.4273556048563742,35.12768954831899,0.4557803444199024,0.3565945457156276,0.8083333333333333,0.5,1.309046975419327,0.9666666666666667,1.3963754944817486,0.4061569012591826,1.8426011634481259,0.9044876760764873,0.13010370565391974,10.213396801119247,10.963460961983374,42.27342787286323,0.015569192947320225,9.22906130519886,0.5003498524626562,0.5951534458184301,0.8698382394719792,0.5003498524626562,0.0,0.4273556048563742,0.4557803444199024,0.3565945457156276,1.309046975419327,0.9666666666666667,1.3963754944817486,0.4061569012591826,1.8426011634481259,0.9044876760764873,0.13010370565391974,10.213396801119247,10.963460961983374,42.27342787286323,0.015569192947320225,0.8083333333333333,0.5,0.3315,12.5256054900109,7.731573979120024,Wh,7.731573979120024,Wh,model.results
