column,records,values_count,min,median,max,mean,std
category,18,18,90.0,90.0,90.0,90.0,0.0
file,18,0,,,,,
MAE,18,18,0.5916340016946874,0.5916340016946874,0.5916340016946874,0.5916340016946874,0.0
MAPE(%),18,18,11.972248136520577,11.972248136520577,11.972248136520577,11.972248136520577,0.0
MASE_lag1,18,18,0.7716357270336138,0.7716357270336138,0.7716357270336138,0.7716357270336138,0.0
R2,18,18,-0.6216209484398991,-0.6216209484398991,-0.6216209484398991,-0.6216209484398991,0.0
RMSSE,18,18,0.6182175270642492,0.6182175270642492,0.6182175270642492,0.6182175270642492,0.0
SMAPE(%),18,18,11.068766015595068,11.068766015595068,11.068766015595068,11.068766015595068,0.0
nMAE,18,18,0.11202962035772406,0.11202962035772406,0.11202962035772406,0.11202962035772406,0.0
nRMSE,18,18,0.13545058912326152,0.13545058912326152,0.13545058912326152,0.13545058912326152,0.0
