column,records,values_count,min,median,max,mean,std
category,31,31,120.0,120.0,120.0,120.0,0.0
file,31,0,,,,,
MAE,31,31,1.0989333814225226,2.5835282154087786,2.5835282154087786,2.535638059473738,0.262305186880616
MAPE(%),31,31,21.84682833155487,49.39808154966671,49.39808154966671,48.50933144585665,4.8678847984182765
MASE_lag1,31,31,1.3467098221423417,3.166036160416858,3.166036160416858,3.107348214020906,0.32144712094717004
R2,31,31,-15.551354503315203,-15.551354503315203,-2.8152185827701603,-15.140511409104072,2.2502803029465626
RMSSE,31,31,1.0506152627417438,2.1882692804870887,2.1882692804870887,2.151570763785626,0.20100605424371223
SMAPE(%),31,31,18.912301830343583,38.78533606968968,38.78533606968968,38.14427044906561,3.511261012568508
nMAE,31,31,0.20102427646492704,0.47259633660140066,0.47259633660140066,0.4638359475647402,0.04798262687899874
nRMSE,31,31,0.23408088591131676,0.48755432169544954,0.48755432169544954,0.4793777592508001,0.04478487693784087
