column,records,values_count,min,median,max,mean,std
category,31,31,90.0,90.0,90.0,90.0,0.0
file,31,0,,,,,
MAE,31,31,0.5212865525436468,0.5212865525436468,0.5537930864342162,0.5223351504110845,0.005743407057474535
MAPE(%),31,31,10.364254016181361,10.364254016181361,11.033199392447077,10.385832899286706,0.1181924104256496
MASE_lag1,31,31,0.6798854136386173,0.6798854136386173,0.7222819000476871,0.6812530422324583,0.007490810311357652
R2,31,31,-0.40218690080488373,-0.20460411042459947,-0.20460411042459947,-0.21097774882396347,0.03490985524712788
RMSSE,31,31,0.5328301741511713,0.5328301741511713,0.5748699312984116,0.5341862953494694,0.007427781710187915
SMAPE(%),31,31,9.833027090005439,9.833027090005439,10.410296372168663,9.851648679752639,0.10199464761148783
nMAE,31,31,0.09870888828527571,0.09870888828527571,0.10486420498525348,0.0989074468885008,0.0010875502597309937
nRMSE,31,31,0.11674234040913171,0.11674234040913171,0.12595319196688892,0.11703946465293033,0.0016274165071016842
