column,records,values_count,min,median,max,mean,std
category,30,30,60.0,60.0,60.0,60.0,0.0
file,30,0,,,,,
MAE,30,30,0.5619727015013632,0.5619727015013632,0.5619727015013632,0.5619727015013632,0.0
MAPE(%),30,30,10.135665428430888,10.135665428430888,10.135665428430888,10.135665428430888,0.0
MASE_lag1,30,30,0.7646056759943411,0.7646056759943411,0.7646056759943411,0.7646056759943411,0.0
R2,30,30,-0.8652702457620887,-0.8652702457620887,-0.8652702457620887,-0.8652702457620887,0.0
RMSSE,30,30,0.6246039087273528,0.6246039087273528,0.6246039087273528,0.6246039087273528,0.0
SMAPE(%),30,30,10.724905497443968,10.724905497443968,10.724905497443968,10.724905497443968,0.0
nMAE,30,30,0.10559229189582947,0.10559229189582947,0.10559229189582947,0.10559229189582947,0.0
nRMSE,30,30,0.1302293667418335,0.1302293667418335,0.1302293667418335,0.1302293667418335,0.0
