column,records,values_count,min,median,max,mean,std
category,30,30,30.0,30.0,30.0,30.0,0.0
file,30,0,,,,,
MAE,30,30,0.47707647028711897,0.47707647028711897,0.47707647028711897,0.47707647028711897,0.0
MAPE(%),30,30,8.360702230904677,8.360702230904677,8.360702230904677,8.360702230904677,0.0
MASE_lag1,30,30,0.6673292459316205,0.6673292459316205,0.6673292459316205,0.6673292459316205,0.0
MASE_lastValue,30,30,0.6416489442112042,0.6416489442112042,0.6416489442112042,0.6416489442112042,0.0
R2,30,30,-0.38581179663008824,-0.38581179663008824,-0.38581179663008824,-0.38581179663008824,0.0
RMSSE,30,30,0.5455165762479605,0.5455165762479605,0.5455165762479605,0.5455165762479605,0.0
SMAPE(%),30,30,8.76752982196836,8.76752982196836,8.76752982196836,8.76752982196836,0.0
nMAE,30,30,0.08736563953278391,0.08736563953278391,0.08736563953278391,0.08736563953278391,0.0
nRMSE,30,30,0.1069369994541951,0.1069369994541951,0.1069369994541951,0.1069369994541951,0.0
