ID,Model,ModelParameters,TransformationParameters,Ensemble,Runs,smape,mae,rmse,made,mage,custom,underestimate,mle,overestimate,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,uwmse,smoothness,mate,wasserstein,dwd,matse,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,custom_weighted,mle_weighted,imle_weighted,spl_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,uwmse_weighted,smoothness_weighted,mate_weighted,wasserstein_weighted,dwd_weighted,matse_weighted,containment_weighted,contour_weighted,TotalRuntimeSeconds,Score,lowest_series_mape,lowest_series_mape_name,highest_series_mape,highest_series_mape_name
33887c8b58e9516eb98d720c4b35d3f9,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {""8959f7ef73038c943102e7c124df1255"": {""Model"": ""Ensemble"", ""ModelParameters"": ""{\""model_name\"": \""BestN\"", \""model_count\"": 3, \""model_metric\"": \""horizontal\"", \""models\"": {\""781853db6d5ef09c36b8c88d05ffb353\"": {\""Model\"": \""BasicLinearModel\"", \""ModelParameters\"": \""{\\\""datepart_method\\\"": \\\""simple\\\"", \\\""changepoint_spacing\\\"": 6, \\\""changepoint_distance_end\\\"": 90, \\\""regression_type\\\"": null, \\\""lambda_\\\"": 100, \\\""trend_phi\\\"": 0.98, \\\""holiday_countries_used\\\"": false}\"", \""TransformationParameters\"": \""{\\\""fillna\\\"": \\\""rolling_mean\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""default\\\"", \\\""1\\\"": \\\""default\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {}, \\\""1\\\"": {}}}\""}, \""dbb1295313b303ff3f761254411ad90f\"": {\""Model\"": \""ARDL\"", \""ModelParameters\"": \""{\\\""lags\\\"": 1, \\\""trend\\\"": \\\""ct\\\"", \\\""order\\\"": 2, \\\""causal\\\"": true, \\\""regression_type\\\"": \\\""holiday\\\""}\"", \""TransformationParameters\"": \""{\\\""fillna\\\"": \\\""ffill_mean_biased\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""default\\\"", \\\""1\\\"": \\\""default\\\"", \\\""2\\\"": \\\""default\\\"", \\\""3\\\"": \\\""default\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {}, \\\""1\\\"": {}, \\\""2\\\"": {}, \\\""3\\\"": {}}}\""}, \""d4467949116b09625ac2f90b3689f963\"": {\""Model\"": \""TVVAR\"", \""ModelParameters\"": \""{\\\""datepart_method\\\"": \\\""simple_2\\\"", \\\""changepoint_spacing\\\"": 360, \\\""changepoint_distance_end\\\"": 180, \\\""regression_type\\\"": null, \\\""lags\\\"": [7], \\\""rolling_means\\\"": null, \\\""lambda_\\\"": 1000, \\\""trend_phi\\\"": 0.995, \\\""var_dampening\\\"": null, \\\""phi\\\"": null, \\\""max_cycles\\\"": 2000, \\\""apply_pca\\\"": false, \\\""pca_n_components\\\"": 10, \\\""base_scaled\\\"": false, \\\""x_scaled\\\"": false, \\\""var_preprocessing\\\"": {\\\""fillna\\\"": \\\""rolling_mean_24\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""bkfilter\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {}}}, \\\""var_postprocessing\\\"": false, \\\""threshold_value\\\"": null, \\\""mode\\\"": \\\""additive\\\"", \\\""holiday_countries_used\\\"": false}\"", \""TransformationParameters\"": \""{\\\""fillna\\\"": \\\""ffill\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""default\\\"", \\\""1\\\"": \\\""default\\\"", \\\""2\\\"": \\\""default\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {}, \\\""1\\\"": {}, \\\""2\\\"": {}}}\""}}, \""model_weights\"": {}, \""point_method\"": \""mean\""}"", ""TransformationParameters"": ""{}""}, ""04246cb47121d3a138965925c86d26c2"": {""Model"": ""Ensemble"", ""ModelParameters"": ""{\""model_name\"": \""BestN\"", \""model_count\"": 3, \""model_metric\"": \""bestn_horizontal\"", \""models\"": {\""d4467949116b09625ac2f90b3689f963\"": {\""Model\"": \""TVVAR\"", \""ModelParameters\"": \""{\\\""datepart_method\\\"": \\\""simple_2\\\"", \\\""changepoint_spacing\\\"": 360, \\\""changepoint_distance_end\\\"": 180, \\\""regression_type\\\"": null, \\\""lags\\\"": [7], \\\""rolling_means\\\"": null, \\\""lambda_\\\"": 1000, \\\""trend_phi\\\"": 0.995, \\\""var_dampening\\\"": null, \\\""phi\\\"": null, \\\""max_cycles\\\"": 2000, \\\""apply_pca\\\"": false, \\\""pca_n_components\\\"": 10, \\\""base_scaled\\\"": false, \\\""x_scaled\\\"": false, \\\""var_preprocessing\\\"": {\\\""fillna\\\"": \\\""rolling_mean_24\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""bkfilter\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {}}}, \\\""var_postprocessing\\\"": false, \\\""threshold_value\\\"": null, \\\""mode\\\"": \\\""additive\\\"", \\\""holiday_countries_used\\\"": false}\"", \""TransformationParameters\"": \""{\\\""fillna\\\"": \\\""ffill\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""default\\\"", \\\""1\\\"": \\\""default\\\"", \\\""2\\\"": \\\""default\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {}, \\\""1\\\"": {}, \\\""2\\\"": {}}}\""}, \""dbb1295313b303ff3f761254411ad90f\"": {\""Model\"": \""ARDL\"", \""ModelParameters\"": \""{\\\""lags\\\"": 1, \\\""trend\\\"": \\\""ct\\\"", \\\""order\\\"": 2, \\\""causal\\\"": true, \\\""regression_type\\\"": \\\""holiday\\\""}\"", \""TransformationParameters\"": \""{\\\""fillna\\\"": \\\""ffill_mean_biased\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""default\\\"", \\\""1\\\"": \\\""default\\\"", \\\""2\\\"": \\\""default\\\"", \\\""3\\\"": \\\""default\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {}, \\\""1\\\"": {}, \\\""2\\\"": {}, \\\""3\\\"": {}}}\""}, \""781853db6d5ef09c36b8c88d05ffb353\"": {\""Model\"": \""BasicLinearModel\"", \""ModelParameters\"": \""{\\\""datepart_method\\\"": \\\""simple\\\"", \\\""changepoint_spacing\\\"": 6, \\\""changepoint_distance_end\\\"": 90, \\\""regression_type\\\"": null, \\\""lambda_\\\"": 100, \\\""trend_phi\\\"": 0.98, \\\""holiday_countries_used\\\"": false}\"", \""TransformationParameters\"": \""{\\\""fillna\\\"": \\\""rolling_mean\\\"", \\\""transformations\\\"": {\\\""0\\\"": \\\""default\\\"", \\\""1\\\"": \\\""default\\\""}, \\\""transformation_params\\\"": {\\\""0\\\"": {}, \\\""1\\\"": {}}}\""}}, \""model_weights\"": {\""dbb1295313b303ff3f761254411ad90f\"": 18.0, \""d4467949116b09625ac2f90b3689f963\"": 17.0, \""781853db6d5ef09c36b8c88d05ffb353\"": 16.0}, \""point_method\"": \""mean\""}"", ""TransformationParameters"": ""{}""}}, ""point_method"": ""median"", ""model_weights"": {}}",{},1,2,8.344983049869889,0.5485428313962053,0.7226281733357818,0.609385104917489,0.5485428313962053,0.0,-39.724849333862934,0.45166252216202507,59.01286031745403,0.494150004663045,0.2856939472518578,0.9111111111111112,0.5333333333333333,3.393580198287964,0.7833333333333334,1.3552105045495861,0.3840177149472937,2.0177064666685194,2.0034643229858315,0.04610460093493192,11.383554858552591,10.346677300730317,27.784206884566878,0.020700307185823212,8.344983049869889,0.5485428313962053,0.7226281733357818,0.609385104917489,0.5485428313962053,0.0,0.45166252216202507,0.494150004663045,0.2856939472518578,3.393580198287964,0.7833333333333334,1.3552105045495861,0.3840177149472937,2.0177064666685194,2.0034643229858315,0.04610460093493192,11.383554858552591,10.346677300730317,27.784206884566878,0.020700307185823212,0.9111111111111112,0.5333333333333333,2.2424999999999997,14.950354633551218,9.651989454163498,Wh,9.651989454163498,Wh
