,Wh
2025-12-11,6.4944884814144395
2025-12-12,6.409691790983017
2025-12-13,5.911514847434372
2025-12-14,5.701015984728612
2025-12-15,5.659537574505557
2025-12-16,5.335104564100319
2025-12-17,6.117422754952572
2025-12-18,6.479151919631474
2025-12-19,6.3925076222799895
2025-12-20,5.903087024392999
2025-12-21,5.69021010353783
2025-12-22,5.61106942376083
2025-12-23,5.453656052387431
2025-12-24,6.102172067353391
2025-12-25,6.480164593983008
2025-12-26,6.400128182721688
2025-12-27,5.878422893037715
2025-12-28,5.6407032615827895
2025-12-29,5.613699329998696
2025-12-30,5.373016767220373
2025-12-31,6.0637680476229585
2026-01-01,6.4164538413608705
2026-01-02,6.395745436596177
2026-01-03,5.994790853407364
2026-01-04,5.9156607625784385
2026-01-05,5.810471318024713
2026-01-06,5.7126967306460585
2026-01-07,6.13775292862989
2026-01-08,6.45649875406621
2026-01-09,6.370368495824543
2026-01-10,5.977847330971604
2026-01-11,5.734204717490852
2026-01-12,5.766996423786627
2026-01-13,5.759131377990983
2026-01-14,6.220275517183917
2026-01-15,6.474721359692728
2026-01-16,6.365129090906766
2026-01-17,5.975539274224669
2026-01-18,5.6649151682593235
2026-01-19,5.658215341438408
2026-01-20,5.714917425669127
2026-01-21,6.229997892466653
2026-01-22,6.4876827189386805
2026-01-23,6.414818827957589
2026-01-24,5.962724132435689
2026-01-25,5.765992569428087
2026-01-26,5.64870248690052
2026-01-27,5.726857521700251
2026-01-28,6.172213880024109
2026-01-29,6.456271839930326
2026-01-30,6.4037346924848135
2026-01-31,5.971930556102723
2026-02-01,5.698961408708275
2026-02-02,5.708433970997289
2026-02-03,5.712978551772089
2026-02-04,6.17279127736063
2026-02-05,6.447089476662828
2026-02-06,6.37388845000822
2026-02-07,5.961826737477675
2026-02-08,5.731468548033417
2026-02-09,5.691122977246399
2026-02-10,5.696827440145224
2026-02-11,6.207269682971107
2026-02-12,6.445909081027996
2026-02-13,6.376151007245658
2026-02-14,5.992699754658723
2026-02-15,5.82366709674963
2026-02-16,5.764545671068519
2026-02-17,5.713176275851935
2026-02-18,6.240297829595673
2026-02-19,6.490336933922574
2026-02-20,6.390221844869201
2026-02-21,5.971864145024005
2026-02-22,5.639240626070679
2026-02-23,5.744031390070585
2026-02-24,5.763219839531978
2026-02-25,6.223931585651392
2026-02-26,6.493482895002854
2026-02-27,6.422735639927133
2026-02-28,5.960090452497869
2026-03-01,5.7004952053763285
2026-03-02,5.762299423260378
2026-03-03,5.786692077477958
2026-03-04,6.18849996969936
2026-03-05,6.4851869902391766
2026-03-06,6.392622033259856
2026-03-07,5.960532197708183
2026-03-08,5.715929890129746
2026-03-09,5.721800878752823
2026-03-10,5.742639457042954
