column,records,values_count,min,median,max,mean,std
category,30,30,120.0,120.0,120.0,120.0,0.0
file,30,0,,,,,
MAE,30,30,0.5714018255088348,0.9262641253171993,2.1833807359286275,1.0560598559420435,0.4740567755498356
MAPE(%),30,30,10.372969024389757,16.490088541181905,39.88489606927351,19.435076363743477,8.591385100732067
MASE_lag1,30,30,0.7002357593384879,1.1351088396714633,2.6756674537861973,1.294169605555517,0.5809423270587045
MASE_lastValue,30,30,0.5304932784211218,0.8599498121760838,2.0270652856470277,0.9804530370352661,0.44011748264057626
R2,30,30,-13.312943220034064,-1.8791363559002556,-0.06009396701796432,-3.157533208733112,3.5347206789491583
RMSSE,30,30,0.5538041103898155,0.9117242246370463,2.0349252820987505,1.0129636902159913,0.42039632806037874
SMAPE(%),30,30,10.596907461042692,17.975562294849276,51.85083055501553,21.645009682445814,11.964973033669361
last_value_index,30,0,,,,,
last_value_value,30,30,6.54126,6.54126,6.54126,6.54126,0.0
nMAE,30,30,0.10452466044389634,0.16943845619311196,0.3993986715731199,0.1931815631713719,0.0867176499678663
nRMSE,30,30,0.12338956169651875,0.20313545955243673,0.4533887234361473,0.22569197917700748,0.09366582458494874
