,Wh
2025-12-11,5.698565764345413
2025-12-12,5.695458452777178
2025-12-13,5.692580064934116
2025-12-14,5.689417896456462
2025-12-15,5.6811332537994845
2025-12-16,5.678316694613419
2025-12-17,5.674635974136073
2025-12-18,5.671764601915103
2025-12-19,5.668594922326608
2025-12-20,5.665424914338257
2025-12-21,5.662255313444099
2025-12-22,5.653992157310196
2025-12-23,5.650822060626271
2025-12-24,5.647653203614817
2025-12-25,5.644483185562289
2025-12-26,5.6413135954431075
2025-12-27,5.638144005795026
2025-12-28,5.6349744155629535
2025-12-29,5.626711228605807
2025-12-30,5.623541639084965
2025-12-31,5.620372047785764
2026-01-01,5.616897052932078
2026-01-02,5.613727462684548
2026-01-03,5.610557872436342
2026-01-04,5.607388282188975
2026-01-05,5.5991250952760465
2026-01-06,5.595955505027658
2026-01-07,5.592785914781821
2026-01-08,5.58961676264908
2026-01-09,5.586447172401734
2026-01-10,5.58327758215439
2026-01-11,5.580107991907044
2026-01-12,5.571844804994053
2026-01-13,5.568675214746708
2026-01-14,5.56550562449936
2026-01-15,5.562336033623521
2026-01-16,5.559166443376177
2026-01-17,5.555996853128829
2026-01-18,5.552827262881483
2026-01-19,5.544564075968492
2026-01-20,5.541394485721146
2026-01-21,5.5382248954738005
2026-01-22,5.535055305227356
2026-01-23,5.53188571498001
2026-01-24,5.5287161247326635
2026-01-25,5.5255465344853185
2026-01-26,5.517283347572327
2026-01-27,5.5141137573249805
2026-01-28,5.510944167077635
2026-01-29,5.507774576830287
2026-01-30,5.504604986582941
2026-01-31,5.501435396335595
2026-02-01,5.495935569793129
2026-02-02,5.487672382880138
2026-02-03,5.484502792632791
2026-02-04,5.4813332023854455
2026-02-05,5.4781636121381005
2026-02-06,5.474994021890754
2026-02-07,5.471824431643408
2026-02-08,5.468658184209279
2026-02-09,5.460394997296288
2026-02-10,5.457225407048942
2026-02-11,5.4540558168015965
2026-02-12,5.450886226554251
2026-02-13,5.447716636306904
2026-02-14,5.444547046059559
2026-02-15,5.44137745101682
2026-02-16,5.433114264103828
2026-02-17,5.4299446738564825
2026-02-18,5.426775083609136
2026-02-19,5.42360549336179
2026-02-20,5.420435903114444
2026-02-21,5.417266312867096
2026-02-22,5.414096722626631
2026-02-23,5.405833535713639
2026-02-24,5.402663945466294
2026-02-25,5.399494355218948
2026-02-26,5.3963247649716015
2026-02-27,5.3931551747242565
2026-02-28,5.389985584476908
2026-03-01,5.384705962379518
2026-03-02,5.3764427754665265
2026-03-03,5.373273185219181
2026-03-04,5.370103594971835
2026-03-05,5.366934004724489
2026-03-06,5.363764414477143
2026-03-07,5.360594824229797
2026-03-08,5.3574282609039585
2026-03-09,5.349165073990967
2026-03-10,5.345995483743621
