category,file,MAE,MAPE(%),MASE_lag1,R2,RMSSE,SMAPE(%),nMAE,nRMSE
90,260426_055708/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
120,260426_055941/120/forecast_Wh_metrics_120d.json,[1.6322917354475477],[31.71528093274707],[2.000324450862958],[-6.194951073441402],[1.4427726992970857],[26.586044294993332],[0.2985897695393261],[0.3214549831864963]
90,260426_055941/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
120,260426_060218/120/forecast_Wh_metrics_120d.json,[1.6322917354475477],[31.71528093274707],[2.000324450862958],[-6.194951073441402],[1.4427726992970857],[26.586044294993332],[0.2985897695393261],[0.3214549831864963]
90,260426_060218/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
120,260426_060425/120/forecast_Wh_metrics_120d.json,[1.6322917354475477],[31.71528093274707],[2.000324450862958],[-6.194951073441402],[1.4427726992970857],[26.586044294993332],[0.2985897695393261],[0.3214549831864963]
90,260426_060425/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
120,260426_060626/120/forecast_Wh_metrics_120d.json,[1.6322917354475477],[31.71528093274707],[2.000324450862958],[-6.194951073441402],[1.4427726992970857],[26.586044294993332],[0.2985897695393261],[0.3214549831864963]
90,260426_060626/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
120,260426_060830/120/forecast_Wh_metrics_120d.json,[1.6322917354475477],[31.71528093274707],[2.000324450862958],[-6.194951073441402],[1.4427726992970857],[26.586044294993332],[0.2985897695393261],[0.3214549831864963]
90,260426_060830/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
120,260426_061027/120/forecast_Wh_metrics_120d.json,[1.6322917354475477],[31.71528093274707],[2.000324450862958],[-6.194951073441402],[1.4427726992970857],[26.586044294993332],[0.2985897695393261],[0.3214549831864963]
90,260426_061027/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
120,260426_061229/120/forecast_Wh_metrics_120d.json,[1.6322917354475477],[31.71528093274707],[2.000324450862958],[-6.194951073441402],[1.4427726992970857],[26.586044294993332],[0.2985897695393261],[0.3214549831864963]
90,260426_061229/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
120,260426_061449/120/forecast_Wh_metrics_120d.json,[1.6322917354475477],[31.71528093274707],[2.000324450862958],[-6.194951073441402],[1.4427726992970857],[26.586044294993332],[0.2985897695393261],[0.3214549831864963]
90,260426_061449/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
120,260426_061647/120/forecast_Wh_metrics_120d.json,[1.6322917354475477],[31.71528093274707],[2.000324450862958],[-6.194951073441402],[1.4427726992970857],[26.586044294993332],[0.2985897695393261],[0.3214549831864963]
90,260426_061647/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
120,260426_061841/120/forecast_Wh_metrics_120d.json,[1.6322917354475477],[31.71528093274707],[2.000324450862958],[-6.194951073441402],[1.4427726992970857],[26.586044294993332],[0.2985897695393261],[0.3214549831864963]
90,260426_061841/90/forecast_Wh_metrics_90d.json,[0.5419614640121072],[10.329533858942073],[0.7068505648919658],[-0.3638502403117361],[0.566956818677255],[10.292115346325346],[0.10262381284354417],[0.12421944014101585]
