category,file,MAE,MAPE(%),MASE_lag1,R2,RMSSE,SMAPE(%),nMAE,nRMSE
60,Prophet-260420_082113/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_082407/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_082407/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_082657/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_082657/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_082952/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_082952/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_083243/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_083243/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_083537/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_083537/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_083825/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_083825/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_084106/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_084106/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_084343/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_084343/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_084623/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_084623/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_084901/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_084901/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_085141/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_085141/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_085420/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_085420/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_085700/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_085700/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_085937/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_085937/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_090218/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_090218/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_090455/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_090455/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_090735/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_090735/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_091013/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_091013/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_091250/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_091250/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_091528/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_091528/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_091818/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_091818/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_092057/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_092057/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_092335/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_092335/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
30,Prophet-260420_092613/30/forecast_Wh_metrics_30d.json,[0.6876218290371617],[11.926647742398462],[0.961837745595227],[-1.8505189418478416],[0.7823800907460828],[13.030531498704093],[0.12592220449350516],[0.15336908717336117]
60,Prophet-260420_092613/60/forecast_Wh_metrics_60d.json,[0.6589448333333334],[11.794383340972402],[0.8965434769122672],[-1.5523251219932592],[0.7306372566732405],[12.778775137100643],[0.1238129450037232],[0.15233722672088001]
