column,records,values_count,min,median,max,mean,std
category,30,30,120.0,120.0,120.0,120.0,0.0
file,30,0,,,,,
MAE,30,30,0.5500250723923227,1.628591800342992,24.468817522773893,3.0827087250944043,5.779543031445685
MAPE(%),30,30,10.703729040816379,29.56385691187583,460.1558194852938,57.281404800183104,108.84775350264206
MASE_lag1,30,30,0.6740391910349084,1.9957902916219816,29.985800277968412,3.777766868374288,7.082656236965875
MASE_lastValue,30,30,0.5106469577820882,1.5119955253981816,22.717013924807308,2.862007408773044,5.365766425049975
R2,30,30,-3177.0951249529617,-7.503423862390593,-0.020813574363804266,-220.7099339911562,790.2085477802544
RMSSE,30,30,0.5434470199122319,1.536318510882339,30.32266998871608,3.4344402144664743,7.235205052521974
SMAPE(%),30,30,10.109082287667622,32.15380418044747,99.25441941513256,40.417127093182344,27.716794863838484
last_value_index,30,0,,,,,
last_value_value,30,30,6.54126,6.54126,6.54126,6.54126,0.0
nMAE,30,30,0.1006142811606193,0.2979129525548445,4.4760004761168855,0.5639097887917881,1.0572328367078467
nRMSE,30,30,0.12108196442429792,0.3422973288345358,6.756000703465829,0.7652057194693395,1.6120298919174332
