,Wh
2026-01-10,5.443730409877877
2026-01-11,5.401231667664491
2026-01-12,5.434537924747701
2026-01-13,5.436368671585578
2026-01-14,5.435212232795118
2026-01-15,5.427315333252646
2026-01-16,5.419354336560147
2026-01-17,5.417214194125247
2026-01-18,5.415766577342336
2026-01-19,5.377144920207316
2026-01-20,5.369851539313596
2026-01-21,5.349410483725828
2026-01-22,5.344624111345655
2026-01-23,5.343999872621012
2026-01-24,5.342873244527978
2026-01-25,5.342224388469371
2026-01-26,5.341715933351467
2026-01-27,5.341039059581874
2026-01-28,5.339978654067135
2026-01-29,5.338010732647637
2026-01-30,5.336991589258078
2026-01-31,5.249078435955733
2026-02-01,5.237473234926933
2026-02-02,5.237226030536494
2026-02-03,5.233109908562127
2026-02-04,5.232355888837703
2026-02-05,5.219823661680924
2026-02-06,5.217463969393397
2026-02-07,5.2166547299772885
2026-02-08,5.212889193232128
2026-02-09,5.210554752528025
2026-02-10,5.206530732541393
2026-02-11,5.205099442445891
2026-02-12,5.202517261255093
2026-02-13,5.199514078584896
2026-02-14,5.198191123871899
2026-02-15,5.197105570387666
2026-02-16,5.186101718638085
2026-02-17,5.182327296682913
2026-02-18,5.176151829233375
2026-02-19,5.17335737728193
2026-02-20,5.172624091781591
2026-02-21,5.171899489504043
2026-02-22,5.171397410820044
2026-02-23,5.17101839776856
2026-02-24,5.170560292322179
2026-02-25,5.169884334534551
2026-02-26,5.1687152817595825
2026-02-27,5.167974115066704
2026-02-28,5.143592064659846
2026-03-01,5.137135697523255
2026-03-02,5.136533800684268
2026-03-03,5.134270688071393
2026-03-04,5.133541553141121
2026-03-05,5.130081300580288
2026-03-06,5.1287457089342015
2026-03-07,5.128153282410577
2026-03-08,5.126569866168468
2026-03-09,5.125131047757771
2026-03-10,5.122793872998469
