column,records,values_count,min,median,max,mean,std
category,2,2,3.0,3.0,3.0,3.0,0.0
file,2,0,,,,,
MAE,2,2,0.6953132265600441,0.6953132265600441,0.6953132265600441,0.6953132265600441,0.0
MAPE(%),2,2,11.561476207343546,11.561476207343546,11.561476207343546,11.561476207343546,0.0
MASE_lag1,2,2,1.006760335945673,1.006760335945673,1.006760335945673,1.006760335945673,0.0
R2,2,2,-28.3625401394627,-28.3625401394627,-28.3625401394627,-28.3625401394627,0.0
RMSSE,2,2,0.6824281750061686,0.6824281750061686,0.6824281750061686,0.6824281750061686,0.0
SMAPE(%),2,2,12.292465116820257,12.292465116820257,12.292465116820257,12.292465116820257,0.0
nMAE,2,2,0.11602767165778814,0.11602767165778814,0.11602767165778814,0.11602767165778814,0.0
nRMSE,2,2,0.11805133378568321,0.11805133378568321,0.11805133378568321,0.11805133378568321,0.0
