Date,y
2026-02-25,17.8
2026-02-26,30.964663461538454
2026-02-27,30.786971153846146
2026-02-28,22.839855769230766
2026-03-01,38.495579792673624
2026-03-02,26.656490384615374
2026-03-03,31.711394230769223
