Date,y
2026-02-25,17.8
2026-02-26,16.696265449799085
2026-02-27,16.533348783132418
2026-02-28,15.854286283132419
2026-03-01,15.688085625237683
2026-03-02,15.3805615739828
2026-03-03,15.889024364833183
