Date,y
2025-03-01,5.426568198399141
2025-03-02,5.903463063881552
2025-03-03,5.330749610327056
2025-03-04,4.042313586981507
2025-03-05,5.917480624419709
2025-03-06,5.938136708999581
2025-03-07,4.37558411479324
