Date,y
2026-02-25,27.400000000000002
2026-02-26,27.43696913990794
2026-02-27,27.296875474865644
2026-02-28,27.236332446011648
2026-03-01,27.123372587258025
2026-03-02,27.114186515014254
2026-03-03,27.440723973672647
