Date,y
2026-02-25,28.014999999999993
2026-02-26,27.285705675980772
2026-02-27,28.019914671597924
2026-02-28,28.022372007396903
2026-03-01,16.327991815466085
2026-03-02,28.027286678994834
2026-03-03,10.69125794341658
