Date,y
2026-02-25,1003.695
2026-02-26,1002.5074999999999
2026-02-27,1001.6199999999999
2026-02-28,1002.066875
2026-03-01,1002.4844736842106
2026-03-02,1002.2484722222223
2026-03-03,1003.180294117647
