Date,y
2026-02-24,2.704494531827163
2026-02-25,2.8193109424629252
2026-02-26,3.265949133748749
2026-02-27,3.536502742132969
2026-02-28,3.021175882744338
2026-03-01,3.4766529077225297
2026-03-02,3.330171777591435
