Date,y
2026-02-25,1019.4999983435089
2026-02-26,1018.4895898048459
2026-02-27,1016.2103689426805
2026-02-28,1014.3982961378475
2026-03-01,1013.1764642225693
2026-03-02,1013.5850516181447
2026-03-03,1014.18153166067
