Date,y
2026-02-25,22.1
2026-02-26,21.598487628891153
2026-02-27,21.58273015205572
2026-02-28,21.57467800162192
2026-03-01,21.455177833641024
2026-03-02,21.531353001019962
2026-03-03,21.544717539008026
