Date,y
2026-02-25,0.3
2026-02-26,0.9138725230128513
2026-02-27,0.529962012860842
2026-02-28,0.2885919360181164
2026-03-01,0.2847892480241514
2026-03-02,0.28098656003018707
2026-03-03,0.39596756646060777
