Date,y
2026-02-25,336.0
2026-02-26,208.21750617017886
2026-02-27,221.97837691243262
2026-02-28,190.9121035548313
2026-03-01,315.57690124307527
2026-03-02,134.16970518406853
2026-03-03,192.42792293940735
