Date,y
2026-02-25,1.2
2026-02-26,1.1626873090468999
2026-02-27,1.1625247179649798
2026-02-28,1.1627510103846577
2026-03-01,1.1678849563912483
2026-03-02,1.1651303747551163
2026-03-03,1.1649996833879563
