Date,y
2026-02-25,74.68091505887018
2026-02-26,74.92212355141551
2026-02-27,74.16108955761285
2026-02-28,74.23590658994627
2026-03-01,73.2931406073703
2026-03-02,74.23897469565854
2026-03-03,74.25112993263518
