Date,y
2026-02-25,348.0
2026-02-26,347.4855092278398
2026-02-27,323.83257582681995
2026-02-28,341.7032372010776
2026-03-01,322.9085374090219
2026-03-02,349.9367209004186
2026-03-03,347.6017786783746
