,Wh
2026-01-10,5.4011101722717285
2026-01-11,5.092738583907319
2026-01-12,4.9600761280090735
2026-01-13,5.016219203265221
2026-01-14,4.989621122982404
2026-01-15,4.977539164529515
2026-01-16,4.949654278445831
2026-01-17,4.941439858109882
2026-01-18,4.928169798826226
2026-01-19,4.6205520333021886
2026-01-20,4.97426650003209
2026-01-21,4.906042715005487
2026-01-22,4.8898997212486
2026-01-23,4.831796552612883
2026-01-24,4.850420964851813
2026-01-25,4.838734544167463
2026-01-26,4.827229654347234
2026-01-27,4.808663719198751
2026-01-28,4.797887848500246
2026-01-29,4.78557518206265
2026-01-30,4.773166698649111
2026-01-31,4.7597087189863725
2026-02-01,4.746915200004828
2026-02-02,4.734109373027114
2026-02-03,4.721325220319705
2026-02-04,4.708409458580646
2026-02-05,4.695536869407534
2026-02-06,4.682672200488812
2026-02-07,4.6698161104136835
2026-02-08,4.656946178235676
2026-02-09,4.644077558828483
2026-02-10,4.631209836900882
2026-02-11,4.618343723902281
2026-02-12,4.6054764239793355
2026-02-13,4.5926089681732565
2026-02-14,4.579741523308618
2026-02-15,4.566874297301909
2026-02-16,4.258702668258354
2026-02-17,4.61405808331703
2026-02-18,4.54567518602234
2026-02-19,4.529551832326956
2026-02-20,4.471331509393663
2026-02-21,4.490109982943244
2026-02-22,4.478438963309263
2026-02-23,4.466942866027744
2026-02-24,4.448360321080394
2026-02-25,4.4375965133906385
2026-02-26,4.425287748777629
2026-02-27,4.4128815684323826
2026-02-28,4.399421823968354
2026-03-01,4.386629036072877
2026-03-02,4.373823693615896
2026-03-03,4.361039947919676
2026-03-04,4.348124053504583
2026-03-05,4.335251491676602
2026-03-06,4.322386864372894
2026-03-07,4.309530830762456
2026-03-08,4.29666089504532
2026-03-09,4.283792275743909
2026-03-10,4.270924556024888
