column,records,values_count,min,median,max,mean,std
category,30,30,60.0,60.0,60.0,60.0,0.0
file,30,0,,,,,
MAE,30,30,0.6231672442176943,0.6231672442176943,0.6231672473243842,0.6231672446319196,1.0560714966639693e-09
MAPE(%),30,30,11.194073482724038,11.194073482724038,11.194073535165417,11.194073489716223,1.782664107065894e-08
MASE_lag1,30,30,0.8478654047601367,0.8478654047601367,0.8478654089870196,0.8478654053237211,1.4368638734595864e-09
R2,30,30,-1.2494927318237536,-1.2494927104393052,-1.2494927104393052,-1.249492713290565,7.2693146569097315e-09
RMSSE,30,30,0.6859241780111379,0.6859241780111379,0.6859241812714529,0.6859241784458466,1.1082939931362142e-09
SMAPE(%),30,30,12.005546868567388,12.005546868567388,12.005546934067366,12.005546877300718,2.226571132728412e-08
nMAE,30,30,0.11709048744816086,0.11709048744816086,0.11709048803189474,0.11709048752599205,1.9843136322111548e-10
nRMSE,30,30,0.14301458906542913,0.14301458906542913,0.14301458974520195,0.14301458915606552,2.310783253969787e-10
