column,records,values_count,min,median,max,mean,std
category,31,31,90.0,90.0,90.0,90.0,0.0
file,31,0,,,,,
MAE,31,31,0.4895397293319897,0.4895397293319897,0.553613341590944,0.4916066200500205,0.011320826701635102
MAPE(%),31,31,9.005135369572198,9.005135369572198,10.470604589389293,9.052408570211458,0.25892598355590957
MASE_lag1,31,31,0.6384797761333946,0.6384797761333946,0.7220474687228788,0.6411755081524102,0.014765132358038013
R2,31,31,-0.4249734925231954,-0.1065273605939927,-0.1065273605939927,-0.11679981646267666,0.0562645580025453
RMSSE,31,31,0.510678670480696,0.510678670480696,0.5795221413601059,0.5128994276058383,0.01216358772180736
SMAPE(%),31,31,9.259549134332874,9.259549134332874,10.5320324277617,9.300596982507997,0.22482832382562387
nMAE,31,31,0.09269742758190475,0.09269742758190475,0.10483016916835423,0.09308880634275796,0.002143669758477226
nRMSE,31,31,0.11188897716597,0.11188897716597,0.12697248463653232,0.11237554192308491,0.002665024931588604
