date,G(h)_Whm2,G(h)_kWhm2,G(h)_mean,G(h)_min,G(h)_max,G(h)_std_Wm2,G(h)_p10_Wm2,G(h)_p90_Wm2,Gb(n)_Whm2,Gb(n)_kWhm2,Gb(n)_mean,Gb(n)_min,Gb(n)_max,Gb(n)_std_Wm2,Gb(n)_p10_Wm2,Gb(n)_p90_Wm2,Gd(h)_Whm2,Gd(h)_kWhm2,Gd(h)_mean,Gd(h)_min,Gd(h)_max,Gd(h)_std_Wm2,Gd(h)_p10_Wm2,Gd(h)_p90_Wm2,IR(h)_Whm2,IR(h)_kWhm2,IR(h)_mean,IR(h)_min,IR(h)_max,IR(h)_std_Wm2,IR(h)_p10_Wm2,IR(h)_p90_Wm2,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,RH_mean,RH_min,RH_max,RH_std,RH_p10,RH_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,SP_mean,WD10m_circmean,WD10m_circstd_deg,WD10m_mode_sector,n_obs_G(h),valid_frac_G(h),n_obs_T2m,valid_frac_T2m,n_obs_RH,valid_frac_RH,n_obs_WS10m,valid_frac_WS10m,n_obs_WD10m,valid_frac_WD10m,n_obs_SP,valid_frac_SP
2005-04-05,6082.6,6.0826,253.4416666666667,0.0,910.85,326.52621063535474,0.0,744.115,6433.09,6.43309,268.04541666666665,-0.0,867.21,336.6981850131111,0.0,804.377,1650.35,1.65035,68.76458333333333,0.0,248.2,82.67876084866664,0.0,181.76500000000001,8981.7,8.9817,374.2375,353.0,401.4,16.46168311168593,355.945,399.85,22.611666666666665,17.21,27.4,3.6459348019006246,17.736,26.727,82.45625,64.7,96.1,10.388081721272027,67.23,92.85,1.1983333333333335,2.28,0.5333215578410186,0.5710000000000001,1.958,95095.0,339.94580875777916,64.21447247515654,NE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-06,4504.86,4.50486,187.7025,0.0,693.4,250.96522047712196,0.0,603.5999999999999,4120.36,4.12036,171.68166666666664,-0.0,838.23,277.74762006050634,0.0,658.0949999999999,1866.66,1.86666,77.7775,0.0,281.55,98.20898622879149,0.0,242.11499999999998,9206.6,9.2066,383.60833333333335,353.55,421.7,23.163838321770044,354.415,411.61,22.519166666666667,17.81,26.98,3.1958518176817434,18.533,26.531,81.04791666666667,60.6,92.9,10.117467452130873,66.215,89.985,1.2145833333333333,2.07,0.34051085875128306,0.921,1.639,95113.75,3.0257229413721802,58.59963943387115,NE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-07,5195.1,5.1951,216.4625,0.0,717.0,279.0680372277949,0.0,671.51,4909.8099999999995,4.909809999999999,204.57541666666665,-0.0,825.87,281.77481033433287,0.0,665.0399999999998,1931.55,1.9315499999999999,80.48125,0.0,298.15,103.62992875203656,0.0,255.78499999999997,9178.75,9.17875,382.4479166666667,351.85,401.0,16.437189270772183,358.255,399.65,21.800833333333333,17.82,25.93,2.7021358969891023,18.472,25.505,79.72708333333334,60.6,92.95,11.104571905757776,64.7,92.885,1.6583333333333332,2.21,0.3158792651392736,1.2610000000000001,2.1189999999999998,95254.16666666667,1.2313326062935062,33.263929827908214,N,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-08,5825.85,5.82585,242.74375,0.0,889.95,325.6316111112238,0.0,778.265,5827.55,5.8275500000000005,242.81458333333333,-0.0,776.39,311.73594394558506,0.0,688.951,1598.0,1.598,66.58333333333333,0.0,194.45,78.49803191477322,0.0,176.63500000000002,8897.95,8.897950000000002,370.7479166666667,351.95,393.45,11.343265375722192,354.74,382.6,20.029166666666665,17.64,23.78,2.0920385661643155,17.908,23.435,74.27499999999999,58.1,83.9,9.231503245621107,58.715,83.75,2.0749999999999997,3.03,0.5596893548326994,1.52,2.8579999999999997,95450.41666666667,348.99350687733124,16.074127008108825,N,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-09,5050.9,5.0508999999999995,210.45416666666665,0.0,788.95,269.3719643899033,0.0,619.545,4567.4800000000005,4.567480000000001,190.3116666666667,-0.0,627.71,227.65682804085446,0.0,461.753,1730.9,1.7309,72.12083333333334,0.0,206.1,84.57305038515092,0.0,191.8,8836.8,8.836799999999998,368.2,345.65,383.2,9.129514964019767,358.78000000000003,378.75,19.18,16.49,22.48,1.9739168741583206,17.032,21.889,77.58958333333334,64.1,89.65,8.35665549865426,64.845,85.795,1.4887499999999998,2.14,0.4101146446289506,0.97,2.07,95497.08333333333,339.5140669095411,17.873711051956917,N,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-10,3291.0,3.291,137.125,0.0,467.05,174.38347922348308,0.0,428.56499999999994,2259.73,2.2597300000000002,94.15541666666667,-0.0,302.99,115.48095152463989,0.0,266.56499999999994,1677.85,1.6778499999999998,69.91041666666666,0.0,259.65,86.13726151647712,0.0,181.65,9007.95,9.007950000000001,375.33125,346.2,395.2,14.66879868603098,355.0,391.115,18.642083333333332,16.66,20.93,1.5077711138909848,16.74,20.74,83.04375,73.3,92.8,6.593315331850697,74.07,91.86999999999999,1.3420833333333333,2.28,0.49502726465682995,0.781,2.0,95467.5,347.11773842482285,14.165822483882328,N,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-11,927.4,0.9274,38.641666666666666,0.0,152.75,51.372327322136705,0.0,113.345,209.16,0.20915999999999998,8.715,-0.0,58.4,16.79699688479539,0.0,30.360999999999997,790.65,0.79065,32.94375,0.0,119.55,42.21757132763973,0.0,98.675,9129.65,9.12965,380.40208333333334,361.7,391.1,8.996756410273463,367.96,389.745,17.254166666666666,16.38,17.84,0.42545031556515944,16.661,17.717,93.93541666666665,86.65,99.4,3.4630496476832144,89.65,96.05,1.1529166666666668,1.59,0.24085859403152,0.851,1.45,95509.16666666667,2.195136254337285,13.601061778991111,N,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-12,5542.15,5.5421499999999995,230.92291666666665,0.0,762.55,298.32395142775755,0.0,739.15,5077.32,5.077319999999999,211.55499999999998,-0.0,791.38,273.0456931023434,0.0,615.893,2010.35,2.01035,83.76458333333333,0.0,305.9,106.9977716947644,0.0,252.97499999999997,8643.9,8.6439,360.16249999999997,339.35,382.8,13.268901612416919,340.78000000000003,376.315,18.0975,15.32,21.36,2.085774280171773,15.454,21.066,84.04583333333333,70.9,96.0,8.589476836154839,71.69,92.8,1.2820833333333332,2.14,0.5329408089057373,0.76,2.0,95488.33333333333,341.75081822233403,30.6568242099266,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-13,6549.95,6.54995,272.9145833333333,0.0,921.4,349.7528249813396,0.0,800.9749999999999,6582.56,6.58256,274.27333333333337,-0.0,748.53,324.0094918854756,0.0,733.352,1655.65,1.65565,68.98541666666667,0.0,198.7,79.63195977250682,0.0,187.79500000000002,7944.0,7.944,331.0,281.75,363.25,24.098272534155562,294.295,357.13,17.46125,14.88,20.68,2.039828024507266,15.453000000000001,20.44,77.06458333333333,57.45,96.0,12.251135521165825,60.07,91.82,1.3641666666666667,2.62,0.8535293309784848,0.41,2.48,95429.58333333333,339.1391220793494,19.861202356373852,N,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-14,7695.95,7.69595,320.6645833333333,0.0,1036.15,406.2119356024707,0.0,956.255,8711.92,8.71192,362.99666666666667,-0.0,973.17,431.2464088890598,0.0,951.142,1403.25,1.40325,58.46875,0.0,152.9,64.69081786282246,0.0,147.605,6641.9,6.6419,276.74583333333334,264.35,289.9,7.965590628319442,266.915,288.65,15.005,9.62,18.92,2.847966475132434,11.975,18.635,61.4625,36.4,85.95,16.003853136585303,39.58,76.63,1.23,2.34,0.6628790958026763,0.431,2.189,95489.16666666667,341.052611824245,60.267206229587664,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-15,7541.25,7.54125,314.21875,0.0,1033.75,397.68116457143316,0.0,942.6999999999999,9451.97,9.45197,393.8320833333333,-0.0,1182.13,447.35656067887,0.0,951.9939999999999,1403.65,1.40365,58.48541666666667,0.0,151.05,65.01597041123428,0.0,146.865,7377.0,7.377,307.375,263.6,368.3,38.67423870136854,265.295,360.47,15.797083333333333,7.71,21.5,5.388239592464045,8.173,21.308,69.1125,44.6,89.6,16.49627263564607,46.53,85.935,1.5333333333333332,2.48,0.6708376766445046,0.5920000000000001,2.2589999999999995,95410.0,187.12593341347662,108.2161380489364,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-16,7226.4,7.2264,301.09999999999997,0.0,1007.55,377.998008966461,0.0,898.0,8607.93,8.60793,358.66375,-0.0,917.16,397.5682545372063,0.0,900.793,1500.5,1.5005,62.520833333333336,0.0,186.9,70.03218657015573,0.0,155.29,7881.85,7.88185,328.41041666666666,309.95,366.75,15.986475120406071,313.175,351.08500000000004,19.03625,12.63,24.31,4.313783583392637,13.613,24.27,72.35416666666667,43.75,92.75,18.317204532462316,46.87,92.685,1.4045833333333333,2.0,0.4317203117021851,0.781,1.909,95370.41666666667,153.18039152020083,93.80182382718776,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-17,5841.2,5.8412,243.38333333333333,0.0,811.2,315.0839107239553,0.0,778.425,4433.3,4.4333,184.72083333333333,-0.0,625.44,231.7560265135781,0.0,525.4859999999999,2787.6,2.7876,116.14999999999999,0.0,373.8,138.32302065628215,0.0,325.2,8575.35,8.57535,357.30625000000003,316.05,381.85,17.351070086659572,336.02,377.945,19.775833333333335,13.56,24.73,4.0801309832626345,14.269,24.325,77.71458333333334,58.1,99.4,12.13884779976243,62.28,94.06,1.1554166666666668,1.86,0.5725836120197845,0.3120000000000001,1.72,95237.08333333333,29.194171921442944,102.10338119016686,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-18,5899.8,5.8998,245.82500000000002,0.0,898.85,322.1257464434334,0.0,724.79,5128.7,5.1287,213.69583333333333,-0.0,720.52,264.4420567734635,0.0,580.68,2108.25,2.10825,87.84375,0.0,245.5,101.7417599617222,0.0,231.89,9244.85,9.24485,385.20208333333335,365.2,397.3,8.739260230938193,375.155,394.2,22.690833333333334,18.26,27.17,2.988432651097383,19.312,26.709,78.125,58.7,93.05,11.250062801757075,61.43,89.96,1.4191666666666667,3.1,0.8892347304267313,0.781,3.03,95074.58333333333,206.0414507235669,66.91752025251105,SW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-19,5080.6,5.0806000000000004,211.6916666666667,0.0,699.2,274.1327327134203,0.0,653.3249999999999,3996.4900000000002,3.99649,166.52041666666668,-0.0,535.2,204.96093599129455,0.0,466.93799999999993,2413.1,2.4131,100.54583333333333,0.0,342.45,126.4230586740123,0.0,293.09,9361.3,9.3613,390.0541666666666,376.4,410.65,10.758423561852911,377.88,406.34,22.834999999999997,18.73,26.91,2.8422495683341484,19.444,26.619,75.99166666666666,58.7,92.95,10.96685388149085,60.7,88.865,1.5225,2.83,0.6779011727383276,0.8230000000000001,2.69,94912.08333333333,168.71588003610202,39.41964476530288,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-20,5892.65,5.89265,245.5270833333333,0.0,784.5,305.12020082582654,0.0,733.67,5343.66,5.34366,222.6525,-0.0,785.39,264.10421319672446,0.0,592.8739999999999,2102.1,2.1021,87.58749999999999,0.0,251.0,99.71557186186683,0.0,234.515,9279.55,9.279549999999999,386.6479166666666,372.75,411.65,9.462838979818434,375.31,393.835,23.358333333333334,18.81,27.26,2.9024407519948765,19.761,27.09,68.1125,51.3,83.85,9.799082144240097,54.95,78.59,1.4766666666666666,2.69,0.7898137736843092,0.34,2.578,94853.75,183.93735423198817,40.177828551452755,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-21,4348.95,4.348949999999999,181.20624999999998,0.0,577.1,233.69110851371642,0.0,544.925,3466.66,3.46666,144.44416666666666,-0.0,433.04,177.6564178876369,0.0,401.18199999999996,1976.5,1.9765,82.35416666666667,0.0,265.05,101.50466247233764,0.0,250.75,9426.2,9.426200000000001,392.7583333333334,376.4,404.85,7.179494754335876,383.35,400.88,20.895416666666666,18.63,23.16,1.423831264937841,19.064999999999998,22.801,82.5625,71.0,96.1,7.898806321486031,74.435,96.1,1.17,1.93,0.45597482768049913,0.662,1.769,95105.83333333333,336.74231260714976,43.26074158499215,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-22,4105.8,4.1058,171.07500000000002,0.0,648.05,226.41404790108876,0.0,506.045,3131.45,3.1314499999999996,130.47708333333333,-0.0,575.71,170.40953128270954,0.0,366.988,1728.75,1.72875,72.03125,0.0,245.35,88.9871581019712,0.0,213.27499999999998,9398.5,9.3985,391.6041666666667,376.0,401.0,7.2610023961641215,381.795,400.4,20.365,18.5,23.87,1.7549086437265315,18.533,22.802,85.72708333333333,71.25,96.1,9.040933233460136,74.42,96.1,1.31,1.93,0.3928269892436884,0.851,1.86,95457.91666666667,346.22823708163406,18.76611629579205,N,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-23,4821.05,4.8210500000000005,200.87708333333333,0.0,665.5,251.4912903579482,0.0,594.3199999999999,3269.76,3.26976,136.24,-0.0,414.41,154.5305033628158,0.0,337.20099999999996,2455.35,2.4553499999999997,102.30624999999999,0.0,344.75,123.83918157845577,0.0,293.17999999999995,9185.6,9.1856,382.73333333333335,367.5,395.0,7.245068287652899,373.88,389.89,20.90125,18.02,24.05,2.1793782769205174,18.177,23.95,83.28125,71.35,92.95,7.610173575407202,73.645,89.85,1.1375,2.0,0.43186400838589273,0.711,1.79,95585.41666666667,335.4716802012887,42.970226009837006,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-24,5796.55,5.79655,241.52291666666667,0.0,803.65,302.8144567435021,0.0,708.1199999999999,5460.92,5.46092,227.53833333333333,-0.0,627.33,254.50543702514946,0.0,587.617,1892.95,1.8929500000000001,78.87291666666667,0.0,226.85,90.45948766444839,0.0,204.135,8978.0,8.978,374.0833333333333,358.2,397.3,11.087425963349373,361.985,392.13,21.094166666666666,17.87,24.4,2.3519647968872968,18.126,24.168,82.75208333333333,66.75,96.1,9.971955012702491,68.98,92.9,1.1695833333333334,1.93,0.4518703081220527,0.62,1.769,95503.75,337.18120666508884,51.66982195363037,NE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-25,6332.8,6.3328,263.8666666666667,0.0,834.45,326.23221812832577,0.0,777.535,7086.18,7.086180000000001,295.2575,-0.0,794.53,331.5728810074268,0.0,755.415,1625.6,1.6256,67.73333333333333,0.0,202.7,77.24137867561754,0.0,178.14999999999998,8784.95,8.78495,366.0395833333334,343.9,393.25,14.093939332415086,348.21,384.31,21.325416666666666,16.36,24.9,2.9134619764818974,16.825,24.706,78.65833333333333,64.5,96.05,10.911996456499905,65.215,92.8,1.3333333333333333,2.21,0.539779879988667,0.62,2.14,95380.83333333333,354.8121478591877,48.40425809223042,NE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-26,6070.15,6.07015,252.92291666666665,0.0,771.35,303.85570301763397,0.0,679.165,6576.25,6.57625,274.0104166666667,-0.0,756.16,302.68937842755946,0.0,696.826,1800.7,1.8007,75.02916666666667,0.0,268.25,89.59591158746255,0.0,203.22999999999996,8815.9,8.8159,367.32916666666665,351.45,391.3,11.586254193305296,353.665,382.8,21.680000000000003,18.71,24.6,2.147214575859295,19.053,24.485,79.2375,64.5,92.95,9.55681238925816,66.75,89.95,1.1120833333333333,1.93,0.5268114023283744,0.501,1.79,95399.16666666667,312.7943601693111,58.277329384503716,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-27,6595.0,6.595,274.7916666666667,0.0,859.45,339.47720025467635,0.0,835.08,7319.34,7.31934,304.9725,-0.0,809.81,336.98539047483683,0.0,728.5749999999999,1654.9,1.6549,68.95416666666667,0.0,213.5,78.59357745176553,0.0,174.95,8838.5,8.8385,368.2708333333333,346.0,388.2,13.577666418141185,350.185,385.635,21.613333333333333,16.18,25.43,2.966423210984343,16.749,25.214,80.16250000000001,62.45,96.0,11.208830466858826,64.7,92.8,1.1291666666666667,2.21,0.6443190990877699,0.501,2.147,95275.41666666667,253.51545786853575,81.82095341729979,W,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-28,5753.75,5.75375,239.73958333333334,0.0,822.4,293.6491110666839,0.0,684.135,5868.58,5.86858,244.52416666666667,-0.0,745.42,275.7243070440609,0.0,597.38,1883.4,1.8834000000000002,78.47500000000001,0.0,253.8,91.44585592150905,0.0,209.06,9066.75,9.06675,377.78125,354.15,399.45,15.901441092062997,355.84499999999997,394.96,22.265416666666667,17.66,25.81,2.7252666070882223,18.126,25.311999999999998,78.39999999999999,64.4,92.85,9.917200691990525,64.53,89.7,1.1229166666666666,2.14,0.5666873930565911,0.501,1.9789999999999999,95070.41666666667,199.16997530877072,70.35202915779469,SW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-29,5405.3,5.4053,225.22083333333333,0.0,780.6,283.46259124275633,0.0,644.175,4994.150000000001,4.99415,208.08958333333337,-0.0,606.51,235.80222777055772,0.0,527.818,1800.95,1.80095,75.03958333333334,0.0,214.75,85.76241319605079,0.0,200.225,9240.2,9.240200000000002,385.0083333333334,362.1,400.6,12.282257145155,366.555,399.71,23.03125,20.86,26.38,1.8425297177710755,21.096,25.712,75.74583333333334,60.6,90.0,8.703558950555633,63.165,87.05,0.9420833333333333,2.21,0.6993846933379101,0.231,2.049,95010.41666666667,236.31613710653346,50.51951147678735,W,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-30,6418.7,6.418699999999999,267.4458333333333,0.0,864.7,332.75366685879067,0.0,798.9599999999999,6283.68,6.28368,261.82,-0.0,742.64,294.40648930997787,0.0,668.652,1801.35,1.80135,75.05624999999999,0.0,215.75,85.02509643897218,0.0,185.285,9210.65,9.21065,383.77708333333334,370.5,396.35,7.767938274486459,373.645,394.255,23.28833333333333,20.76,26.47,2.1576490157952724,20.853,26.17,79.52083333333333,62.8,93.0,10.914508858541847,65.475,92.95,0.91,2.14,0.6363072815250028,0.29800000000000004,1.79,95057.08333333333,307.46855243948335,40.78743220611056,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-01,5132.25,5.13225,213.84375,0.0,754.5,273.4727739856621,0.0,613.925,4232.99,4.23299,176.37458333333333,-0.0,525.4,200.62979964144577,0.0,459.0919999999999,2016.6,2.0166,84.02499999999999,0.0,333.2,103.14914381401921,0.0,229.095,9130.22,9.13022,380.4258333333333,366.55,391.5,4.779464147394723,374.17,383.69100000000003,21.06416666666667,18.74,22.32,1.0306305232052466,19.509999999999998,22.093,83.39333333333333,73.13,92.85,6.14569603138204,75.664,90.693,0.9025,1.89,0.5036151912617065,0.266,1.6139999999999999,95243.75,256.0863045085803,52.639280285162265,S,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-02,5397.5,5.3975,224.89583333333334,0.0,753.6,276.94807546473976,0.0,621.9699999999999,5326.05,5.32605,221.91875000000002,-0.0,722.3,262.266657485858,0.0,599.7959999999999,1922.6,1.9225999999999999,80.10833333333333,0.0,262.8,97.23622811468478,0.0,233.45999999999998,9074.9,9.0749,378.12083333333334,349.7,394.6,13.542934277348467,358.19,393.045,20.634583333333335,18.18,23.51,1.6152048710186337,18.766000000000002,22.733999999999998,83.0125,71.25,96.1,6.752555876819182,74.42,89.85,1.0504166666666668,2.48,0.6484327538240832,0.41,2.1959999999999997,95242.5,241.30394131810783,60.43938507471723,W,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-03,5717.25,5.71725,238.21875,0.0,780.15,294.3023392971263,0.0,713.2349999999999,5323.34,5.32334,221.80583333333334,-0.0,618.2,238.4849810404925,0.0,506.422,1998.8,1.9988,83.28333333333333,0.0,275.75,99.6537141988355,0.0,233.285,9051.4,9.0514,377.14166666666665,356.65,396.15,10.702810141618686,364.955,389.845,20.734166666666667,18.31,23.07,1.5299869754110786,18.974,22.619,83.53958333333333,71.25,92.85,7.121614056894841,74.35,91.94999999999999,0.9770833333333333,2.14,0.6277390704581881,0.34,1.9369999999999998,95128.75,265.08774553374127,65.49631841114648,S,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-04,6005.65,6.005649999999999,250.23541666666665,0.0,905.4,317.75862095484234,0.0,765.76,6009.01,6.00901,250.37541666666667,-0.0,743.62,277.3473350524364,0.0,627.331,1562.6,1.5626,65.10833333333333,0.0,180.5,74.27307527055095,0.0,170.215,8958.3,8.9583,373.2625,351.45,400.4,15.202747534860162,356.985,397.135,20.64875,18.28,23.5,1.7729815529092565,18.642,23.166999999999998,84.16666666666667,68.85,96.1,9.912954487269012,71.25,96.1,1.1841666666666666,2.41,0.6716165874810645,0.41,2.259,95081.25,346.75746405230615,33.01712986810308,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-05,7110.7,7.1107,296.27916666666664,0.0,936.55,367.78111635468923,0.0,902.22,7727.32,7.72732,321.97166666666664,-0.0,861.89,351.50713008621784,0.0,794.566,1618.85,1.61885,67.45208333333333,0.0,201.7,76.56087302323368,0.0,181.17499999999998,8278.7,8.2787,344.9458333333334,320.65,370.8,12.81442730290548,328.15500000000003,358.34,20.5075,16.7,24.15,2.3880813655936546,18.001,23.932,77.16458333333334,60.25,92.85,11.428744074621166,62.25,89.75,1.1895833333333334,2.34,0.6562109891786639,0.4030000000000001,2.1189999999999998,95113.75,347.9981201793261,38.8446127727754,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-06,6738.6,6.7386,280.77500000000003,0.0,908.15,347.3517769589235,0.0,837.425,6970.77,6.970770000000001,290.44875,-0.0,821.98,313.3159902150807,0.0,649.721,1809.55,1.80955,75.39791666666666,0.0,235.7,87.49813970589749,0.0,208.44,8158.45,8.15845,339.93541666666664,321.05,356.3,11.815322394970924,323.685,352.6,19.81833333333333,15.96,23.16,2.359389505906073,16.765,22.969,71.825,57.9,86.5,9.83646719897554,58.51,80.97,1.1554166666666668,2.34,0.6085476592865906,0.55,2.147,95032.08333333333,351.6543617581606,67.98336570140714,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-07,5098.9,5.0988999999999995,212.45416666666665,0.0,664.55,261.98076718184564,0.0,620.7199999999999,4595.65,4.59565,191.48541666666665,-0.0,612.86,216.6428892456164,0.0,497.751,1918.95,1.9189500000000002,79.95625,0.0,293.95,97.26103861851455,0.0,219.44999999999996,8566.0,8.566,356.9166666666667,329.0,384.75,15.648209139558519,335.875,374.06,19.978333333333335,17.37,22.44,1.6855541384432549,18.143,22.04,76.70833333333333,66.35,86.85,5.259787288364482,71.015,85.07,0.84,1.72,0.4177579911030247,0.31900000000000006,1.527,94874.16666666667,350.08728063894637,110.365297058593,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-08,5694.55,5.6945500000000004,237.27291666666667,0.0,875.4,303.0070321250154,0.0,674.99,5752.01,5.75201,239.66708333333335,-0.0,758.34,298.09676547519825,0.0,680.294,1778.1000000000001,1.7781000000000002,74.0875,0.0,233.85,86.078911281401,0.0,199.05,8607.4,8.6074,358.64166666666665,334.0,397.3,19.164219755590857,337.685,382.375,19.614166666666666,14.71,24.06,3.2275012769561586,15.023000000000001,23.471,80.39999999999999,59.8,92.9,10.44808074740753,65.005,89.74,1.2941666666666667,2.21,0.4618668796230724,0.711,1.909,94892.91666666667,198.88075403171484,79.96924034323246,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-09,6660.15,6.66015,277.50624999999997,0.0,940.2,352.68740264004083,0.0,870.2399999999999,6794.89,6.7948900000000005,283.1204166666667,-0.0,822.27,316.3072340026822,0.0,714.576,1798.2,1.7982,74.925,0.0,215.15,85.75108314691752,0.0,190.165,8536.1,8.536100000000001,355.67083333333335,339.25,390.95,11.710362529815642,344.59,368.73,20.425,15.93,24.64,2.84657078207996,17.016000000000002,24.321,77.04791666666667,60.05,89.65,10.308686492960437,60.980000000000004,86.85,1.1875,2.28,0.5026300394144176,0.711,2.0,94956.66666666667,223.83645216335503,82.14441605164974,SE,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-10,7226.45,7.22645,301.1020833333333,0.0,949.25,371.9835902409063,0.0,893.595,7876.14,7.87614,328.1725,-0.0,895.56,365.52592831663685,0.0,842.404,1675.25,1.67525,69.80208333333333,0.0,223.55,79.11363659617105,0.0,177.32,8568.1,8.568100000000001,357.00416666666666,337.1,382.4,15.132141983687994,339.89500000000004,379.055,21.003333333333334,16.76,24.54,2.919108956762195,16.941000000000003,24.421,76.84166666666667,62.15,86.65,8.08690119974844,66.68,85.835,1.075,2.28,0.6643532323932083,0.38200000000000006,2.1679999999999997,94995.83333333333,302.6472966790777,73.92805779919472,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-11,6731.5,6.7315,280.4791666666667,0.0,879.5,336.5217435693087,0.0,786.685,7404.04,7.40404,308.50166666666667,-0.0,865.43,338.311176371652,0.0,772.9879999999999,1701.05,1.70105,70.87708333333333,0.0,206.0,81.55131084059188,0.0,197.77499999999998,8687.75,8.68775,361.9895833333333,342.55,401.2,14.690369362026033,348.07,376.65500000000003,21.735,18.27,25.29,2.6192564494195856,18.419,25.032,77.35833333333333,64.6,89.75,9.77131634880408,64.7,86.85,1.1075,2.14,0.5106624001789457,0.49400000000000005,1.839,95021.66666666667,334.99256054529815,82.88053487574705,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-12,7642.25,7.64225,318.4270833333333,0.0,991.45,386.64109916133907,0.0,922.9449999999999,8883.78,8.88378,370.1575,-0.0,904.55,401.46232322272954,0.0,887.324,1429.6,1.4296,59.56666666666666,0.0,153.25,64.27776792387368,0.0,142.55499999999998,8384.55,8.384549999999999,349.35625,333.25,372.55,13.512058322427995,335.305,369.08500000000004,21.479166666666668,16.07,26.03,3.7778127058629742,16.55,25.914,77.6125,60.45,92.85,12.625933026220626,60.6,91.89999999999999,1.3275,2.0,0.4458333671949059,0.662,1.839,94992.08333333333,181.00947520507268,118.47266530490587,E,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-13,6543.9,6.5439,272.66249999999997,0.0,864.55,332.3517287093403,0.0,789.6999999999999,6984.17,6.98417,291.00708333333336,-0.0,844.56,333.20900997107776,0.0,786.447,1832.15,1.8321500000000002,76.33958333333334,0.0,285.6,91.5420299990151,0.0,213.30999999999995,8872.5,8.8725,369.6875,335.0,405.25,24.49851481745106,336.13,396.23,21.944166666666664,17.25,25.83,3.2355537348365084,17.378,25.577,81.44166666666666,66.95,93.0,9.39222234509545,67.05,91.99499999999999,1.2441666666666666,2.14,0.5775730081211767,0.501,1.9789999999999999,94952.91666666667,351.13319718167725,69.91939539502768,NW,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
