column,corr_with_Wh,abs_corr,weight
cos_DOY_k1_roll7,-0.7356227537260439,0.7356227537260439,0.020400622398155883
cos_DOY_k1,-0.7107284849929615,0.7107284849929615,0.019710243295919784
dayofyear_cos,-0.7105330839201023,0.7105330839201023,0.01970482434512822
Wh_roll_mean_7,0.6790369983622241,0.6790369983622241,0.018831360677464708
Wh_roll_mean_14,0.6746660888928547,0.6746660888928547,0.018710144642249005
Wh_lag1,0.6713645271911503,0.6713645271911503,0.018618584242221233
Wh_roll_mean_30,0.6646313914687194,0.6646313914687194,0.018431857881823742
Td dew point_roll7,0.5930433770645802,0.5930433770645802,0.016446546738720525
TxSoil0cm_roll7,0.5869665903444811,0.5869665903444811,0.016278022545249154
Temperature_roll7,0.5863998774346386,0.5863998774346386,0.016262306206917723
T Min_roll7,0.585063608368231,0.585063608368231,0.01622524818973699
TxSoil0cm,0.5816717350399333,0.5816717350399333,0.0161311832268977
TxSoil10cm,0.5809695259215497,0.5809695259215497,0.016111709246523758
TxSoil10cm_roll7,0.5798338187578026,0.5798338187578026,0.01608021330259716
T Min,0.5790468132202914,0.5790468132202914,0.016058387709635684
Temperature,0.577684570245754,0.577684570245754,0.016020609372305424
Wh_lag7,0.5726422532595211,0.5726422532595211,0.01588077356063849
Wh_lag14,0.5698899892390227,0.5698899892390227,0.015804446531957256
TxSoil5cm_roll7,0.5666040489670713,0.5666040489670713,0.01571331935247371
TxSoil5cm,0.5649513521281628,0.5649513521281628,0.01566748601741383
TxSoil20cm,0.5634474650597113,0.5634474650597113,0.015625779542107636
DHT11_temp_roll7,0.5615033350913856,0.5615033350913856,0.015571864051897661
TxSoil20cm_roll7,0.5552236599694709,0.5552236599694709,0.015397713265646987
T Max_roll7,0.5547188018282733,0.5547188018282733,0.015383712311691935
DHT11_temp,0.5532702316396608,0.5532702316396608,0.015343539909077383
TxSoil30cm,0.5530713799837064,0.5530713799837064,0.015338025265157212
DHT11_humidity_roll7,0.548598820540907,0.548598820540907,0.01521399022697535
Wh_lag30,0.5454090007813175,0.5454090007813175,0.015125528704946632
TxSoil50cm,0.5438908220821286,0.5438908220821286,0.015083425887683029
TxSoil30cm_roll7,0.5410072501141608,0.5410072501141608,0.015003457367706655
Td dew point,0.5378426938936598,0.5378426938936598,0.014915696465552424
TxSoil50cm_roll7,0.5248314796059528,0.5248314796059528,0.014554863595333927
Wh_roll_std_30,0.5068892964091662,0.5068892964091662,0.014057282868606578
T Max,0.50188290995929,0.50188290995929,0.013918443498799365
season_spring_roll7,0.49837924193358857,0.49837924193358857,0.013821278194927532
UVI Max_roll7,0.4816881467054124,0.4816881467054124,0.013358393204710802
TxSoil100cm,0.474642275902307,0.474642275902307,0.01316299393383143
Wh_roll_std_14,0.46332540215032075,0.46332540215032075,0.012849149280478235
season_summer_roll7,0.4433240638214084,0.4433240638214084,0.01229446313375545
season_summer,0.4419789096573091,0.4419789096573091,0.012257158711033209
TxSoil100cm_roll7,0.4366253972112858,0.4366253972112858,0.012108692686346017
RHMin_roll7,0.4328022466629219,0.4328022466629219,0.012002667348884092
UVI Max,0.43213229551350324,0.43213229551350324,0.01198408796107251
DHT11_humidity,0.43069478815150064,0.43069478815150064,0.011944222357761243
SunshineRate_roll7,-0.42323968954525243,0.42323968954525243,0.011737474196646412
season_spring,0.4090174318374422,0.4090174318374422,0.011343056123419777
Wh_roll_std_7,0.3946731047048542,0.3946731047048542,0.010945252765781208
month_6_roll7,0.3914067602158739,0.3914067602158739,0.01085466902540006
month_5,0.3857917450087056,0.3857917450087056,0.01069895088805163
month_5_roll7,0.38494892792481533,0.38494892792481533,0.010675577504082644
month_12_roll7,-0.37879308324580163,0.37879308324580163,0.010504860839593736
RH_roll7,0.36901624631997965,0.36901624631997965,0.010233725182952099
month_6,0.35683509448317835,0.35683509448317835,0.009895911979460935
Cloud Amount Sat_roll7,0.3379010049015323,0.3379010049015323,0.009370823256944516
month_12,-0.3245404793163794,0.3245404793163794,0.009000303128083588
PrecpMax10_roll7,0.32391393440534677,0.32391393440534677,0.008982927501676273
month_4_roll7,0.32216716132857665,0.32216716132857665,0.008934485201905156
GloblRad_roll7,0.3159575976492533,0.3159575976492533,0.008762278777841286
PrecpHour_roll7,0.3093446755691714,0.3093446755691714,0.008578886236459375
SunshineRate,-0.29632962589859047,0.29632962589859047,0.008217947001671042
month_2_roll7,-0.25825505908734775,0.25825505908734775,0.007162045921184901
sin_DOY_k1_roll7,0.24918253924468547,0.24918253924468547,0.006910442703948287
SunShine_roll7,-0.24645326221350944,0.24645326221350944,0.0068347531608353804
month_2,-0.2456877651987902,0.2456877651987902,0.006813524051940771
GloblRad,0.24296105424550005,0.24296105424550005,0.006737905672458583
Cloud Amount Sat,0.23878023676250842,0.23878023676250842,0.006621961354050666
RHMin,0.22151057800961985,0.22151057800961985,0.006143031378899445
season_autumn_roll7,-0.21655753282665524,0.21655753282665524,0.006005671293194026
Precp_roll7,0.21164734421560222,0.21164734421560222,0.005869499725293989
sin_DOY_k2_roll7,-0.2108202800311411,0.2108202800311411,0.005846563207845653
sin_DOY_k2,-0.19412293740126807,0.19412293740126807,0.0053835049618638706
month_8_roll7,0.18772215159987746,0.18772215159987746,0.005205995479558926
