,Wh
2025-12-11,6.33150305351119
2025-12-12,6.1545534347658455
2025-12-13,6.0970054643805485
2025-12-14,5.993025658294176
2025-12-15,5.796896217285614
2025-12-16,5.283448278990631
2025-12-17,5.803166503789705
2025-12-18,5.798860948127315
2025-12-19,5.777093706401758
2025-12-20,5.6437331579060945
2025-12-21,5.410786382026043
2025-12-22,5.358439849959109
2025-12-23,5.495608851220502
2025-12-24,5.741761784822122
2025-12-25,5.833549195978277
2025-12-26,5.895011814433623
2025-12-27,5.853379790994755
2025-12-28,5.601358694963885
2025-12-29,5.606716539199535
2025-12-30,5.452524283543611
2025-12-31,5.76832152450264
2026-01-01,6.6481957844098405
2026-01-02,6.7186946995366705
2026-01-03,6.791264689862063
2026-01-04,6.892521544893583
2026-01-05,6.820810586778741
2026-01-06,6.841751231519799
2026-01-07,6.808142022459131
2026-01-08,6.852526640264611
2026-01-09,6.781663270561319
2026-01-10,6.837925550946018
2026-01-11,6.802136510213216
2026-01-12,6.821454984514337
2026-01-13,6.821988191045316
2026-01-14,6.808503930804125
2026-01-15,6.794239497420184
2026-01-16,6.770944601055971
2026-01-17,6.803462514318021
2026-01-18,6.802941209702265
2026-01-19,6.817924245433997
2026-01-20,6.817735188507694
2026-01-21,6.796188184693542
2026-01-22,6.761602800563065
2026-01-23,6.7185958369524155
2026-01-24,6.827595140147627
2026-01-25,6.930491019248962
2026-01-26,6.806939319407033
2026-01-27,6.739449178015279
2026-01-28,6.793261449337006
2026-01-29,6.73629206723637
2026-01-30,6.671583369440502
2026-01-31,6.705737599796719
2026-02-01,6.822396856149038
2026-02-02,6.743352739810944
2026-02-03,6.693671565055848
2026-02-04,6.837106606960297
2026-02-05,6.918637532393138
2026-02-06,6.870248691240947
2026-02-07,6.842527944087982
2026-02-08,6.84172062476476
2026-02-09,6.766629600524903
2026-02-10,6.750794514815014
2026-02-11,6.763954259554546
2026-02-12,6.733081111113231
2026-02-13,6.699733840862909
2026-02-14,6.8010096087455745
2026-02-15,6.907499369780222
2026-02-16,6.872905007839202
2026-02-17,6.793460175037384
2026-02-18,6.720646010875702
2026-02-19,6.762608533143997
2026-02-20,6.708072221385107
2026-02-21,6.731790506945717
2026-02-22,6.763978858258989
2026-02-23,6.864923640727997
2026-02-24,6.781408361434936
2026-02-25,6.735198840565151
2026-02-26,6.721192444033092
2026-02-27,6.689563425249523
2026-02-28,6.703623871273464
2026-03-01,6.866179557641348
2026-03-02,6.798042542934418
2026-03-03,6.859659676551819
2026-03-04,6.703603467941284
2026-03-05,6.808506216208141
2026-03-06,6.8587524370352435
2026-03-07,6.828832947254181
2026-03-08,6.825708828767141
2026-03-09,6.746480002403259
2026-03-10,6.8610706226030995
