ID,Model,ModelParameters,TransformationParameters,TransformationRuntime,FitRuntime,PredictRuntime,TotalRuntime,Ensemble,Exceptions,Runs,Generation,ValidationRound,ValidationStartDate,smape,mae,rmse,made,mage,mate,matse,underestimate,mle,overestimate,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,uwmse,smoothness,wasserstein,dwd,custom,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mate_weighted,matse_weighted,underestimate_weighted,mle_weighted,overestimate_weighted,imle_weighted,spl_weighted,containment_weighted,contour_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,uwmse_weighted,smoothness_weighted,wasserstein_weighted,dwd_weighted,custom_weighted,TotalRuntimeSeconds,Score
45764b0becd3944c0571917f05fb5b31,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""kalman"", ""model_weights"": {}}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""RegressionFilter"", ""1"": ""HistoricValues""}, ""transformation_params"": {""0"": {""sigma"": 1, ""rolling_window"": 90, ""run_order"": ""season_first"", ""regression_params"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": false, ""selection"": ""cyclic"", ""max_iter"": 2000}}, ""datepart_method"": ""simple"", ""polynomial_degree"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""ScipyFilter""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 31, ""polyorder"": 3, ""deriv"": 0, ""mode"": ""interp""}}}}, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null}, ""holiday_params"": null, ""trend_method"": ""rolling_mean""}, ""1"": {""window"": 28}}}",0 days 00:00:00,0 days 00:00:01.085395,0 days 00:00:00.002591,0 days 00:00:01.794057,1,,1,17,0,2026-03-07,0.8370288862728377,0.04745006561279297,0.04914091760198503,0.13407914677459837,0.04745006561279297,0.025559425354003906,0.002261962157856702,-0.06022977828979492,0.04715632734820911,0.034670352935791016,0.04657800476981122,0.10356974973576841,1.0,1.0,0.06022977828979492,1.0,1.0479515112711701,0.034670352935791016,0.3184840679168701,0.05455811696304657,0.04493507570604801,0.062325593176459984,0.09820236997552918,0.0,0.8370288862728377,0.04745006561279297,0.04914091760198503,0.13407914677459837,0.04745006561279297,0.025559425354003906,0.002261962157856702,-0.06022977828979492,0.04715632734820911,0.034670352935791016,0.04657800476981122,0.10356974973576841,1.0,1.0,0.06022977828979492,1.0,1.0479515112711701,0.034670352935791016,0.3184840679168701,0.05455811696304657,0.04493507570604801,0.062325593176459984,0.09820236997552918,0.0,1.7941,22.285871526733764
5a6d3317f021b1f38803deb68cc40516,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {""9624d1d1560bd22747bc344312f8a734"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 28, \""lag_2\"": 40}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""default\"", \""1\"": \""default\"", \""2\"": \""default\"", \""3\"": \""default\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}, \""3\"": {}}}""}, ""942ef76eb28890df25d01c9c05269335"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 28, \""lag_2\"": 1}"", ""TransformationParameters"": ""{\""fillna\"": \""zero\"", \""transformations\"": {\""0\"": \""default\""}, \""transformation_params\"": {\""0\"": {}}}""}, ""9379f6229997fc2fe9525d253a147ecc"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 7, \""lag_2\"": 2}"", ""TransformationParameters"": ""{\""fillna\"": \""mean\"", \""transformations\"": {}, \""transformation_params\"": {}}""}, ""07bba558d0a81e6694d24348840be453"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 24, \""lag_2\"": 1}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""default\"", \""1\"": \""default\"", \""2\"": \""default\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}}}""}, ""2733b9d4809d1d3f04735b3e6b5f0029"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 60, \""lag_2\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""rolling_mean\"", \""transformations\"": {\""0\"": \""default\"", \""1\"": \""default\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}}}""}}, ""point_method"": ""kalman"", ""model_weights"": {}}",{},0 days 00:00:00,0 days 00:00:00.382174,0 days 00:00:00.005236,0 days 00:00:00.460611,1,,1,16,0,2026-03-07,0.9297661165127185,0.05313693125065555,0.07229728454702773,0.10571594338273842,0.05313693125065555,0.1062738625013111,0.009405041467787742,-0.1062738625013111,0.05313693125065555,0.0,0.050688610866095725,0.1549273525726551,1.0,1.0,0.10216104664437786,1.0,1.053552026643519,0.0041128158569332385,0.5128616411503559,0.06793791774803982,0.07843682082628284,0.11422780230659392,0.10997187284466617,0.0,0.9297661165127185,0.05313693125065555,0.07229728454702773,0.10571594338273842,0.05313693125065555,0.1062738625013111,0.009405041467787742,-0.1062738625013111,0.05313693125065555,0.0,0.050688610866095725,0.1549273525726551,1.0,1.0,0.10216104664437786,1.0,1.053552026643519,0.0041128158569332385,0.5128616411503559,0.06793791774803982,0.07843682082628284,0.11422780230659392,0.10997187284466617,0.0,0.4606,27.60356834013686
ea4e8b593d4dbda29eedc1d13c1eb405,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""best_score"", ""models"": {}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""quadratic"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}, ""1"": {""model"": ""Linear"", ""changepoint_spacing"": 180, ""changepoint_distance_end"": 360, ""datepart_method"": null}}}",0 days 00:00:00,0 days 00:00:00.069624,0 days 00:00:00.003453,0 days 00:00:00.566465,1,,1,17,0,2026-03-07,1.0627584651947963,0.05937519025249438,0.06094524695176911,0.10410941474795539,0.05937519025249438,0.11875038050498876,0.010509190375490621,-0.11875038050498876,0.05937519025249438,0.0,0.057595120328415614,0.19937250238190368,1.0,0.5,0.0731196403503418,0.5,1.4448349608136766,0.045630740154646965,0.2647135209484057,0.15177944110369934,0.24383909294253137,0.198546519714059,0.1228825360985561,0.0,1.0627584651947963,0.05937519025249438,0.06094524695176911,0.10410941474795539,0.05937519025249438,0.11875038050498876,0.010509190375490621,-0.11875038050498876,0.05937519025249438,0.0,0.057595120328415614,0.19937250238190368,1.0,0.5,0.0731196403503418,0.5,1.4448349608136766,0.045630740154646965,0.2647135209484057,0.15177944110369934,0.24383909294253137,0.198546519714059,0.1228825360985561,0.0,0.5665,30.81648554495375
3ad5a9dd0a760b4b59445518a24e9e31,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""kalman"", ""model_weights"": {}}",{},0 days 00:00:00,0 days 00:00:01.085395,0 days 00:00:00.002591,0 days 00:00:01.610627,1,,1,17,0,2026-03-07,1.2380458922699036,0.0699173384753431,0.06992980972524615,0.21841733979846403,0.0699173384753431,0.0026412638894584006,0.00023374699877328847,-0.0685967065306139,0.06870583395895144,0.0712379704200723,0.06879213445775359,0.11398018260657074,1.0,1.0,0.0712379704200723,1.0,1.06990677283568,0.0685967065306139,0.3786025178631056,0.16171873213249388,0.034925167527640424,0.0764500091567555,0.14470050255965916,0.0,1.2380458922699036,0.0699173384753431,0.06992980972524615,0.21841733979846403,0.0699173384753431,0.0026412638894584006,0.00023374699877328847,-0.0685967065306139,0.06870583395895144,0.0712379704200723,0.06879213445775359,0.11398018260657074,1.0,1.0,0.0712379704200723,1.0,1.06990677283568,0.0685967065306139,0.3786025178631056,0.16171873213249388,0.034925167527640424,0.0764500091567555,0.14470050255965916,0.0,1.6106,30.978945153651967
ad5b6dd4e463b39d088514c33fcd9829,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""kalman"", ""model_weights"": {}}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 10, ""threshold_method"": ""max""}}}",0 days 00:00:00,0 days 00:00:01.085395,0 days 00:00:00.002591,0 days 00:00:01.645607,1,,1,17,0,2026-03-07,1.2636088802280532,0.07085817344047785,0.07089425206534906,0.08034430191015338,0.07085817344047785,0.1417163468809557,0.01254163618135491,-0.1417163468809557,0.07085817344047785,0.0,0.06845812836036749,0.1125878759013887,1.0,0.5,0.0731196403503418,0.5,1.4530358484315726,0.0685967065306139,0.37954335282824037,0.16874586710150707,0.22567874126275964,0.222311632551861,0.1466476489363581,0.0,1.2636088802280532,0.07085817344047785,0.07089425206534906,0.08034430191015338,0.07085817344047785,0.1417163468809557,0.01254163618135491,-0.1417163468809557,0.07085817344047785,0.0,0.06845812836036749,0.1125878759013887,1.0,0.5,0.0731196403503418,0.5,1.4530358484315726,0.0685967065306139,0.37954335282824037,0.16874586710150707,0.22567874126275964,0.222311632551861,0.1466476489363581,0.0,1.6456,31.410323244406687
8fccf519ae8e8f9dddeaff01a98eb817,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""kalman"", ""model_weights"": {}}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""FIRFilter"", ""1"": ""AlignLastValue"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""numtaps"": 32, ""cutoff_hz"": 0.1, ""window"": ""triang"", ""sampling_frequency"": 12, ""on_transform"": false, ""on_inverse"": true, ""bounds_only"": true}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 10, ""threshold_method"": ""max""}}}",0 days 00:00:00,0 days 00:00:01.085395,0 days 00:00:00.002591,0 days 00:00:01.921676,1,,1,17,0,2026-03-07,1.2636088802280532,0.07085817344047785,0.07089425206534906,0.08034430191015338,0.07085817344047785,0.1417163468809557,0.01254163618135491,-0.1417163468809557,0.07085817344047785,0.0,0.06845812836036749,0.11258787590138852,1.0,0.5,0.0731196403503418,0.5,1.4530358484315726,0.0685967065306139,0.37954335282824037,0.16874586710150707,0.22567874126275964,0.222311632551861,0.1466476489363581,0.0,1.2636088802280532,0.07085817344047785,0.07089425206534906,0.08034430191015338,0.07085817344047785,0.1417163468809557,0.01254163618135491,-0.1417163468809557,0.07085817344047785,0.0,0.06845812836036749,0.11258787590138852,1.0,0.5,0.0731196403503418,0.5,1.4530358484315726,0.0685967065306139,0.37954335282824037,0.16874586710150707,0.22567874126275964,0.222311632551861,0.1466476489363581,0.0,1.9217,31.410852342080187
39936d633b0111c81349166193806258,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {""9624d1d1560bd22747bc344312f8a734"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 28, \""lag_2\"": 40}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""default\"", \""1\"": \""default\"", \""2\"": \""default\"", \""3\"": \""default\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}, \""3\"": {}}}""}, ""942ef76eb28890df25d01c9c05269335"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 28, \""lag_2\"": 1}"", ""TransformationParameters"": ""{\""fillna\"": \""zero\"", \""transformations\"": {\""0\"": \""default\""}, \""transformation_params\"": {\""0\"": {}}}""}, ""9379f6229997fc2fe9525d253a147ecc"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 7, \""lag_2\"": 2}"", ""TransformationParameters"": ""{\""fillna\"": \""mean\"", \""transformations\"": {}, \""transformation_params\"": {}}""}, ""07bba558d0a81e6694d24348840be453"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 24, \""lag_2\"": 1}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""default\"", \""1\"": \""default\"", \""2\"": \""default\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}}}""}, ""2733b9d4809d1d3f04735b3e6b5f0029"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 60, \""lag_2\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""rolling_mean\"", \""transformations\"": {\""0\"": \""default\"", \""1\"": \""default\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}}}""}}, ""point_method"": ""kalman"", ""model_weights"": {}}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""RegressionFilter"", ""1"": ""HistoricValues""}, ""transformation_params"": {""0"": {""sigma"": 1, ""rolling_window"": 90, ""run_order"": ""season_first"", ""regression_params"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": false, ""selection"": ""cyclic"", ""max_iter"": 2000}}, ""datepart_method"": ""simple"", ""polynomial_degree"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""ScipyFilter""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 31, ""polyorder"": 3, ""deriv"": 0, ""mode"": ""interp""}}}}, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null}, ""holiday_params"": null, ""trend_method"": ""rolling_mean""}, ""1"": {""window"": 28}}}",0 days 00:00:00,0 days 00:00:00.382174,0 days 00:00:00.005236,0 days 00:00:00.811784,1,,1,16,0,2026-03-07,1.236056344214401,0.0704648494720459,0.09720209413230457,0.14220149232864915,0.0704648494720459,0.1409296989440918,0.012472019285039852,-0.1409296989440918,0.0704648494720459,0.0,0.06613306457298358,0.14680252649141576,1.0,1.0,0.1374197006225586,1.0,1.0704361858702687,0.003509998321533203,0.6888535022735596,0.1224517604038236,0.044141977759865045,0.1494657637123279,0.14583362802048852,0.0,1.236056344214401,0.0704648494720459,0.09720209413230457,0.14220149232864915,0.0704648494720459,0.1409296989440918,0.012472019285039852,-0.1409296989440918,0.0704648494720459,0.0,0.06613306457298358,0.14680252649141576,1.0,1.0,0.1374197006225586,1.0,1.0704361858702687,0.003509998321533203,0.6888535022735596,0.1224517604038236,0.044141977759865045,0.1494657637123279,0.14583362802048852,0.0,0.8118,34.24584268330487
5949fbf5969c24d4fa7c953546c9056e,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""bestn_horizontal"", ""models"": {""9624d1d1560bd22747bc344312f8a734"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 28, \""lag_2\"": 40}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""default\"", \""1\"": \""default\"", \""2\"": \""default\"", \""3\"": \""default\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}, \""3\"": {}}}""}, ""942ef76eb28890df25d01c9c05269335"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 28, \""lag_2\"": 1}"", ""TransformationParameters"": ""{\""fillna\"": \""zero\"", \""transformations\"": {\""0\"": \""default\""}, \""transformation_params\"": {\""0\"": {}}}""}, ""bb7e29151214be268b3bd13af0c73025"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 28, \""lag_2\"": 1}"", ""TransformationParameters"": ""{\""fillna\"": \""fake_date\"", \""transformations\"": {\""0\"": \""default\"", \""1\"": \""default\"", \""2\"": \""default\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}}}""}, ""4a1ff76d21499dc5b3e68982f9c72c05"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 28, \""lag_2\"": 1}"", ""TransformationParameters"": ""{\""fillna\"": \""zero\"", \""transformations\"": {\""0\"": \""default\"", \""1\"": \""default\"", \""2\"": \""default\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}}}""}, ""d456accccb1642ee2ca86ab3acd3d19a"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 28, \""lag_2\"": 1}"", ""TransformationParameters"": ""{\""fillna\"": \""cubic\"", \""transformations\"": {\""0\"": \""default\"", \""1\"": \""default\"", \""2\"": \""default\""}, \""transformation_params\"": {\""0\"": {}, \""1\"": {}, \""2\"": {}}}""}}, ""point_method"": ""median"", ""model_weights"": {}}","{""fillna"": ""quadratic"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}, ""1"": {""model"": ""Linear"", ""changepoint_spacing"": 180, ""changepoint_distance_end"": 360, ""datepart_method"": null}}}",0 days 00:00:00,0 days 00:00:00.412420,0 days 00:00:00.007580,0 days 00:00:00.942779,1,,1,16,0,2026-03-07,0.7996168940104057,0.04426119732029443,0.052838085907274575,0.13538924348090597,0.04426119732029443,0.08852239464058886,0.007834069194693458,-0.08852239464058886,0.04426119732029443,0.0,0.042927647135128026,0.4752829379510133,1.0,0.5,0.0731196403503418,0.5,1.433969398298481,0.015402754290247067,0.11357359162640623,0.13984745827113823,0.2672499715283661,0.1672666909811084,0.0916027073656055,0.0,0.7996168940104057,0.04426119732029443,0.052838085907274575,0.13538924348090597,0.04426119732029443,0.08852239464058886,0.007834069194693458,-0.08852239464058886,0.04426119732029443,0.0,0.042927647135128026,0.4752829379510133,1.0,0.5,0.0731196403503418,0.5,1.433969398298481,0.015402754290247067,0.11357359162640623,0.13984745827113823,0.2672499715283661,0.1672666909811084,0.0916027073656055,0.0,0.9428,36.92364357611438
4f3e47b1dee5031ee3df815cba45eb1a,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {}, ""point_method"": ""median"", ""model_weights"": {}}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""RegressionFilter"", ""1"": ""HistoricValues""}, ""transformation_params"": {""0"": {""sigma"": 1, ""rolling_window"": 90, ""run_order"": ""season_first"", ""regression_params"": {""regression_model"": {""model"": ""ElasticNet"", ""model_params"": {""l1_ratio"": 0.5, ""fit_intercept"": false, ""selection"": ""cyclic"", ""max_iter"": 2000}}, ""datepart_method"": ""simple"", ""polynomial_degree"": null, ""transform_dict"": {""fillna"": null, ""transformations"": {""0"": ""ScipyFilter""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 31, ""polyorder"": 3, ""deriv"": 0, ""mode"": ""interp""}}}}, ""holiday_countries_used"": false, ""lags"": null, ""forward_lags"": null}, ""holiday_params"": null, ""trend_method"": ""rolling_mean""}, ""1"": {""window"": 28}}}",0 days 00:00:00,0 days 00:00:00.341032,0 days 00:00:00.002856,0 days 00:00:00.943168,1,,1,17,0,2026-03-07,1.0906025490220335,0.06096982955932617,0.0621686256784784,0.10080915884388775,0.06096982955932617,0.12193965911865234,0.010791435669938863,-0.12193965911865234,0.06096982955932617,0.0,0.05911784940909392,0.36789066848153973,1.0,0.5,0.0731196403503418,0.5,1.4459765972841765,0.04882001876831055,0.28065991401672363,0.1537276390710691,0.2413368023663523,0.20184677561812756,0.12618279200262372,0.0,1.0906025490220335,0.06096982955932617,0.0621686256784784,0.10080915884388775,0.06096982955932617,0.12193965911865234,0.010791435669938863,-0.12193965911865234,0.06096982955932617,0.0,0.05911784940909392,0.36789066848153973,1.0,0.5,0.0731196403503418,0.5,1.4459765972841765,0.04882001876831055,0.28065991401672363,0.1537276390710691,0.2413368023663523,0.20184677561812756,0.12618279200262372,0.0,0.9432,38.15937266930732
dd1ef825c82dfd3803103b125c465e4b,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""best_score"", ""models"": {}, ""model_weights"": {}, ""point_method"": ""mean""}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean""}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""multiplicative"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": 10, ""threshold_method"": ""max""}}}",0 days 00:00:00,0 days 00:00:00.069624,0 days 00:00:00.003453,0 days 00:00:00.354672,1,,1,17,0,2026-03-07,1.0906025490220335,0.06096982955932617,0.0621686256784784,0.10080915884388775,0.06096982955932617,0.12193965911865234,0.010791435669938863,-0.12193965911865234,0.06096982955932617,0.0,0.05911784940909392,0.3766060782380626,1.0,0.5,0.0731196403503418,0.5,1.4459765972841765,0.04882001876831055,0.28065991401672363,0.1537276390710691,0.2413368023663523,0.20184677561812756,0.12618279200262372,0.0,1.0906025490220335,0.06096982955932617,0.0621686256784784,0.10080915884388775,0.06096982955932617,0.12193965911865234,0.010791435669938863,-0.12193965911865234,0.06096982955932617,0.0,0.05911784940909392,0.3766060782380626,1.0,0.5,0.0731196403503418,0.5,1.4459765972841765,0.04882001876831055,0.28065991401672363,0.1537276390710691,0.2413368023663523,0.20184677561812756,0.12618279200262372,0.0,0.3547,38.50923423858504
