column,corr_with_Wh,abs_corr,weight
TxSoil0cm,0.556035662846593,0.556035662846593,0.06713346383984134
Temperature,0.5543129950077527,0.5543129950077527,0.06692547599518621
TxSoil10cm,0.5508061787292204,0.5508061787292204,0.06650207739045902
TxSoil5cm,0.5494764707739543,0.5494764707739543,0.06634153390935314
T Min,0.5466910025553887,0.5466910025553887,0.06600522790881573
TxSoil20cm,0.5255026746841408,0.5255026746841408,0.06344703616318383
DHT11_temp,0.5220023731799973,0.5220023731799973,0.06302442412557825
TxSoil30cm,0.5120106390864876,0.5120106390864876,0.06181806315939503
Td dew point,0.5069816695092368,0.5069816695092368,0.06121088601263139
TxSoil50cm,0.5026726805392766,0.5026726805392766,0.060690636369433754
T Max,0.49175994852059907,0.49175994852059907,0.05937307789374316
UVI Max,0.4367436107121485,0.4367436107121485,0.052730631065862066
TxSoil100cm,0.41815779733222747,0.41815779733222747,0.05048665623862296
DHT11_humidity,0.36566681872541673,0.36566681872541673,0.044149110916120074
GloblRad,0.28515600505712774,0.28515600505712774,0.03442856570784
SunshineRate,-0.25778629534865327,0.25778629534865327,0.03112405928892752
Cloud Amount Sat,0.21098145173966812,0.21098145173966812,0.025473034568917537
day_of_year,-0.1812193308490753,0.1812193308490753,0.021879678242856044
LM35_tempC,0.16825581358938782,0.16825581358938782,0.020314516374038118
SunShine,-0.14032152343456034,0.14032152343456034,0.01694184482919489
