column,corr_with_Wh,abs_corr,weight
cos_DOY_k1_roll7,-0.6884211660625261,0.6884211660625261,0.019993939969340402
cos_DOY_k1,-0.6641885716579831,0.6641885716579831,0.01929014836369154
dayofyear_cos,-0.663854950706495,0.663854950706495,0.019280458950283873
day_of_year_roll7,-0.6558708206569406,0.6558708206569406,0.019048574422631654
Wh_lag1,0.622332151737569,0.622332151737569,0.01807450481803063
Wh_roll_mean_7,0.6219831892757459,0.6219831892757459,0.018064369838373995
Wh_roll_mean_14,0.6156208233785548,0.6156208233785548,0.017879586499216955
Wh_roll_mean_30,0.5955558381169985,0.5955558381169985,0.01729683551684983
sin_DOY_k1_roll7,0.5270995326971444,0.5270995326971444,0.015308646703719873
Wh_lag14,0.5101522785947724,0.5101522785947724,0.014816444549178322
Wh_lag7,0.5072507084970049,0.5072507084970049,0.01473217372600853
Temperature,0.507086581844231,0.507086581844231,0.014727406966058806
TxSoil0cm,0.5041435211794003,0.5041435211794003,0.014641931124873806
TxSoil5cm,0.49792174422719804,0.49792174422719804,0.01446123093577814
TxSoil10cm,0.4972384881758015,0.4972384881758015,0.014441387007164722
T Min,0.4909120428256369,0.4909120428256369,0.014257646914927325
month_12_roll7,-0.4909026492084847,0.4909026492084847,0.014257374094411782
Td dew point_roll7,0.4858415256243539,0.4858415256243539,0.014110382970217711
season_spring_roll7,0.48180849034161216,0.48180849034161216,0.013993250799807299
TxSoil0cm_roll7,0.4795918137740848,0.4795918137740848,0.013928871462844031
Temperature_roll7,0.47778219961665275,0.47778219961665275,0.01387631451280383
T Min_roll7,0.4728854622720443,0.4728854622720443,0.013734097687784193
Wh_roll_std_30,0.47087391668416373,0.47087391668416373,0.013675676006824398
TxSoil5cm_roll7,0.4683107131055488,0.4683107131055488,0.013601232423439033
TxSoil10cm_roll7,0.4679146804261845,0.4679146804261845,0.013589730374972983
TxSoil20cm,0.465566486808534,0.465566486808534,0.013521531364625547
month,-0.4594840505943983,0.4594840505943983,0.0133448780736927
dayofyear,-0.4572909269065132,0.4572909269065132,0.013281182787256766
day_of_year,-0.4572909269065132,0.4572909269065132,0.013281182787256766
DHT11_temp,0.4561163264700253,0.4561163264700253,0.013247068655134095
TxSoil30cm,0.4486197290538998,0.4486197290538998,0.013029343625600777
T Max,0.4468306068045167,0.4468306068045167,0.012977381825738382
Td dew point,0.442979833548934,0.442979833548934,0.012865543124223692
Wh_lag30,0.4423561654657439,0.4423561654657439,0.012847429819707771
T Max_roll7,0.4403688350977277,0.4403688350977277,0.01278971142574172
DHT11_temp_roll7,0.44026658037202415,0.44026658037202415,0.012786741623318313
Wh_roll_std_14,0.4352907325661324,0.4352907325661324,0.012642227178917081
TxSoil50cm,0.4348066920637326,0.4348066920637326,0.012628169103388893
DHT11_humidity_roll7,0.43153712551217044,0.43153712551217044,0.012533210492903986
TxSoil20cm_roll7,0.4284060171517727,0.4284060171517727,0.012442273148613198
UVI Max,0.42258669253222814,0.42258669253222814,0.012273261455130913
dayofyear_sin,0.42000081143320106,0.42000081143320106,0.012198159244434062
UVI Max_roll7,0.41996965752479587,0.41996965752479587,0.012197254435858772
month_12,-0.418390313580978,0.418390313580978,0.01215138526512388
sin_DOY_k1,0.4182966219056398,0.4182966219056398,0.012148664160915168
TxSoil30cm_roll7,0.4065797348178651,0.4065797348178651,0.011808368498013906
season_spring,0.38495173636935665,0.38495173636935665,0.011180222642026106
season_summer,0.3847464385063377,0.3847464385063377,0.011174260139198786
TxSoil50cm_roll7,0.38356056499308394,0.38356056499308394,0.011139818601076362
SunshineRate_roll7,-0.38330828778149334,0.38330828778149334,0.011132491668563485
season_summer_roll7,0.38149339119523196,0.38149339119523196,0.011079781299990979
season_autumn_roll7,-0.38009212956524274,0.38009212956524274,0.01103908420598443
month_6_roll7,0.37233455973113694,0.37233455973113694,0.01081377970749231
month_5,0.36706966258475876,0.36706966258475876,0.010660870351012885
Wh_roll_std_7,0.36705602286337496,0.36705602286337496,0.010660474210127058
Cloud Amount Sat_roll7,0.3645567821926183,0.3645567821926183,0.010587888312999798
month_5_roll7,0.36413586801804954,0.36413586801804954,0.010575663626785244
month_6,0.3359915593178474,0.3359915593178474,0.009758263398014071
GloblRad_roll7,0.32409434968454537,0.32409434968454537,0.009412730594931584
TxSoil100cm,0.3231415874862507,0.3231415874862507,0.009385059350732753
month_4_roll7,0.31767029600955704,0.31767029600955704,0.009226155646528745
season_autumn,-0.3032637993214961,0.3032637993214961,0.00880774516737821
RHMin_roll7,0.2979645991255663,0.2979645991255663,0.00865383954124975
GloblRad,0.29532449230997304,0.29532449230997304,0.008577162443295991
PrecpHour_roll7,0.27459133981318,0.27459133981318,0.007975005759521963
DHT11_humidity,0.262319957993565,0.262319957993565,0.007618605806212054
PrecpMax10_roll7,0.25726692902336534,0.25726692902336534,0.007471849775348915
SunshineRate,-0.24650922550253562,0.24650922550253562,0.007159411853613232
TxSoil100cm_roll7,0.23663110069772592,0.23663110069772592,0.0068725196950140885
RH_roll7,0.2311487371207339,0.2311487371207339,0.0067132944218060864
month_11_roll7,-0.22516768182818486,0.22516768182818486,0.0065395855552462375
Cloud Amount Sat,0.2249125391643233,0.2249125391643233,0.006532175400886744
SunShine_roll7,-0.20975618111862626,0.20975618111862626,0.0060919865632123775
month_10_roll7,-0.20631442148702517,0.20631442148702517,0.005992026918077234
sin_DOY_k3_roll7,0.205035612377247,0.205035612377247,0.0059548862346793215
sin_DOY_k3,0.2016486935368092,0.2016486935368092,0.0058565193405234394
LM35_tempC,0.1887974965822088,0.1887974965822088,0.005483279711773975
month_11,-0.18305400216689824,0.18305400216689824,0.005316470368576745
month_10,-0.18140753091041548,0.18140753091041548,0.00526865160720477
Precp_roll7,0.16109208664011807,0.16109208664011807,0.004678626498717744
month_9_roll7,-0.14821608398520353,0.14821608398520353,0.004304666433544433
month_8_roll7,0.1433329163409936,0.1433329163409936,0.004162843715778531
SunShine,-0.13127468983747909,0.13127468983747909,0.0038126344707215872
month_8,0.12439272901697446,0.12439272901697446,0.003612760442583375
month_7,0.1134063884815996,0.1134063884815996,0.0032936821748372246
is_weekend_roll7,-0.11284482288836402,0.11284482288836402,0.0032773725241270085
Precp,-0.11279566211522295,0.11279566211522295,0.003275944738934623
