,Wh
2025-11-11,6.3550801277160645
2025-11-12,6.087510192111337
2025-11-13,5.9116811168284915
2025-11-14,5.987864621781446
2025-11-15,5.970368504720037
2025-11-16,6.084360316684914
2025-11-17,6.019504755323171
2025-11-18,6.036181513348228
2025-11-19,6.010797139578038
2025-11-20,6.055002892481229
2025-11-21,5.9823834685096235
2025-11-22,5.98365163431056
2025-11-23,5.90432514284933
2025-11-24,5.875132235728513
2025-11-25,5.82285332117158
2025-11-26,5.82846914830878
2025-11-27,5.692032067617257
2025-11-28,5.846056797125618
2025-11-29,5.832658898346272
2025-11-30,5.850098726159945
2025-12-01,5.837174148659489
2025-12-02,5.834622782066017
2025-12-03,5.85184347777418
2025-12-04,5.808846767527346
2025-12-05,5.81769899654036
2025-12-06,5.85955208894652
2025-12-07,5.835883311693257
2025-12-08,5.8014186073922644
2025-12-09,5.812909443430424
2025-12-10,5.8514390666745975
2025-12-11,5.810353290876007
2025-12-12,5.814411723349713
2025-12-13,5.814345555730849
2025-12-14,5.801167513849495
2025-12-15,5.820658075229451
2025-12-16,5.791407566179923
2025-12-17,5.7958478625655765
2025-12-18,5.832482290166643
2025-12-19,5.789160046370819
2025-12-20,5.794173011467816
2025-12-21,5.794106843848953
2025-12-22,5.776817868027981
2025-12-23,5.79191242949949
2025-12-24,5.7979110519705515
2025-12-25,5.571573639781838
2025-12-26,5.7941035134094605
2025-12-27,5.812562135600778
2025-12-28,5.780799959935447
2025-12-29,5.7738231248971505
2025-12-30,5.766378026232754
2025-12-31,5.786677653113606
2026-01-01,5.593573034732875
2026-01-02,5.7606459712063645
2026-01-03,5.77261300226202
2026-01-04,5.753445825274261
2026-01-05,5.72511353610897
2026-01-06,5.705488029602574
2026-01-07,5.707645321863267
2026-01-08,5.696514551710428
2026-01-09,5.700283648933279
2026-01-10,5.6994192082278685
2026-01-11,5.695223970962806
2026-01-12,5.692694131977568
2026-01-13,5.691829691272157
2026-01-14,5.687634454007094
2026-01-15,5.6851046150218565
2026-01-16,5.684240174316446
2026-01-17,5.680044937051383
2026-01-18,5.677515098066145
2026-01-19,5.501557016194612
2026-01-20,5.672455420095671
2026-01-21,5.669925581110434
2026-01-22,5.669061140405023
2026-01-23,5.66486590313996
2026-01-24,5.662336064154722
2026-01-25,5.661471623449311
2026-01-26,5.6572763861842486
2026-01-27,5.654746547199011
2026-01-28,5.6538821064936
2026-01-29,5.649686869228537
2026-01-30,5.647157030243299
2026-01-31,5.646292589537889
2026-02-01,5.642097352272826
2026-02-02,5.639567513287588
2026-02-03,5.638703072582177
2026-02-04,5.634507835317114
2026-02-05,5.631977996331877
2026-02-06,5.631113555626466
2026-02-07,5.626918318361403
2026-02-08,5.624388479376165
2026-02-09,5.623524038670754
2026-02-10,5.6193288014056915
2026-02-11,5.616798962420454
2026-02-12,5.615934521715043
2026-02-13,5.61173928444998
2026-02-14,5.609209445464742
2026-02-15,5.6083450047593315
2026-02-16,5.429056126328145
2026-02-17,5.601619928509031
2026-02-18,5.60075548780362
2026-02-19,5.596560250538557
2026-02-20,5.5940304115533195
2026-02-21,5.593165970847909
2026-02-22,5.588970733582846
2026-02-23,5.586440894597608
2026-02-24,5.585576453892197
2026-02-25,5.581381216627134
2026-02-26,5.578851377641897
2026-02-27,5.577986936936486
2026-02-28,5.573791699671423
2026-03-01,5.571261860686185
2026-03-02,5.570397419980774
2026-03-03,5.5662021827157115
2026-03-04,5.563672343730474
2026-03-05,5.562807903025063
2026-03-06,5.55861266576
2026-03-07,5.556082826774762
2026-03-08,5.555218386069352
2026-03-09,5.551023148804289
2026-03-10,5.548493309819051
