,Wh
2025-12-11,6.310105734367694
2025-12-12,6.2367185196148105
2025-12-13,6.277384869489006
2025-12-14,6.271810854030581
2025-12-15,6.282940404328636
2025-12-16,6.2180127486073395
2025-12-17,6.199142497342378
2025-12-18,6.2498348481473185
2025-12-19,6.2636750235243595
2025-12-20,6.265521558131099
2025-12-21,6.2708623578281335
2025-12-22,6.260149598249194
2025-12-23,6.3108538945496555
2025-12-24,6.3464406137428115
2025-12-25,6.330517577413137
2025-12-26,6.241388412901035
2025-12-27,6.285106131094616
2025-12-28,6.2830368919947945
2025-12-29,6.308693463856822
2025-12-30,6.290032025553704
2025-12-31,6.350114554944275
2026-01-01,6.307047652418005
2026-01-02,6.293210580691713
2026-01-03,6.336162015031508
2026-01-04,6.339281104395958
2026-01-05,6.272094250112944
2026-01-06,6.271750156909953
2026-01-07,6.272515776451098
2026-01-08,6.25246370816084
2026-01-09,6.258138016018083
2026-01-10,6.215452227488822
2026-01-11,6.213842947812904
2026-01-12,6.1801478675326
2026-01-13,6.078484333600915
2026-01-14,5.824127293520697
2026-01-15,5.643404957728389
2026-01-16,5.7677640893606785
2026-01-17,6.1190672768971694
2026-01-18,6.2242792587197435
2026-01-19,6.239190876302238
2026-01-20,6.202641751756587
2026-01-21,6.17625599364858
2026-01-22,6.075277677182566
2026-01-23,5.834231189937811
2026-01-24,5.566509170504453
2026-01-25,5.797135792040475
2026-01-26,6.052103437843062
2026-01-27,6.154222370987132
2026-01-28,6.211251227409094
2026-01-29,6.219712854220429
2026-01-30,6.172695597930959
2026-01-31,6.057562204694389
2026-02-01,5.70014919266246
2026-02-02,5.316222206982019
2026-02-03,5.627015691390556
2026-02-04,6.12998787270202
2026-02-05,6.206811826035375
2026-02-06,6.217358696808862
2026-02-07,6.208484393961518
2026-02-08,6.261809188265874
2026-02-09,6.290993719245014
2026-02-10,6.300538169999225
2026-02-11,6.288662593707459
2026-02-12,6.28623721157016
2026-02-13,6.29096621547641
2026-02-14,6.300715720996278
2026-02-15,6.320063531741516
2026-02-16,6.334070987805185
2026-02-17,6.323530915681975
2026-02-18,6.272486408655304
2026-02-19,6.243398972496407
2026-02-20,6.213101205969869
2026-02-21,6.262689401772714
2026-02-22,6.29384875550371
2026-02-23,6.313627670040461
2026-02-24,6.3018663908001455
2026-02-25,6.326602329642307
2026-02-26,6.339046568860781
2026-02-27,6.298098795404209
2026-02-28,6.284559020430575
2026-03-01,6.266702245171533
2026-03-02,6.259792126710879
2026-03-03,6.273961684713713
2026-03-04,6.257201971109378
2026-03-05,6.18843455065853
2026-03-06,6.104464749825031
2026-03-07,5.897883188639389
2026-03-08,5.695701831672535
2026-03-09,5.790179150604853
2026-03-10,6.022942317110437
