column,corr_with_Wh,abs_corr,weight
cos_DOY_k1_roll7,-0.7188363725205575,0.7188363725205575,0.020267353048729758
cos_DOY_k1,-0.6940737935801415,0.6940737935801415,0.019569180350508232
dayofyear_cos,-0.6937985034469892,0.6937985034469892,0.019561418636531703
Wh_roll_mean_7,0.6560907401826855,0.6560907401826855,0.018498260760872444
Wh_roll_mean_14,0.6532176934414131,0.6532176934414131,0.018417256161137603
Wh_lag1,0.6501559795022499,0.6501559795022499,0.018330932152348715
Wh_roll_mean_30,0.639542855023126,0.639542855023126,0.01803169862857155
Temperature,0.55828635430588,0.55828635430588,0.015740698547751782
TxSoil0cm,0.5582446309987323,0.5582446309987323,0.01573952217294849
Wh_lag14,0.5540738652388011,0.5540738652388011,0.01562192881600179
TxSoil5cm,0.5531335449970961,0.5531335449970961,0.015595416798738842
TxSoil10cm,0.5528815073293861,0.5528815073293861,0.015588310680311437
T Min,0.5489313854839635,0.5489313854839635,0.015476938305335529
Td dew point_roll7,0.5480021882409798,0.5480021882409798,0.015450739897331462
TxSoil0cm_roll7,0.5457389521733244,0.5457389521733244,0.015386928707234123
Wh_lag7,0.5453177763344312,0.5453177763344312,0.015375053794181921
Temperature_roll7,0.5434733468704542,0.5434733468704542,0.0153230507173359
T Min_roll7,0.5394511351702063,0.5394511351702063,0.015209645792819054
TxSoil5cm_roll7,0.5370534960417134,0.5370534960417134,0.015142045153009716
TxSoil10cm_roll7,0.5369086455568189,0.5369086455568189,0.01513796114164237
TxSoil20cm,0.5273580236602996,0.5273580236602996,0.01486868452569574
DHT11_temp,0.5198886834694174,0.5198886834694174,0.014658088956972837
DHT11_temp_roll7,0.5146055752656562,0.5146055752656562,0.014509133473842764
TxSoil30cm,0.5136010236721282,0.5136010236721282,0.014480810474923961
T Max_roll7,0.5126653361729892,0.5126653361729892,0.014454429076300741
Wh_lag30,0.5082984743590687,0.5082984743590687,0.014331306856166825
Td dew point,0.5080720183956657,0.5080720183956657,0.014324922005405607
DHT11_humidity_roll7,0.5076971940397157,0.5076971940397157,0.014314353957037848
TxSoil20cm_roll7,0.5068651580361672,0.5068651580361672,0.014290894977946344
TxSoil50cm,0.5029822288493897,0.5029822288493897,0.014181417077689724
T Max,0.49574593977496373,0.49574593977496373,0.013977392307880426
Wh_roll_std_30,0.49323187912040867,0.49323187912040867,0.013906509201766691
TxSoil30cm_roll7,0.49036389428074645,0.49036389428074645,0.013825647320668462
season_spring_roll7,0.4889453825119565,0.4889453825119565,0.013785652851939736
UVI Max_roll7,0.47313604269911463,0.47313604269911463,0.013339913760676596
TxSoil50cm_roll7,0.47218372764956446,0.47218372764956446,0.013313063553785738
Wh_roll_std_14,0.45298889250247015,0.45298889250247015,0.012771871544713879
UVI Max,0.4416933969491725,0.4416933969491725,0.012453398794877484
month_12_roll7,-0.4313318389883233,0.4313318389883233,0.012161258105625702
TxSoil100cm,0.41700971496516887,0.41700971496516887,0.011757450570167884
sin_DOY_k1_roll7,0.41527297823269377,0.41527297823269377,0.011708483854159417
season_summer,0.4144892575979821,0.4144892575979821,0.011686387110863611
season_summer_roll7,0.4136327177037589,0.4136327177037589,0.011662237252703718
season_spring,0.3963781460107275,0.3963781460107275,0.011175750328035357
RHMin_roll7,0.3862401271150839,0.3862401271150839,0.010889912248567798
SunshineRate_roll7,-0.3837513358345676,0.3837513358345676,0.010819741604071953
Wh_roll_std_7,0.3817886928542259,0.3817886928542259,0.010764405536349449
month_6_roll7,0.3809305647102966,0.3809305647102966,0.010740210898015997
month_5,0.37566610167821823,0.37566610167821823,0.010591781109315971
month_5_roll7,0.373672351076366,0.373672351076366,0.010535567972524954
month_12,-0.3688930555836528,0.3688930555836528,0.010400817321642648
DHT11_humidity,0.36658867273100043,0.36658867273100043,0.010335846011592794
TxSoil100cm_roll7,0.36206605663022373,0.36206605663022373,0.010208332351012563
GloblRad_roll7,0.359299478976094,0.359299478976094,0.010130329611868516
month_6,0.34575603172252023,0.34575603172252023,0.009748476609602442
RH_roll7,0.3341111734760764,0.3341111734760764,0.009420153694534118
Cloud Amount Sat_roll7,0.3290482598433627,0.3290482598433627,0.009277406524285022
month_4_roll7,0.3187366629224262,0.3187366629224262,0.008986674469978966
day_of_year_roll7,-0.3110874651745151,0.3110874651745151,0.008771007877103505
dayofyear_sin,0.3103455673240256,0.3103455673240256,0.008750090313334104
PrecpHour_roll7,0.30980769176713596,0.30980769176713596,0.008734925090448207
sin_DOY_k1,0.30865808335332184,0.30865808335332184,0.008702512262604142
season_autumn_roll7,-0.29372077272424313,0.29372077272424313,0.00828135974488089
PrecpMax10_roll7,0.292411941511258,0.292411941511258,0.008244457683036478
GloblRad,0.2892853617281957,0.2892853617281957,0.008156304803298145
SunshineRate,-0.2598303067149989,0.2598303067149989,0.007325829298936901
season_autumn,-0.2291813223133011,0.2291813223133011,0.006461691351553811
Cloud Amount Sat,0.2167843378052474,0.2167843378052474,0.0061121624860578285
day_of_year,-0.20179626898535402,0.20179626898535402,0.005689578857983624
dayofyear,-0.20179626898535402,0.20179626898535402,0.005689578857983624
SunShine_roll7,-0.1967106240150295,0.1967106240150295,0.005546190785211728
month,-0.19584237506354038,0.19584237506354038,0.005521710794066711
Precp_roll7,0.18710830142411258,0.18710830142411258,0.005275456485338302
month_11_roll7,-0.18170560342593448,0.18170560342593448,0.005123129207628645
LM35_tempC,0.16752354227814076,0.16752354227814076,0.004723270698475662
month_8_roll7,0.1657901355999976,0.1657901355999976,0.004674397872244337
month_10_roll7,-0.16339687331921263,0.16339687331921263,0.004606920636204099
RHMin,0.1624930223281867,0.1624930223281867,0.004581436857365344
month_11,-0.146345377547703,0.146345377547703,0.004126159369772461
month_8,0.14562594861254682,0.14562594861254682,0.004105875309616803
month_10,-0.14425054507394425,0.14425054507394425,0.0040670962631370235
SunShine,-0.14134557439557946,0.14134557439557946,0.003985191578586656
month_7,0.13521169365541755,0.13521169365541755,0.0038122488460371703
month_4,0.11831735030739228,0.11831735030739228,0.003335918440050243
is_weekend_roll7,-0.117002100609367,0.117002100609367,0.0032988354111494604
month_9_roll7,-0.10924436540723668,0.10924436540723668,0.0030801086407596695
sin_DOY_k3_roll7,0.10894798935763007,0.10894798935763007,0.0030717524163639807
sin_DOY_k2_roll7,-0.10661660282216724,0.10661660282216724,0.003006019746435778
cos_DOY_k3,-0.10222835267786831,0.10222835267786831,0.0028822944894224345
sin_DOY_k3,0.09833861204087468,0.09833861204087468,0.0027726245425866735
sin_DOY_k2,-0.09590791942096333,0.09590791942096333,0.0027040919705523104
month_7_roll7,0.09453518721463876,0.09453518721463876,0.002665388241399893
Precp,-0.0882098465148064,0.0882098465148064,0.0024870473588044792
LM35_tempC_roll7,0.0810063053645244,0.0810063053645244,0.0022839459058522737
cos_DOY_k2_roll7,-0.0761176176928652,0.0761176176928652,0.002146110978775519
RH,0.06733062226803684,0.06733062226803684,0.0018983645578645818
cos_DOY_k3_roll7,-0.06566645989628062,0.06566645989628062,0.0018514440518799878
dayofweek,0.0640463809753719,0.0640463809753719,0.001805766464167322
PrecpHour,-0.06373367103899401,0.06373367103899401,0.0017969497112528955
month_9,-0.055029666706547534,0.055029666706547534,0.0015515431966593102
is_weekend,0.053229752208134175,0.053229752208134175,0.0015007952044994845
is_weekend,0.053229752208134175,0.053229752208134175,0.0015007952044994845
is_weekend,0.053229752208134175,0.053229752208134175,0.0015007952044994845
is_weekend,0.053229752208134175,0.053229752208134175,0.0015007952044994845
cos_DOY_k2,-0.03723914330222565,0.03723914330222565,0.0010499452912934829
PrecpMax10,0.024233324925177487,0.024233324925177487,0.0006832505568422789
EvapA,0.007312885095952641,0.007312885095952641,0.00020618436922545613
EvapA_roll7,-0.0034614822328173046,0.0034614822328173046,9.759534320504541e-05
WGustTime,0.0,0.0,0.0
RHMinTime,0.0,0.0,0.0
PrecpMax60Time,0.0,0.0,0.0
Cloud Amount,0.0,0.0,0.0
month_2,0.0,0.0,0.0
month_3,0.0,0.0,0.0
T Max Time,0.0,0.0,0.0
T Min Time,0.0,0.0,0.0
UVI Max Time,0.0,0.0,0.0
PrecpMax10Time,0.0,0.0,0.0
RHMinTime_roll7,0.0,0.0,0.0
WGustTime_roll7,0.0,0.0,0.0
UVI Max Time_roll7,0.0,0.0,0.0
Cloud Amount_roll7,0.0,0.0,0.0
PrecpMax60Time_roll7,0.0,0.0,0.0
PrecpMax10Time_roll7,0.0,0.0,0.0
T Max Time_roll7,0.0,0.0,0.0
T Min Time_roll7,0.0,0.0,0.0
month_2_roll7,0.0,0.0,0.0
month_3_roll7,0.0,0.0,0.0
