group,rank,usage_weight,weight_method,score_column,score_value,model_name,model_parameters,transformation_parameters,ensemble,source,is_best,feature_name,raw_score,is_target,parameter_group,parameter_path,parameter_value
model_weights,1.0,0.12152072696452133,inverse_rank_from_validation_score,Score,14.52515385957302,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'best_score_unique', 'models': {'7f672746ebe33503202bd88645733fb5': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""simple_binarized"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}}}'}, 'e6b8fe4bc8fa852d5ba2462360761901': {'Model': 'ARDL', 'ModelParameters': '{""lags"": 4, ""trend"": ""ct"", ""order"": 1, ""causal"": false, ""regression_type"": ""holiday""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""LocalLinearTrend"", ""1"": ""RollingMeanTransformer"", ""2"": ""AlignLastValue"", ""3"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""rolling_window"": 0.1, ""n_tails"": 0.1, ""n_future"": 0.05, ""method"": ""mean"", ""macro_micro"": false}, ""1"": {""fixed"": true, ""window"": 2, ""macro_micro"": false, ""center"": true, ""mean_type"": ""arithmetic""}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""3"": {""model"": ""Linear"", ""changepoint_spacing"": 6, ""changepoint_distance_end"": 28, ""datepart_method"": null}}}'}, 'dd89e01490e5313c98c144a13f481034': {'Model': 'RRVAR', 'ModelParameters': '{""method"": ""als"", ""rank"": 1, ""maxiter"": 200}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {""model"": ""Gamma"", ""changepoint_spacing"": 120, ""changepoint_distance_end"": 5040, ""datepart_method"": null}}}'}}, 'point_method': 'midhinge', 'model_weights': {}}","{'fillna': 'zero', 'transformations': {'0': 'AnomalyRemoval', '1': 'EWMAFilter', '2': 'AlignLastValue'}, 'transformation_params': {'0': {'method': 'med_diff', 'method_params': {'distribution': 'norm', 'alpha': 0.05}, 'fillna': 'rolling_mean_24', 'transform_dict': {'fillna': None, 'transformations': {'0': 'EWMAFilter'}, 'transformation_params': {'0': {'span': 7}}}, 'isolated_only': False, 'on_inverse': False}, '1': {'span': 7}, '2': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': 1, 'threshold_method': 'max'}}}",1.0,model.results,True,,,,,,
model_weights,2.0,0.06076036348226067,inverse_rank_from_validation_score,Score,14.792535827096676,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'mixed_metric', 'models': {'89c31544b358b587e213c45931b3b676': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""simple_2""], ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 90, ""regression_type"": ""User"", ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": true}', 'TransformationParameters': '{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""Discretize"", ""2"": ""QuantileTransformer""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {""discretization"": ""upper"", ""n_bins"": 50}, ""2"": {""output_distribution"": ""uniform"", ""n_quantiles"": 69}}}'}, '7f672746ebe33503202bd88645733fb5': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""simple_binarized"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}}}'}, '5fccc8356bc835ae0e2f961d08633790': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""simple_2"", ""changepoint_spacing"": 60, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": true}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}}}'}, '09b70cbeafddda349ca334e435a134e3': {'Model': 'DMD', 'ModelParameters': '{""rank"": 1, ""alpha"": 0.1, ""amplitude_threshold"": null, ""eigenvalue_threshold"": null}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""AlignLastValue"", ""2"": ""MinMaxScaler""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": true, ""threshold"": null, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""1"": {""rows"": 168, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}, ""2"": {}}}'}}, 'point_method': 'median', 'model_weights': {}}","{'fillna': 'ffill', 'transformations': {'0': 'RegressionFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'sigma': 1, 'rolling_window': 90, 'run_order': 'season_first', 'regression_params': {'regression_model': {'model': 'ElasticNet', 'model_params': {'l1_ratio': 0.5, 'fit_intercept': False, 'selection': 'cyclic', 'max_iter': 2000}}, 'datepart_method': 'simple', 'polynomial_degree': None, 'transform_dict': {'fillna': None, 'transformations': {'0': 'ScipyFilter'}, 'transformation_params': {'0': {'method': 'savgol_filter', 'method_args': {'window_length': 31, 'polyorder': 3, 'deriv': 0, 'mode': 'interp'}}}}, 'holiday_countries_used': False, 'lags': None, 'forward_lags': None}, 'holiday_params': None, 'trend_method': 'rolling_mean'}, '1': {'window': 28}}}",1.0,model.results,False,,,,,,
model_weights,3.0,0.04050690898817377,inverse_rank_from_validation_score,Score,15.027624645749917,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'bestn_horizontal', 'models': {'7f672746ebe33503202bd88645733fb5': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""simple_binarized"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}}}'}, 'e6b8fe4bc8fa852d5ba2462360761901': {'Model': 'ARDL', 'ModelParameters': '{""lags"": 4, ""trend"": ""ct"", ""order"": 1, ""causal"": false, ""regression_type"": ""holiday""}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""LocalLinearTrend"", ""1"": ""RollingMeanTransformer"", ""2"": ""AlignLastValue"", ""3"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""rolling_window"": 0.1, ""n_tails"": 0.1, ""n_future"": 0.05, ""method"": ""mean"", ""macro_micro"": false}, ""1"": {""fixed"": true, ""window"": 2, ""macro_micro"": false, ""center"": true, ""mean_type"": ""arithmetic""}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.7, ""first_value_only"": false, ""threshold"": null, ""threshold_method"": ""mean"", ""mean_type"": ""arithmetic""}, ""3"": {""model"": ""Linear"", ""changepoint_spacing"": 6, ""changepoint_distance_end"": 28, ""datepart_method"": null}}}'}}, 'model_weights': {'7f672746ebe33503202bd88645733fb5': 16.0, 'de766feae1983cf5a03e7780ffccfe72': 15.0, 'e6b8fe4bc8fa852d5ba2462360761901': 14.0}, 'point_method': 'mean'}","{'fillna': 'cubic', 'transformations': {'0': 'ScipyFilter', '1': 'DatepartRegression'}, 'transformation_params': {'0': {'method': 'butter', 'method_args': {'N': 1, 'btype': 'highpass', 'analog': False, 'output': 'sos', 'Wn': 0.024390243902439025}}, '1': {'regression_model': {'model': 'ElasticNet', 'model_params': {'l1_ratio': 0.5, 'fit_intercept': True, 'selection': 'cyclic', 'max_iter': 1000}}, 'datepart_method': ['weekdayofmonth', 'common_fourier'], 'polynomial_degree': None, 'transform_dict': None, 'holiday_countries_used': False, 'lags': None, 'forward_lags': None}}}",1.0,model.results,False,,,,,,
model_weights,4.0,0.030380181741130333,inverse_rank_from_validation_score,Score,15.297908669874014,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'89c31544b358b587e213c45931b3b676': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""simple_2""], ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 90, ""regression_type"": ""User"", ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": true}', 'TransformationParameters': '{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""Discretize"", ""2"": ""QuantileTransformer""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {""discretization"": ""upper"", ""n_bins"": 50}, ""2"": {""output_distribution"": ""uniform"", ""n_quantiles"": 69}}}'}, '7f672746ebe33503202bd88645733fb5': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": ""simple_binarized"", ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'ffill', 'transformations': {'0': 'RegressionFilter', '1': 'HistoricValues'}, 'transformation_params': {'0': {'sigma': 1, 'rolling_window': 90, 'run_order': 'season_first', 'regression_params': {'regression_model': {'model': 'ElasticNet', 'model_params': {'l1_ratio': 0.5, 'fit_intercept': False, 'selection': 'cyclic', 'max_iter': 2000}}, 'datepart_method': 'simple', 'polynomial_degree': None, 'transform_dict': {'fillna': None, 'transformations': {'0': 'ScipyFilter'}, 'transformation_params': {'0': {'method': 'savgol_filter', 'method_args': {'window_length': 31, 'polyorder': 3, 'deriv': 0, 'mode': 'interp'}}}}, 'holiday_countries_used': False, 'lags': None, 'forward_lags': None}, 'holiday_params': None, 'trend_method': 'rolling_mean'}, '1': {'window': 28}}}",1.0,model.results,False,,,,,,
model_weights,5.0,0.024304145392904267,inverse_rank_from_validation_score,Score,15.402179780424479,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score_unique', 'models': {'97e074f9ba22fc2d51acbe02de836a9f': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""simple_2""], ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.2, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}, 'accbf21c6d8a2d2bcb1f66cb687f82aa': {'Model': 'RRVAR', 'ModelParameters': '{""method"": ""als"", ""rank"": 1, ""maxiter"": 200}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {""model"": ""Gamma"", ""changepoint_spacing"": 120, ""changepoint_distance_end"": 5040, ""datepart_method"": null}}}'}}, 'model_weights': {}, 'point_method': 'mean'}",{},1.0,model.results,False,,,,,,
model_weights,6.0,0.020253454494086887,inverse_rank_from_validation_score,Score,15.429323056610876,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'best_score_unique', 'models': {'97e074f9ba22fc2d51acbe02de836a9f': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""simple_2""], ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.2, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}, 'accbf21c6d8a2d2bcb1f66cb687f82aa': {'Model': 'RRVAR', 'ModelParameters': '{""method"": ""als"", ""rank"": 1, ""maxiter"": 200}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {""model"": ""Gamma"", ""changepoint_spacing"": 120, ""changepoint_distance_end"": 5040, ""datepart_method"": null}}}'}, '6d81233a50049b9c01f53fcf8ef5e11d': {'Model': 'ARDL', 'ModelParameters': '{""lags"": 4, ""trend"": ""ct"", ""order"": 1, ""causal"": false, ""regression_type"": ""holiday""}', 'TransformationParameters': '{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""IntermittentOccurrence"", ""1"": ""RollingMeanTransformer"", ""2"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {""center"": ""mean""}, ""1"": {""fixed"": true, ""window"": 2, ""macro_micro"": false, ""center"": true, ""mean_type"": ""arithmetic""}, ""2"": {}}}'}, 'e39ca542ff6837d01a735ac10ad756a8': {'Model': 'GLS', 'ModelParameters': '{""changepoint_spacing"": 360, ""changepoint_distance_end"": 5040, ""constant"": true}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""RollingMean100thN"", ""1"": ""HPFilter""}, ""transformation_params"": {""0"": {}, ""1"": {""part"": ""trend"", ""lamb"": 129600}}}'}}, 'point_method': 'midhinge', 'model_weights': {}}",{},1.0,model.results,False,,,,,,
model_weights,7.0,0.017360103852074475,inverse_rank_from_validation_score,Score,15.438948474243613,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score_unique', 'models': {'97e074f9ba22fc2d51acbe02de836a9f': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""simple_2""], ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.2, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}, 'accbf21c6d8a2d2bcb1f66cb687f82aa': {'Model': 'RRVAR', 'ModelParameters': '{""method"": ""als"", ""rank"": 1, ""maxiter"": 200}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {""model"": ""Gamma"", ""changepoint_spacing"": 120, ""changepoint_distance_end"": 5040, ""datepart_method"": null}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'fake_date', 'transformations': {'0': 'AlignLastValue', '1': 'AlignLastValue'}, 'transformation_params': {'0': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
model_weights,8.0,0.015190090870565167,inverse_rank_from_validation_score,Score,15.445799301819367,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'best_score_unique', 'models': {'97e074f9ba22fc2d51acbe02de836a9f': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""simple_2""], ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.2, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}, 'accbf21c6d8a2d2bcb1f66cb687f82aa': {'Model': 'RRVAR', 'ModelParameters': '{""method"": ""als"", ""rank"": 1, ""maxiter"": 200}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {""model"": ""Gamma"", ""changepoint_spacing"": 120, ""changepoint_distance_end"": 5040, ""datepart_method"": null}}}'}}, 'model_weights': {}, 'point_method': 'mean'}","{'fillna': 'fake_date', 'transformations': {'0': 'FIRFilter', '1': 'AlignLastValue', '2': 'AlignLastValue'}, 'transformation_params': {'0': {'numtaps': 32, 'cutoff_hz': 0.1, 'window': 'triang', 'sampling_frequency': 12, 'on_transform': False, 'on_inverse': True, 'bounds_only': True}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '2': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
model_weights,9.0,0.013502302996057924,inverse_rank_from_validation_score,Score,15.470645199216506,Ensemble,"{'model_name': 'BestN', 'model_count': 3, 'model_metric': 'mixed_metric', 'models': {'f899fb92a75627abe63967cad095bac8': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""simple_2""], ""changepoint_spacing"": 60, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": true}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.2, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}, '97e074f9ba22fc2d51acbe02de836a9f': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""simple_2""], ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.2, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}}, 'model_weights': {}, 'point_method': 'mean'}",{},1.0,model.results,False,,,,,,
model_weights,10.0,0.012152072696452134,inverse_rank_from_validation_score,Score,15.482570826408612,Ensemble,"{'model_name': 'BestN', 'model_count': 5, 'model_metric': 'best_score_unique', 'models': {'97e074f9ba22fc2d51acbe02de836a9f': {'Model': 'BasicLinearModel', 'ModelParameters': '{""datepart_method"": [""simple_2""], ""changepoint_spacing"": 5040, ""changepoint_distance_end"": 180, ""regression_type"": null, ""lambda_"": 1, ""trend_phi"": 0.99, ""holiday_countries_used"": false}', 'TransformationParameters': '{""fillna"": ""cubic"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""PositiveShift"", ""2"": ""MinMaxScaler"", ""3"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {}, ""2"": {}, ""3"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 0.2, ""first_value_only"": false, ""threshold"": 10, ""threshold_method"": ""max"", ""mean_type"": ""arithmetic""}}}'}, 'accbf21c6d8a2d2bcb1f66cb687f82aa': {'Model': 'RRVAR', 'ModelParameters': '{""method"": ""als"", ""rank"": 1, ""maxiter"": 200}', 'TransformationParameters': '{""fillna"": ""ffill"", ""transformations"": {""0"": ""ScipyFilter"", ""1"": ""ChangepointDetrend""}, ""transformation_params"": {""0"": {""method"": ""savgol_filter"", ""method_args"": {""window_length"": 7, ""polyorder"": 1, ""deriv"": 0, ""mode"": ""interp""}}, ""1"": {""model"": ""Gamma"", ""changepoint_spacing"": 120, ""changepoint_distance_end"": 5040, ""datepart_method"": null}}}'}, '6d81233a50049b9c01f53fcf8ef5e11d': {'Model': 'ARDL', 'ModelParameters': '{""lags"": 4, ""trend"": ""ct"", ""order"": 1, ""causal"": false, ""regression_type"": ""holiday""}', 'TransformationParameters': '{""fillna"": ""rolling_mean"", ""transformations"": {""0"": ""IntermittentOccurrence"", ""1"": ""RollingMeanTransformer"", ""2"": ""MaxAbsScaler""}, ""transformation_params"": {""0"": {""center"": ""mean""}, ""1"": {""fixed"": true, ""window"": 2, ""macro_micro"": false, ""center"": true, ""mean_type"": ""arithmetic""}, ""2"": {}}}'}, 'e39ca542ff6837d01a735ac10ad756a8': {'Model': 'GLS', 'ModelParameters': '{""changepoint_spacing"": 360, ""changepoint_distance_end"": 5040, ""constant"": true}', 'TransformationParameters': '{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""RollingMean100thN"", ""1"": ""HPFilter""}, ""transformation_params"": {""0"": {}, ""1"": {""part"": ""trend"", ""lamb"": 129600}}}'}}, 'point_method': 'midhinge', 'model_weights': {}}","{'fillna': 'fake_date', 'transformations': {'0': 'FIRFilter', '1': 'AlignLastValue', '2': 'AlignLastValue'}, 'transformation_params': {'0': {'numtaps': 32, 'cutoff_hz': 0.1, 'window': 'triang', 'sampling_frequency': 12, 'on_transform': False, 'on_inverse': True, 'bounds_only': True}, '1': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': False, 'threshold': None, 'threshold_method': 'mean'}, '2': {'rows': 1, 'lag': 1, 'method': 'multiplicative', 'strength': 1.0, 'first_value_only': True, 'threshold': 10, 'threshold_method': 'max'}}}",1.0,model.results,False,,,,,,
