LocalTime,Wh,DHT11_temp,DHT11_humidity,LM35_tempC,INA219_busVoltage_V,INA219_shuntVoltage_mV,INA219_current_mA,INA219_power_mW,ACS712_20A_current_A
2025-05-22,7.89729,35.89054791666667,47.808408750000005,33.70488791666667,2.571921666666667,0.06108416666666667,6.124094166666667,35.88183458333334,0.12335541666666666
2025-05-23,8.09731,35.86951208333333,47.00720125,33.52113333333333,2.629754166666667,0.0648175,6.47386625,41.41260541666667,0.12435708333333334
2025-05-24,7.5842,33.96209833333334,36.07515791666667,32.716051666666665,2.3913295833333335,0.04976333333333333,4.985105416666666,31.12024875,0.12567041666666667
2025-05-25,8.65669,33.94108833333333,38.306308333333334,32.902629166666664,2.6647554166666665,0.06696624999999999,6.7029120833333335,43.414364166666665,0.12700875
2025-05-26,6.80844,33.30995166666667,54.283795,33.28858875,2.1857470833333337,0.035931250000000005,3.5983545833333337,20.053310833333335,0.12517999999999999
2025-05-27,8.50392,33.40810208333333,55.12965416666666,33.22829791666667,2.665365,0.06609208333333334,6.612254583333333,39.100788333333334,0.12655375
2025-05-28,8.40069,34.46340708333333,56.75341708333334,33.1268575,2.666793333333333,0.06624333333333333,6.631978750000001,40.90227083333333,0.12451625
2025-05-29,6.38513,32.97651583333333,43.61695541666666,33.12713291666667,2.142785,0.041572500000000005,4.156960416666666,25.969892083333335,0.11949916666666667
2025-05-30,7.58954,33.27037416666666,48.86039416666667,33.40639541666667,2.4715725,0.0566325,5.6674283333333335,34.85398625,0.121735
2025-05-31,8.33959,34.10275625,55.90326083333333,33.37104208333333,2.6500208333333335,0.06439833333333334,6.43827125,38.64818291666666,0.12462125
2025-06-01,8.836359999999999,34.12122875,54.04880666666667,33.58282125,2.7644920833333333,0.0739275,7.4022162499999995,44.36769,0.12517166666666665
2025-06-02,8.02923,35.48208,56.93188416666666,33.112129583333335,2.5959962500000002,0.062482083333333334,6.254448333333333,38.33900833333333,0.12246375
2025-06-03,6.10485,34.21455958333333,56.38337083333334,32.7027175,2.0507058333333332,0.025769583333333332,2.5821079166666667,14.2208025,0.12106875
2025-06-04,6.45916,32.99748875,44.064744166666664,33.33697083333333,2.1700762499999997,0.04181666666666667,4.17995625,25.976431666666667,0.11952125000000001
2025-06-05,7.60002,35.45420541666667,59.34354,32.8878975,2.49806375,0.056771666666666665,5.668245,34.98694458333333,0.12005291666666666
2025-06-06,9.64786,35.029919166666666,57.5177525,33.007713333333335,3.0538233333333333,0.08829333333333333,8.8233875,57.503655,0.12386833333333334
2025-06-07,8.67724,34.91658333333333,52.77576875,33.62014416666667,2.7881416666666667,0.07271375000000001,7.270785833333334,45.41640541666666,0.12297833333333334
2025-06-08,8.88087,34.385897916666664,42.8280475,33.334010416666665,2.7751783333333333,0.06987041666666667,6.9988029166666665,42.63393666666666,0.12433791666666666
2025-06-09,8.05752,35.66187541666667,45.1981125,33.42172708333333,2.69815375,0.07146791666666667,7.155817916666667,44.95906333333334,0.11923583333333333
2025-06-10,7.62063,34.0,36.0,33.70765458333333,2.54343625,0.05531375,5.529992916666667,31.997541249999998,0.12089083333333334
2025-06-11,7.68991,34.0,36.0,33.447157499999996,2.6104012500000002,0.06106416666666667,6.10418125,36.09839875,0.11741249999999999
2025-06-12,6.91281,34.0,36.0,33.17329541666667,2.3977483333333334,0.04828916666666667,4.83253875,27.89264833333333,0.11616083333333332
2025-06-13,5.71301,34.0,36.0,32.98210583333333,2.0142445833333333,0.024143750000000002,2.418175833333333,11.952362083333334,0.11472041666666666
2025-06-14,9.50841,34.537988750000004,42.65161166666667,32.8801575,3.0617404166666664,0.08766708333333334,8.767264583333334,57.84861458333334,0.12006333333333334
2025-06-15,6.98924,35.38048166666667,49.60252125,33.00796166666667,2.437105416666667,0.04926250000000001,4.933062083333334,30.85552416666667,0.1152125
2025-06-16,7.59406,35.0,36.0,33.351605,2.5742225,0.05851666666666667,5.85309875,37.458517916666665,0.11718125
2025-06-17,8.81998,35.0,36.0,33.362125416666665,2.933354166666667,0.08121666666666667,8.132155833333334,52.37399958333333,0.11769333333333333
2025-06-18,9.172789999999999,34.89572125,36.023716666666665,33.35897666666667,3.0376075,0.0865075,8.649198333333333,54.55039166666666,0.11922333333333333
2025-06-19,7.46881,34.94829666666667,36.37402125,33.48453666666666,2.5995941666666664,0.061786249999999994,6.183778333333333,36.441098333333336,0.11514
2025-06-20,7.78642,36.6915675,42.505092499999996,33.5721925,2.804380833333333,0.07168166666666666,7.168234166666667,43.125,0.112615
2025-06-21,8.14884,35.0,35.0,33.60577541666667,2.7347070833333333,0.06938791666666667,6.9329350000000005,43.08871166666666,0.11711833333333332
2025-06-22,8.63989,35.0,35.0,33.35850625,2.8957545833333334,0.07950875,7.958267083333333,48.88706166666666,0.11682333333333333
2025-06-23,8.35526,34.93245458333333,35.216545833333335,33.6579375,2.8433200000000003,0.07564375,7.559498333333333,46.50503333333333,0.11647625
2025-06-24,8.25227,34.76295125,35.3550125,33.83413125,2.805077916666667,0.074835,7.4712966666666665,45.387924166666664,0.11573833333333333
2025-06-25,7.56635,38.48644458333333,44.76814041666666,33.73765916666667,2.739910833333333,0.06993541666666667,6.991999166666667,42.840045833333335,0.11089416666666667
2025-06-26,8.15986,36.861189583333335,35.41042875,33.7486375,2.79136375,0.07202166666666666,7.201517083333333,45.140872916666666,0.11548874999999999
2025-06-27,6.12477,37.0,35.0,33.45037625,2.183609166666667,0.033353749999999995,3.3330104166666668,17.324210833333332,0.11369541666666666
2025-06-28,7.94702,37.0,35.0,33.25527458333333,2.6461279166666665,0.06229666666666667,6.240079166666667,37.926065,0.11845583333333333
2025-06-29,8.27853,36.861189583333335,35.41042875,33.28398333333333,2.7505466666666667,0.07081041666666667,7.083677916666667,45.24357791666667,0.11787041666666666
2025-06-30,7.66516,37.0,35.0,33.45121125,2.6173529166666665,0.061731249999999994,6.168843750000001,37.741042916666665,0.11631999999999999
2025-07-01,8.28097,37.0,35.0,33.58999791666667,2.8167954166666664,0.074655,7.460165,46.45746,0.11595708333333334
2025-07-02,8.81304,37.0,35.0,33.64722041666666,2.9895150000000004,0.08453166666666667,8.460447916666666,53.2897725,0.11706166666666667
2025-07-03,8.19436,36.711587083333335,35.49206625,33.7757575,2.8554549999999996,0.07630666666666668,7.6307237500000005,47.1907275,0.114655
2025-07-04,6.83375,36.78743333333333,35.19045791666667,33.49652125,2.38760125,0.05248,5.25828625,31.963147916666667,0.11417666666666666
2025-07-05,7.3387400000000005,37.0,35.0,33.27781958333333,2.537455,0.05928083333333334,5.933982916666667,36.371919166666665,0.1148575
2025-07-06,7.8279,37.0,35.0,33.02362208333333,2.623911666666667,0.06326,6.332974583333333,36.90855,0.11799833333333333
2025-07-07,7.44357,36.797221666666665,35.208218333333335,33.0442325,2.4846566666666665,0.05962791666666667,5.979087916666667,38.549508333333335,0.11714083333333335
2025-07-08,6.39862,37.0,35.0,32.83327166666667,2.2127504166666667,0.038970833333333336,3.9036529166666667,23.301135833333333,0.11457166666666667
2025-07-09,3.89969,37.0,35.0,32.734518333333334,1.4365266666666665,-0.0016674999999999997,-0.15923291666666667,1.9047616666666667,0.11204708333333334
