LocalTime,Wh,DHT11_temp,DHT11_humidity,LM35_tempC,INA219_busVoltage_V,INA219_shuntVoltage_mV,INA219_current_mA,INA219_power_mW,ACS712_20A_current_A,hour
2025-04-22 23:00:00,0.24847,32.71429,56.0,33.55143,2.15714,0.00286,0.14286,0.0,0.13571,23
2025-04-23 00:00:00,0.00602,32.68,56.58,33.5342,0.0488,-0.0096,-0.98,0.0,0.1236,0
2025-04-23 01:00:00,0.00619,33.05769,54.65385,33.86923,0.05,-0.01019,-1.03846,0.0,0.12385,1
2025-04-23 02:00:00,0.00319,33.45283,55.5283,33.74566,0.02736,-0.01094,-1.13208,0.0,0.12075,2
2025-04-23 03:00:00,0.0,33.76923,57.32692,33.86923,0.0,-0.01154,-1.19231,0.0,0.12077,3
2025-04-23 04:00:00,0.0,33.58491,59.01887,33.81019,0.0,-0.01019,-1.03774,0.0,0.12113,4
2025-04-23 05:00:00,0.17683,33.69231,59.96154,33.90673,1.41365,-0.00923,-0.96154,0.0,0.12115,5
2025-04-23 06:00:00,0.46112,34.0,59.79245,33.78264,3.61774,0.06132,6.13208,29.43396,0.12623,6
2025-04-23 07:00:00,0.56111,34.15094,58.84906,33.82868,4.36736,0.10849,10.86792,48.30189,0.12792,7
2025-04-23 08:00:00,0.45176,34.34615,58.23077,33.59692,3.62385,0.06038,6.05769,22.30769,0.12462,8
2025-04-23 09:00:00,0.68755,34.0,58.13208,33.91189,5.00264,0.15019,15.0,89.0566,0.13434,9
2025-04-23 10:00:00,0.82404,34.79245,56.4717,33.86566,5.92264,0.20849,20.81132,132.45283,0.13925,10
2025-04-23 11:00:00,0.80543,35.30769,55.40385,33.91615,5.76712,0.19981,20.01923,119.61538,0.13923,11
2025-04-23 12:00:00,0.90902,35.57692,55.0,33.96327,6.3275,0.23481,23.42308,153.46154,0.14288,12
2025-04-23 13:00:00,0.97143,36.28302,55.66038,33.84736,6.75774,0.2617,26.13208,182.64151,0.14208,13
2025-04-23 14:00:00,0.83389,36.09434,56.0,33.92113,6.04566,0.21774,21.75472,137.35849,0.13755,14
2025-04-23 15:00:00,0.68284,36.75,57.32692,33.85019,5.14115,0.15827,15.76923,81.15385,0.13404,15
2025-04-23 16:00:00,0.47932,36.15385,58.67308,33.81288,3.82865,0.07288,7.30769,33.84615,0.12481,16
2025-04-23 17:00:00,0.33949,35.44444,58.09259,33.73593,2.91833,0.01778,1.77778,1.48148,0.11741,17
2025-04-23 18:00:00,0.11275,33.98148,55.94444,33.69019,1.00204,-0.01037,-1.0,0.0,0.11778,18
2025-04-23 19:00:00,0.00121,33.81481,56.61111,33.65426,0.01019,-0.01111,-1.09259,0.0,0.11833,19
2025-04-23 20:00:00,0.00118,33.57407,57.09259,33.77204,0.00981,-0.01315,-1.25926,0.0,0.12019,20
2025-04-23 21:00:00,0.00096,33.40741,57.24074,33.71741,0.00815,-0.01148,-1.16667,0.0,0.12019,21
2025-04-23 22:00:00,0.00032,33.86792,57.71698,33.71792,0.00264,-0.01189,-1.16981,0.0,0.12,22
2025-04-23 23:00:00,9e-05,34.0,58.66667,33.75352,0.00074,-0.0113,-1.11111,0.0,0.12111,23
2025-04-24 00:00:00,0.0,33.98148,59.24074,33.73537,0.0,-0.01148,-1.14815,0.0,0.12222,0
2025-04-24 01:00:00,0.0,33.81481,59.55556,33.80815,0.0,-0.0113,-1.14815,0.0,0.12296,1
2025-04-24 02:00:00,0.0,33.09259,59.7037,33.71722,0.0,-0.01093,-1.09259,0.0,0.1237,2
2025-04-24 03:00:00,0.0,33.0566,59.73585,33.71811,0.0,-0.01132,-1.22642,0.0,0.12283,3
2025-04-24 04:00:00,5e-05,33.01852,60.0,33.84444,0.00019,-0.01222,-1.22222,0.0,0.12259,4
2025-04-24 05:00:00,0.19735,33.60377,60.22642,33.76396,1.55377,-0.00906,-1.0,0.0,0.12226,5
2025-04-24 06:00:00,0.40576,33.22222,61.0,33.5187,3.26926,0.03889,3.94444,11.11111,0.1237,6
2025-04-24 07:00:00,0.38254,34.0,60.0,33.62,3.11571,0.03,3.0,0.0,0.11714,7
2025-04-24 08:00:00,0.49687,32.08966,39.27496,33.28422,4.02153,0.08299,8.30085,40.24532,0.12287,8
2025-04-24 09:00:00,0.48849,34.26087,62.65217,34.05239,4.03804,0.08565,8.58696,40.43478,0.12065,9
2025-04-24 10:00:00,0.61403,35.07692,61.19231,34.02942,4.92442,0.14442,14.48077,78.07692,0.12442,10
2025-04-24 11:00:00,0.56283,35.07407,60.0,33.91704,4.52315,0.11889,11.90741,61.48148,0.1237,11
2025-04-24 12:00:00,0.6195,35.24074,59.90741,34.02593,4.9213,0.14519,14.51852,84.07407,0.12315,12
2025-04-24 13:00:00,0.78315,35.87037,59.07407,34.10741,5.96407,0.21389,21.33333,133.33333,0.12963,13
2025-04-24 14:00:00,0.79056,36.0,58.75926,34.05315,6.09259,0.22185,22.2037,140.74074,0.13019,14
2025-04-24 15:00:00,0.59782,35.44444,58.0,33.89889,4.83444,0.14,14.0,72.96296,0.12222,15
2025-04-24 16:00:00,0.56795,35.65455,58.6,33.99291,4.71527,0.13182,13.21818,68.36364,0.12127,16
2025-04-24 17:00:00,0.32543,34.88889,58.03704,33.94407,2.88167,0.01537,1.51852,2.96296,0.11352,17
2025-04-24 18:00:00,0.12293,33.57407,56.40741,33.98944,1.14778,-0.00852,-0.90741,0.0,0.11222,18
2025-04-24 19:00:00,0.00018,34.0,58.83333,33.98944,0.00167,-0.01185,-1.14815,0.0,0.11111,19
2025-04-24 20:00:00,0.00053,33.71698,59.26415,33.8934,0.00453,-0.01151,-1.13208,0.0,0.11132,20
2025-04-24 21:00:00,0.00052,33.22222,59.42593,33.87167,0.00481,-0.01056,-1.11111,0.0,0.11148,21
2025-04-24 22:00:00,2e-05,34.0,59.42593,33.8987,0.00019,-0.01167,-1.11111,0.0,0.11056,22
2025-04-24 23:00:00,0.00018,34.0,59.64815,33.90778,0.00074,-0.01111,-1.09259,0.0,0.11074,23
2025-04-25 00:00:00,0.00441,34.0,60.0,33.935,0.04019,-0.01241,-1.25926,0.0,0.11037,0
2025-04-25 01:00:00,0.00284,34.37736,59.4717,33.93038,0.02491,-0.01264,-1.26415,0.0,0.12264,1
2025-04-25 02:00:00,0.0,34.32075,59.24528,33.83792,0.0,-0.0134,-1.33962,0.0,0.13358,2
2025-04-25 03:00:00,0.0,33.77778,59.7037,33.79907,0.0,-0.01444,-1.48148,0.0,0.1337,3
2025-04-25 04:00:00,2e-05,34.0,60.37037,33.87148,0.0,-0.01315,-1.35185,0.0,0.13148,4
2025-04-25 05:00:00,0.19506,34.0,59.22222,33.88074,1.40611,-0.00852,-0.85185,0.0,0.13259,5
2025-04-25 06:00:00,0.4783,34.0,60.01852,33.88963,3.40296,0.04556,4.53704,12.59259,0.13889,6
2025-04-25 07:00:00,0.53054,34.0,60.0,33.88434,3.79717,0.06849,6.90566,30.56604,0.14057,7
2025-04-25 08:00:00,0.62347,34.0,60.0,33.80132,4.31623,0.1017,10.20755,48.30189,0.14434,8
2025-04-25 09:00:00,0.62308,34.0,60.0,33.85333,4.28704,0.10222,10.22222,44.81481,0.14315,9
2025-04-25 10:00:00,0.61647,34.0,59.31481,33.83519,4.24889,0.09722,9.77778,49.62963,0.14481,10
2025-04-25 11:00:00,0.96325,34.0,59.40741,33.88963,6.10796,0.21833,21.81481,137.03704,0.15556,11
2025-04-25 12:00:00,1.01632,34.77778,59.03704,33.84426,6.50944,0.24333,24.33333,161.85185,0.15611,12
2025-04-25 13:00:00,1.14305,35.0,59.01852,33.77167,7.12611,0.28352,28.31481,202.59259,0.15981,13
2025-04-25 14:00:00,1.03066,35.0,57.94118,33.77686,6.60059,0.2498,24.94118,171.37255,0.15627,14
2025-04-25 15:00:00,0.61672,34.35185,57.62963,33.83537,4.315,0.09963,9.98148,54.44444,0.14352,15
2025-04-25 16:00:00,0.55114,34.0,58.0,33.85333,3.89426,0.07537,7.51852,37.03704,0.14167,16
2025-04-25 17:00:00,0.42276,34.0,57.96296,33.72667,3.09722,0.02648,2.64815,5.18519,0.13722,17
2025-04-25 18:00:00,0.14295,33.11111,58.7963,33.77167,1.12241,-0.0137,-1.37037,0.0,0.13296,18
2025-04-25 19:00:00,0.00121,33.44444,59.0,33.73111,0.00806,-0.01417,-1.47222,0.0,0.13472,19
2025-04-25 20:00:00,0.00437,32.62584,37.21055,33.33074,0.03793,-0.01317,-1.3171,0.15564,0.11386,20
2025-04-25 21:00:00,0.00476,33.0228,38.48385,33.32964,0.04132,-0.01317,-1.31523,0.15579,0.11414,21
2025-04-25 22:00:00,0.00672,33.07802,38.64516,33.35254,0.05876,-0.01309,-1.30656,0.09493,0.11448,22
2025-04-25 23:00:00,0.00785,33.37891,40.1971,33.33788,0.06862,-0.01297,-1.28618,0.01276,0.11481,23
2025-04-26 00:00:00,0.00546,33.69918,41.61249,33.31441,0.04785,-0.01309,-1.29771,0.0647,0.11478,0
2025-04-26 01:00:00,0.00308,33.51017,44.0362,33.45287,0.0269,-0.01349,-1.34428,0.0,0.11475,1
2025-04-26 02:00:00,0.00256,33.64487,44.41875,33.46399,0.02221,-0.01322,-1.32402,0.0,0.11525,2
2025-04-26 03:00:00,0.00216,33.66855,44.85029,33.45228,0.01863,-0.01339,-1.341,0.0,0.11526,3
2025-04-26 04:00:00,0.0081,33.75912,44.97651,33.46578,0.07154,-0.01323,-1.32263,0.0,0.11515,4
2025-04-26 05:00:00,0.1232,32.13332,39.99724,33.35528,1.06528,-0.00724,-0.72596,0.42043,0.11507,5
2025-04-26 06:00:00,0.31015,31.8984,39.57099,33.29503,2.61997,0.01981,1.98624,8.6143,0.11744,6
2025-04-26 07:00:00,0.43323,31.9833,39.52405,33.28671,3.57365,0.05612,5.61461,25.18575,0.12061,7
2025-04-26 08:00:00,0.49687,32.08966,39.27496,33.28422,4.02153,0.08299,8.30085,40.24532,0.12287,8
2025-04-26 09:00:00,0.54427,32.25954,39.12466,33.30691,4.35097,0.10366,10.36595,54.76146,0.12426,9
2025-04-26 10:00:00,0.58323,32.41243,38.94931,33.31536,4.6144,0.12073,12.07508,65.91602,0.1255,10
2025-04-26 11:00:00,0.60661,32.57223,38.6057,33.32364,4.7756,0.13098,13.09945,72.99821,0.12608,11
2025-04-26 12:00:00,0.61846,32.82562,38.48516,33.33223,4.86907,0.13689,13.689,77.05166,0.12609,12
2025-04-26 13:00:00,0.62746,32.98481,37.93961,33.35998,4.93077,0.14025,14.02575,79.29351,0.12617,13
2025-04-26 14:00:00,0.62238,33.09036,37.80379,33.37544,4.89453,0.13774,13.77694,79.79751,0.1257,14
2025-04-26 15:00:00,0.56438,33.18295,37.54846,33.38669,4.53248,0.11478,11.47906,64.40457,0.12335,15
2025-04-26 16:00:00,0.47837,33.1614,37.23684,33.4094,3.95458,0.07931,7.93123,39.53714,0.11998,16
2025-04-26 17:00:00,0.32308,32.96971,36.98365,33.40133,2.76289,0.02938,2.94197,14.10672,0.11585,17
2025-04-26 18:00:00,0.09663,32.66132,36.6,33.36791,0.84633,-0.0079,-0.78572,0.79687,0.11334,18
2025-04-26 19:00:00,0.00421,32.49731,36.5692,33.32036,0.03645,-0.0132,-1.3171,0.14925,0.11333,19
2025-04-26 20:00:00,0.00437,32.62584,37.21055,33.33074,0.03793,-0.01317,-1.3171,0.15564,0.11386,20
2025-04-26 21:00:00,0.00476,33.0228,38.48385,33.32964,0.04132,-0.01317,-1.31523,0.15579,0.11414,21
2025-04-26 22:00:00,0.00672,33.07802,38.64516,33.35254,0.05876,-0.01309,-1.30656,0.09493,0.11448,22
2025-04-26 23:00:00,0.00785,33.37891,40.1971,33.33788,0.06862,-0.01297,-1.28618,0.01276,0.11481,23
2025-04-27 00:00:00,0.00546,33.69918,41.61249,33.31441,0.04785,-0.01309,-1.29771,0.0647,0.11478,0
2025-04-27 01:00:00,0.00176,32.55,58.9,33.1045,0.0155,-0.015,-1.55,0.0,0.1305,1
2025-04-27 02:00:00,0.00113,32.0,59.90741,33.69,0.0087,-0.01481,-1.5,0.0,0.12981,2
2025-04-27 03:00:00,0.00036,32.0,60.0,33.62764,0.00291,-0.01345,-1.4,0.0,0.13145,3
2025-04-27 04:00:00,0.00019,32.0,60.0,33.58148,0.00111,-0.01352,-1.40741,0.0,0.13185,4
2025-04-27 05:00:00,0.25031,32.0,60.0,33.67222,1.83111,-0.00685,-0.75926,0.0,0.13278,5
2025-04-27 06:00:00,0.48,31.97872,60.0,33.79447,3.43064,0.04596,4.59574,22.97872,0.13872,6
2025-04-27 07:00:00,0.59931,31.94595,59.94595,33.61054,4.19865,0.09108,9.13514,40.0,0.14243,7
2025-04-27 08:00:00,0.67295,32.09259,60.0,33.69907,4.67204,0.12593,12.59259,58.14815,0.14389,8
2025-04-27 09:00:00,0.68379,32.53704,60.0,33.7263,4.71019,0.12759,12.75926,59.25926,0.14463,9
2025-04-27 10:00:00,0.75514,33.38182,59.98182,33.65436,5.152,0.15764,15.78182,80.36364,0.14655,10
2025-04-27 11:00:00,0.85314,33.62963,59.01852,33.87167,5.73204,0.19444,19.46296,120.0,0.14796,11
2025-04-27 12:00:00,0.90961,34.0,58.81481,33.87185,6.14148,0.21981,21.98148,139.62963,0.14778,12
2025-04-27 13:00:00,1.01752,34.83333,57.14815,33.78148,6.7463,0.25667,25.66667,174.81481,0.15019,13
2025-04-27 14:00:00,1.00651,35.12963,57.0,33.64574,6.69889,0.25389,25.40741,164.81481,0.15056,14
2025-04-27 15:00:00,0.82986,34.77778,56.66667,33.57333,5.78241,0.19741,19.74074,122.59259,0.14407,15
2025-04-27 16:00:00,0.69707,33.65385,55.57692,33.615,5.00135,0.14904,14.94231,71.53846,0.14212,16
2025-04-27 17:00:00,0.32308,32.96971,36.98365,33.40133,2.76289,0.02938,2.94197,14.10672,0.11585,17
2025-04-27 18:00:00,0.09663,32.66132,36.6,33.36791,0.84633,-0.0079,-0.78572,0.79687,0.11334,18
2025-04-27 19:00:00,0.00421,32.49731,36.5692,33.32036,0.03645,-0.0132,-1.3171,0.14925,0.11333,19
2025-04-27 20:00:00,0.00633,34.14,55.46,33.71,0.0498,-0.0136,-1.4,0.0,0.1264,20
2025-04-27 21:00:00,0.00631,34.0,56.0,33.60019,0.05,-0.01444,-1.37037,0.0,0.1263,21
2025-04-27 22:00:00,0.0052,33.87037,56.07407,33.52778,0.04241,-0.01481,-1.48148,0.0,0.12556,22
2025-04-27 23:00:00,0.00047,33.83333,57.55556,33.78111,0.0037,-0.01278,-1.38889,0.0,0.12722,23
2025-04-28 00:00:00,2e-05,34.0,58.0,33.58185,0.00019,-0.01537,-1.53704,0.0,0.12667,0
2025-04-28 01:00:00,2e-05,34.0,58.59259,33.7087,0.00019,-0.01444,-1.51852,0.0,0.12722,1
2025-04-28 02:00:00,0.0,34.0,59.0,33.62566,0.0,-0.01453,-1.43396,0.0,0.12792,2
2025-04-28 03:00:00,0.0,34.0,59.0,33.69926,0.0,-0.01444,-1.42593,0.0,0.12741,3
2025-04-28 04:00:00,5e-05,34.0,59.0,33.69019,0.00037,-0.01407,-1.40741,0.0,0.12722,4
2025-04-28 05:00:00,0.15991,33.66667,59.64815,33.83537,1.20185,-0.01389,-1.44444,0.0,0.12722,5
2025-04-28 06:00:00,0.37116,33.98148,60.0,33.88963,2.85222,0.01037,1.05556,0.0,0.12981,6
2025-04-28 07:00:00,0.40168,34.0,60.01852,33.96222,3.07444,0.02315,2.37037,2.96296,0.13037,7
2025-04-28 08:00:00,0.44397,33.54545,59.70909,33.90382,3.37618,0.04127,4.16364,15.27273,0.13091,8
2025-04-28 09:00:00,0.48826,33.85185,59.0,33.83556,3.63944,0.05759,5.77778,32.59259,0.13407,9
2025-04-28 10:00:00,0.62269,33.58491,59.71698,33.77321,4.39623,0.10377,10.43396,46.79245,0.14075,10
2025-04-28 11:00:00,0.6666,33.98182,60.0,33.68127,4.71109,0.12818,12.83636,61.81818,0.14164,11
2025-04-28 12:00:00,0.74558,33.96296,60.0,33.82611,5.12148,0.15407,15.38889,83.7037,0.14352,12
2025-04-28 13:00:00,0.74556,33.16667,59.72222,33.69019,5.18148,0.15556,15.57407,93.33333,0.14389,13
2025-04-28 14:00:00,0.8966,33.43396,60.0,33.66264,5.97057,0.20811,20.79245,130.56604,0.1483,14
2025-04-28 15:00:00,0.55998,33.43137,59.33333,33.74784,4.12059,0.08784,8.78431,44.70588,0.13706,15
2025-04-28 16:00:00,0.67777,33.0,59.8,33.79709,4.76873,0.13127,13.09091,64.72727,0.142,16
2025-04-28 17:00:00,0.54209,33.0,59.27778,33.60852,3.94889,0.07833,7.85185,36.66667,0.13704,17
2025-04-28 18:00:00,0.2064,33.24074,59.96296,33.71741,1.58963,-0.00574,-0.61111,0.0,0.1287,18
2025-04-28 19:00:00,2e-05,33.57407,59.03704,33.83519,0.00019,-0.01352,-1.37037,0.0,0.12889,19
2025-04-28 20:00:00,5e-05,33.0,59.03922,33.76706,0.00039,-0.01333,-1.31373,0.0,0.12882,20
2025-04-28 21:00:00,0.00072,33.0,59.0,33.8125,0.00558,-0.01308,-1.34615,0.0,0.12808,21
2025-04-28 22:00:00,0.00012,33.0,59.0,33.82364,0.00091,-0.01509,-1.52727,0.0,0.128,22
2025-04-28 23:00:00,2e-05,32.7963,59.0,33.86241,0.00019,-0.01463,-1.46296,0.0,0.13,23
2025-04-29 00:00:00,0.0,32.01887,59.0,33.81057,0.0,-0.01415,-1.41509,0.0,0.12906,0
2025-04-29 01:00:00,0.0,32.72222,59.0,33.58185,0.0,-0.01444,-1.44444,0.0,0.13056,1
2025-04-29 02:00:00,0.0,32.54167,59.875,33.73083,0.0,-0.01417,-1.41667,0.0,0.12917,2
2025-04-29 03:00:00,0.0,32.0,60.0,33.7263,0.0,-0.01463,-1.46296,0.0,0.13,3
2025-04-29 04:00:00,0.00043,32.0,60.0,33.71741,0.00333,-0.01407,-1.37037,0.0,0.13037,4
2025-04-29 05:00:00,0.27462,32.0,60.0,33.81704,2.09426,-0.0013,-0.16667,0.0,0.13056,5
2025-04-29 06:00:00,0.46795,32.0,60.0,33.75472,3.4734,0.04925,4.9434,23.39623,0.13472,6
2025-04-29 07:00:00,0.64389,32.0,60.0,33.68093,4.51333,0.11407,11.44444,52.96296,0.14241,7
2025-04-29 08:00:00,0.60197,32.0,60.0,33.7294,4.2952,0.0992,9.88,44.8,0.14,8
2025-04-29 09:00:00,0.77543,32.66667,59.14815,33.72648,5.29685,0.16593,16.57407,97.03704,0.1463,9
2025-04-29 10:00:00,0.86749,32.33333,59.0,33.76259,5.8187,0.19833,19.87037,123.7037,0.14907,10
2025-04-29 11:00:00,0.84081,32.94444,58.40741,33.72648,5.70463,0.19093,19.14815,107.77778,0.14667,11
2025-04-29 12:00:00,0.78178,33.0,57.51852,33.68111,5.34907,0.16944,16.94444,91.48148,0.14593,12
2025-04-29 13:00:00,0.91819,33.27778,56.46296,33.72667,6.09889,0.21574,21.55556,137.40741,0.15019,13
2025-04-29 14:00:00,0.99309,34.0,56.01852,33.77167,6.49833,0.24148,24.18519,157.77778,0.15222,14
2025-04-29 15:00:00,0.82801,34.0,55.30189,33.4234,5.66943,0.18849,18.84906,113.20755,0.14585,15
2025-04-29 16:00:00,0.68416,34.0,55.0,33.0213,4.89704,0.13944,13.98148,66.2963,0.13963,16
2025-04-29 17:00:00,0.51828,34.0,55.0,32.59648,3.91889,0.075,7.5,35.18519,0.13204,17
2025-04-29 18:00:00,0.19048,34.0,55.48148,33.0037,1.51574,-0.00574,-0.59259,0.0,0.12463,18
2025-04-29 19:00:00,0.00083,33.96364,56.38182,32.88309,0.00655,-0.01564,-1.54545,0.0,0.12545,19
2025-04-29 20:00:00,0.00641,33.61111,56.55556,32.90407,0.05,-0.01537,-1.48148,0.0,0.12815,20
2025-04-29 21:00:00,0.00341,33.70909,56.78182,33.08673,0.02655,-0.01436,-1.45455,0.0,0.12855,21
2025-04-29 22:00:00,7e-05,33.77358,57.26415,32.85226,0.00057,-0.01528,-1.49057,0.0,0.1283,22
2025-04-29 23:00:00,2e-05,33.69811,57.49057,32.93509,0.00019,-0.01453,-1.50943,0.0,0.12755,23
2025-04-30 00:00:00,0.0,33.48276,57.27586,33.25276,0.0,-0.01552,-1.55172,0.0,0.12483,0
2025-04-30 01:00:00,0.00308,33.51017,44.0362,33.45287,0.0269,-0.01349,-1.34428,0.0,0.11475,1
2025-04-30 02:00:00,0.00256,33.64487,44.41875,33.46399,0.02221,-0.01322,-1.32402,0.0,0.11525,2
2025-04-30 03:00:00,0.00216,33.66855,44.85029,33.45228,0.01863,-0.01339,-1.341,0.0,0.11526,3
2025-04-30 04:00:00,0.0081,33.75912,44.97651,33.46578,0.07154,-0.01323,-1.32263,0.0,0.11515,4
2025-04-30 05:00:00,0.1232,32.13332,39.99724,33.35528,1.06528,-0.00724,-0.72596,0.42043,0.11507,5
2025-04-30 06:00:00,0.31015,31.8984,39.57099,33.29503,2.61997,0.01981,1.98624,8.6143,0.11744,6
2025-04-30 07:00:00,0.60258,33.58065,55.93548,33.3129,4.36226,0.10258,10.25806,46.45161,0.13806,7
2025-04-30 08:00:00,0.74469,33.0,56.0,33.73574,5.15296,0.15722,15.72222,81.11111,0.14444,8
2025-04-30 09:00:00,0.76057,33.2963,56.0,33.79,5.26463,0.16407,16.42593,91.85185,0.14444,9
2025-04-30 10:00:00,0.9373,33.2037,56.0,33.86278,6.2087,0.22296,22.31481,143.33333,0.15093,10
2025-04-30 11:00:00,0.8882,34.0,56.0,33.72667,5.97222,0.20778,20.74074,131.85185,0.14852,11
2025-04-30 12:00:00,0.89386,34.0,56.0,33.74585,5.98849,0.21151,21.13208,133.58491,0.14906,12
2025-04-30 13:00:00,1.06783,34.22222,55.7963,33.90778,6.89741,0.26685,26.68519,190.74074,0.15426,13
2025-04-30 14:00:00,1.19454,35.0,55.0,33.89,7.58556,0.31296,31.31481,238.88889,0.15722,14
2025-04-30 15:00:00,0.80532,35.15094,55.0,33.83792,5.50981,0.17698,17.66038,113.20755,0.14415,15
2025-04-30 16:00:00,0.69619,35.01852,55.0,33.91704,4.95574,0.14426,14.42593,72.22222,0.14037,16
2025-04-30 17:00:00,0.51264,34.2963,53.35185,33.98944,3.76407,0.06704,6.75926,25.18519,0.13574,17
2025-04-30 18:00:00,0.18495,33.60377,54.86792,33.88415,1.43774,-0.00642,-0.64151,0.0,0.12736,18
2025-04-30 19:00:00,0.00607,34.0,56.01852,33.80796,0.04778,-0.01407,-1.40741,0.0,0.12722,19
2025-04-30 20:00:00,0.00548,33.32075,53.90566,33.82,0.04302,-0.01528,-1.50943,0.0,0.12755,20
2025-04-30 21:00:00,0.00538,32.72222,52.12963,33.85333,0.04204,-0.01426,-1.38889,0.0,0.12796,21
2025-04-30 22:00:00,0.00539,32.5283,52.35849,33.80094,0.04189,-0.01208,-1.28302,0.0,0.12887,22
2025-04-30 23:00:00,0.0052,32.48148,52.94444,33.83519,0.04037,-0.01593,-1.57407,0.0,0.1287,23
2025-05-01 00:00:00,0.0052,32.44444,53.7963,33.81704,0.04,-0.01278,-1.25926,0.0,0.13,0
2025-05-01 01:00:00,0.0053,32.50943,54.64151,33.87491,0.0417,-0.01396,-1.37736,0.0,0.12717,1
2025-05-01 02:00:00,0.0054,32.25926,55.24074,33.72648,0.04167,-0.01407,-1.40741,0.0,0.12963,2
2025-05-01 03:00:00,0.00523,32.71698,56.0,33.7917,0.04075,-0.01358,-1.37736,0.0,0.12849,3
2025-05-01 04:00:00,0.004,32.38889,56.27778,33.74481,0.03111,-0.01315,-1.2963,0.0,0.1287,4
2025-05-01 05:00:00,0.27587,32.90741,57.0,33.79,2.10852,0.00093,0.09259,0.0,0.13037,5
2025-05-01 06:00:00,0.47533,32.98039,57.01961,33.83412,3.54549,0.05216,5.23529,26.66667,0.13392,6
2025-05-01 07:00:00,0.6536,33.12963,57.0,33.8537,4.64333,0.12222,12.18519,57.40741,0.14056,7
2025-05-01 08:00:00,0.79892,33.67925,56.83019,33.8934,5.53849,0.18208,18.22642,106.79245,0.14415,8
2025-05-01 09:00:00,0.86551,33.64815,56.14815,33.70852,5.89426,0.2037,20.38889,130.74074,0.14667,9
2025-05-01 10:00:00,0.67741,33.96296,56.0,33.91685,4.80481,0.13315,13.2963,62.59259,0.14093,10
2025-05-01 11:00:00,0.78512,33.57407,55.66667,33.90778,5.485,0.17944,18.0,103.7037,0.14278,11
2025-05-01 12:00:00,0.70745,33.92453,54.0566,33.82887,4.9617,0.14509,14.50943,73.20755,0.14245,12
2025-05-01 13:00:00,0.84872,34.0,54.0,33.8537,5.75444,0.19481,19.44444,117.03704,0.14704,13
2025-05-01 14:00:00,0.74707,34.0,53.35849,33.93038,5.27943,0.16679,16.66038,96.22642,0.14151,14
2025-05-01 15:00:00,0.69161,34.0,53.0,33.87148,4.90111,0.14037,14.0,67.40741,0.14093,15
2025-05-01 16:00:00,0.5906,34.0,52.40741,33.79926,4.29037,0.09778,9.75926,44.44444,0.13759,16
2025-05-01 17:00:00,0.52424,33.83019,52.4717,33.84736,3.9117,0.07415,7.43396,35.4717,0.13396,17
2025-05-01 18:00:00,0.17993,32.31481,52.09259,33.87148,1.38574,-0.00852,-0.90741,0.0,0.12926,18
2025-05-01 19:00:00,2e-05,32.40741,53.81481,33.86241,0.00019,-0.01315,-1.37037,0.0,0.12907,19
2025-05-01 20:00:00,2e-05,32.12963,54.09259,33.8263,0.00019,-0.01333,-1.35185,0.0,0.13037,20
2025-05-01 21:00:00,0.0,32.0,55.18868,33.81962,0.0,-0.01396,-1.39623,0.0,0.13019,21
2025-05-01 22:00:00,0.0,32.0,55.81481,33.78981,0.0,-0.01315,-1.33333,0.0,0.13019,22
2025-05-01 23:00:00,0.0,32.0,56.01887,33.73642,0.0,-0.01415,-1.39623,0.0,0.13038,23
2025-05-02 00:00:00,0.0,32.0,56.31481,33.82611,0.0,-0.01444,-1.48148,0.0,0.13056,0
2025-05-02 01:00:00,0.0,31.98148,56.5,33.82611,0.0,-0.01278,-1.33333,0.0,0.12796,1
2025-05-02 02:00:00,0.0,31.88679,57.15094,33.73642,0.0,-0.0134,-1.33962,0.0,0.12943,2
2025-05-02 03:00:00,0.0,31.83333,57.53704,32.6237,0.0,-0.01463,-1.44444,0.0,0.12981,3
2025-05-02 04:00:00,0.00192,31.33333,57.62963,33.58204,0.01481,-0.01519,-1.44444,0.0,0.13037,4
2025-05-02 05:00:00,0.31703,31.75926,56.85185,33.77167,2.42722,0.00241,0.31481,0.0,0.13019,5
2025-05-02 06:00:00,0.46731,32.0,57.0,33.61796,3.46519,0.04852,4.88889,23.7037,0.13481,6
2025-05-02 07:00:00,0.55083,32.12963,56.81481,33.79,3.97574,0.07852,7.85185,40.0,0.13852,7
2025-05-02 08:00:00,0.57804,32.41379,56.06897,33.60655,4.12897,0.08828,8.86207,40.0,0.14,8
2025-05-02 09:00:00,0.54427,32.25954,39.12466,33.30691,4.35097,0.10366,10.36595,54.76146,0.12426,9
2025-05-02 10:00:00,0.58323,32.41243,38.94931,33.31536,4.6144,0.12073,12.07508,65.91602,0.1255,10
2025-05-02 11:00:00,0.60661,32.57223,38.6057,33.32364,4.7756,0.13098,13.09945,72.99821,0.12608,11
2025-05-02 12:00:00,0.61846,32.82562,38.48516,33.33223,4.86907,0.13689,13.689,77.05166,0.12609,12
2025-05-02 13:00:00,0.62746,32.98481,37.93961,33.35998,4.93077,0.14025,14.02575,79.29351,0.12617,13
2025-05-02 14:00:00,0.62238,33.09036,37.80379,33.37544,4.89453,0.13774,13.77694,79.79751,0.1257,14
2025-05-02 15:00:00,0.56438,33.18295,37.54846,33.38669,4.53248,0.11478,11.47906,64.40457,0.12335,15
