,Wh
2026-01-10,5.4011101722717285
2026-01-11,5.080686849877538
2026-01-12,4.9497602412905755
2026-01-13,5.0067767593792425
2026-01-14,4.978034920222917
2026-01-15,4.965627995353016
2026-01-16,4.938004357937169
2026-01-17,4.9300735131284545
2026-01-18,4.91653987712742
2026-01-19,4.904093549275222
2026-01-20,4.889569882598578
2026-01-21,4.876891964190991
2026-01-22,4.863961475613551
2026-01-23,4.85116439924832
2026-01-24,4.83810996914872
2026-01-25,4.825206018987804
2026-01-26,4.812301434828162
2026-01-27,4.799419573754904
2026-01-28,4.7865098225062646
2026-01-29,4.773610198481795
2026-01-30,4.760711769401773
2026-01-31,4.747816936097617
2026-02-01,4.734919526988667
2026-02-02,4.722022608511488
2026-02-03,4.70912578818214
2026-02-04,4.696229455220581
2026-02-05,4.683332931430299
2026-02-06,4.670436415766977
2026-02-07,4.657539894667462
2026-02-08,4.644643430306504
2026-02-09,4.63174695696362
2026-02-10,4.618850482691383
2026-02-11,4.605954005610581
2026-02-12,4.593057534225098
2026-02-13,4.580161063071061
2026-02-14,4.567264591948693
2026-02-15,4.5543681203290545
2026-02-16,4.541471649196415
2026-02-17,4.528575178184596
2026-02-18,4.515678707216473
2026-02-19,4.502782236186746
2026-02-20,4.489885765191024
2026-02-21,4.476989294213218
2026-02-22,4.464092823245649
2026-02-23,4.451196352272358
2026-02-24,4.438299881300787
2026-02-25,4.425403410331066
2026-02-26,4.412506939362982
2026-02-27,4.399610468394553
2026-02-28,4.386713997426162
2026-03-01,4.3738175264579136
2026-03-02,4.360921055489876
2026-03-03,4.34802458452184
2026-03-04,4.335128113553806
2026-03-05,4.322231642585776
2026-03-06,4.309335171617771
2026-03-07,4.2964387006497695
2026-03-08,4.28354222968177
2026-03-09,4.270645758713769
2026-03-10,4.257749287745772
