,Wh
2025-11-11,4.843518046310222
2025-11-12,4.886948094937548
2025-11-13,4.929619682097508
2025-11-14,4.971415847935762
2025-11-15,5.012222032066964
2025-11-16,5.051926387576812
2025-11-17,5.09042008758667
2025-11-18,5.127597623540477
2025-11-19,5.163357094396359
2025-11-20,5.197600485930312
2025-11-21,5.230233939386372
2025-11-22,5.261168008736937
2025-11-23,5.29031790584812
2025-11-24,5.317603732878123
2025-11-25,5.34295070127167
2025-11-26,5.366289336750242
2025-11-27,5.387555669736241
2025-11-28,5.406691410689155
2025-11-29,5.423644109873144
2025-11-30,5.43836730111811
2025-12-01,5.450820629180249
2025-12-02,5.460969960352961
2025-12-03,5.468787476024974
2025-12-04,5.474251748929221
2025-12-05,5.477347801873485
2025-12-06,5.478067148791853
2025-12-07,5.476407818004422
2025-12-08,5.472374357621542
2025-12-09,5.465977823077758
2025-12-10,5.45723574682964
2025-12-11,5.446172090300528
2025-12-12,5.432817178203943
2025-12-13,5.417207615425652
2025-12-14,5.399386186692226
2025-12-15,5.37940173930107
2025-12-16,5.357309049233379
2025-12-17,5.3331686710169866
2025-12-18,5.307046771750605
2025-12-19,5.279014949744415
2025-12-20,5.249150038274066
2025-12-21,5.217533894986015
2025-12-22,5.1842531775314
2025-12-23,5.149399106043453
2025-12-24,5.113067213109445
2025-12-25,5.075357081922508
2025-12-26,5.0363720733310275
2025-12-27,4.996219042533739
2025-12-28,4.955008046197053
2025-12-29,4.912852040797387
2025-12-30,4.869866573015314
2025-12-31,4.826169463030142
2026-01-01,4.781880481582991
2026-01-02,4.73712102169352
2026-01-03,4.69201376593009
2026-01-04,4.646682350145386
2026-01-05,4.601251024599124
2026-01-06,4.555844313396733
2026-01-07,4.510586673177438
2026-01-08,4.465602151987258
2026-01-09,4.421014049271943
2026-01-10,4.376944577921752
2026-01-11,4.333514529294425
2026-01-12,4.290842942134466
2026-01-13,4.249046776296211
2026-01-14,4.20824059216501
2026-01-15,4.168536236655162
2026-01-16,4.130042536645303
2026-01-17,4.092865000691498
2026-01-18,4.0571055298356145
2026-01-19,4.022862138301661
2026-01-20,3.990228684845602
2026-01-21,3.959294615495036
2026-01-22,3.9301447183838536
2026-01-23,3.9028588913538513
2026-01-24,3.877511922960304
2026-01-25,3.854173287481732
2026-01-26,3.8329069544957335
2026-01-27,3.8137712135428186
2026-01-28,3.7968185143588307
2026-01-29,3.782095323113864
2026-01-30,3.769641995051725
2026-01-31,3.7594926638790134
2026-02-01,3.7516751482069997
2026-02-02,3.7462108753027534
2026-02-03,3.7431148223584887
2026-02-04,3.7423954754401207
2026-02-05,3.744054806227552
2026-02-06,3.7480882666104325
2026-02-07,3.754484801154216
2026-02-08,3.7632268774023343
2026-02-09,3.7742905339314468
2026-02-10,3.7876454460280313
2026-02-11,3.803255008806321
2026-02-12,3.8210764375397477
2026-02-13,3.841060884930905
2026-02-14,3.8631535749985955
2026-02-15,3.887293953214988
2026-02-16,3.9134158524813683
2026-02-17,3.9414476744875584
2026-02-18,3.9713125859579073
2026-02-19,4.00292872924596
2026-02-20,4.036209446700574
2026-02-21,4.071063518188521
2026-02-22,4.107395411122529
2026-02-23,4.145105542309466
2026-02-24,4.184090550900946
2026-02-25,4.224243581698236
2026-02-26,4.265454578034922
2026-02-27,4.307610583434587
2026-02-28,4.35059605121666
2026-03-01,4.394293161201832
2026-03-02,4.438582142648983
2026-03-03,4.483341602538456
2026-03-04,4.528448858301884
2026-03-05,4.573780274086588
2026-03-06,4.619211599632851
2026-03-07,4.664618310835241
2026-03-08,4.709875951054537
2026-03-09,4.754860472244715
2026-03-10,4.799448574960031
