column,corr_with_Wh,abs_corr,weight
INA219_current_mA,0.9421370548474105,0.9421370548474105,0.024614872074636876
INA219_shuntVoltage_mV,0.9409074569834193,0.9409074569834193,0.024582746818582392
INA219_power_mW,0.9397330149983948,0.9397330149983948,0.024552062600111498
INA219_busVoltage_V,0.901245455786899,0.901245455786899,0.02354651214268955
day_of_year_roll7,-0.7100289672441619,0.7100289672441619,0.018550668512695552
sin_DOY_k1_roll7,0.6617484627558272,0.6617484627558272,0.017289261336781252
season_autumn_roll7,-0.6266477130852754,0.6266477130852754,0.016372196820085835
day_of_year,-0.6152392832917813,0.6152392832917813,0.016074132925353646
dayofyear,-0.6152392832917813,0.6152392832917813,0.016074132925353646
month,-0.606561478226213,0.606561478226213,0.015847411069463798
INA219_busVoltage_V_roll7,0.600918940484761,0.600918940484761,0.01569999053869543
cos_DOY_k1_roll7,-0.565114819543945,0.565114819543945,0.014764549296714186
Wh_roll_std_30_roll7,0.5486142886421179,0.5486142886421179,0.014333445928873667
dayofyear_sin,0.5483002426639559,0.5483002426639559,0.014325240963854789
cos_DOY_k1,-0.5481051142148964,0.5481051142148964,0.014320142913855577
dayofyear_cos,-0.5474766913212523,0.5474766913212523,0.014303724337538857
sin_DOY_k1,0.5474570543983236,0.5474570543983236,0.014303211290797575
INA219_power_mW_roll7,0.529301596668594,0.529301596668594,0.013828870251800705
INA219_shuntVoltage_mV_roll7,0.5282794990966129,0.5282794990966129,0.013802166280385223
INA219_current_mA_roll7,0.5259100330282367,0.5259100330282367,0.013740260102448386
Wh_lag1,0.5142844965378395,0.5142844965378395,0.013436523940031446
season_autumn,-0.5071744341319101,0.5071744341319101,0.013250761926252057
Wh_roll_std_14_roll7,0.501835483642712,0.501835483642712,0.01311127310917574
Wh_lag1_roll7,0.497742245262743,0.497742245262743,0.01300433055917674
Wh_roll_mean_7,0.4932916155197688,0.4932916155197688,0.012888050575058475
Wh_roll_std_7_roll7,0.49181462565976736,0.49181462565976736,0.012849461798327515
Wh_lag14_roll7,0.49141653448154077,0.49141653448154077,0.012839061014942898
Wh_roll_mean_14,0.4851616768768034,0.4851616768768034,0.012675642625873576
season_spring_roll7,0.4743176262204122,0.4743176262204122,0.01239232405953061
Wh_roll_mean_30,0.4726361841261573,0.4726361841261573,0.012348393633656748
