timestamp,random_seed,train_file,train_file_name,train_columns_used,future_regressor_file,future_regressor_file_name,future_regressor_columns_used,tmy_file,target_column,fit_forecast_length,fit_forecast_length_mode,fit_forecast_length_raw,fit_regressors,train_rows,forecast_length,forecast_start,forecast_end,frequency,prediction_interval,max_generations,num_validations,validation_method,ensemble,no_negatives,output_dir,forecast_csv,metrics_csv,settings_csv,model_pickle,best_model,autots_score,validation_smape,validation_mae,validation_rmse,holdout_mae,holdout_rmse,holdout_mape_pct,holdout_mase,holdout_length,templates_csv,templates_json,best_template_csv,best_template_json,template_rows,weights_csv,weights_json,model_weight_rows,feature_weight_rows,parameter_weight_rows,annual_forecast_csv,monthly_forecast_csv
20260509_095330,1575217996,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\input\SolarRecord(260228)_d_forWh_WithCodis[date].csv,SolarRecord(260228)_d_forWh_WithCodis[date].csv,"['date', 'Wh', 'Temperature', 'RH', 'GloblRad']",T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\input\tmy_24.148_120.703_2005_2023[UTC+8][daily][mapped][dateAdj].csv,tmy_24.148_120.703_2005_2023[UTC+8][daily][mapped][dateAdj].csv,"['Temperature', 'RH', 'GloblRad']",T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\input\tmy_24.148_120.703_2005_2023[UTC+8][daily][mapped][dateAdj].csv,Wh,120,fixed,120,"Temperature,RH,GloblRad",313,365,2026-03-01,2027-02-28,D,0.9,50,3,backwards,all,True,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330\forecast_365d_20260509_095330.csv,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330\model_metrics_20260509_095330.csv,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330\effective_settings_20260509_095330.csv,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330\autots_model_20260509_095330.pkl,Ensemble,12.761376076761564,8.895382475955133,0.48164953901628077,0.5648814346833456,0.4910236666666666,0.6054014009343991,8.804540756627874,0.6680742348834108,60.0,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330\autots_templates_20260509_095330.csv,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330\autots_templates_20260509_095330.json,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330\autots_best_template_20260509_095330.csv,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330\autots_best_template_20260509_095330.json,1159,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330\weight_summary_20260509_095330.csv,T:\OneDrive\1TB\School\PV_autoTs\Power_1Year_Sum_10va1\output\default\S99_120d_30Seed\10vE1_autots_365d_forecast_20260509_095330\weight_summary_20260509_095330.json,1159,4,133,,
