,Wh
2025-12-11,6.408254207243135
2025-12-12,6.3779341785806265
2025-12-13,5.996489300161362
2025-12-14,5.897841730595079
2025-12-15,5.69850161940308
2025-12-16,5.177435304398114
2025-12-17,6.176039983415197
2025-12-18,6.346067615064669
2025-12-19,6.343163072234586
2025-12-20,5.986141917831602
2025-12-21,5.878968118818694
2025-12-22,5.647480852526088
2025-12-23,5.347707207231051
2025-12-24,6.062760887132751
2025-12-25,6.328636521887883
2025-12-26,6.344725678143525
2025-12-27,5.988153469937853
2025-12-28,5.914638514124025
2025-12-29,5.780227457632517
2025-12-30,5.3068375253822975
2025-12-31,5.997119340883362
2026-01-01,6.28113609784046
2026-01-02,6.36775458402096
2026-01-03,5.893302369836554
2026-01-04,5.442987969222218
2026-01-05,5.349254419949289
2026-01-06,5.335188784305042
2026-01-07,5.970256529211196
2026-01-08,6.13045113210507
2026-01-09,6.308470616073756
2026-01-10,5.80855441544657
2026-01-11,5.300263216970285
2026-01-12,5.335436015348223
2026-01-13,5.377025141700899
2026-01-14,6.012054736585661
2026-01-15,6.169510221790214
2026-01-16,6.327961856105793
2026-01-17,5.8656650760046185
2026-01-18,5.267542132012253
2026-01-19,5.262301815865168
2026-01-20,5.3721687963019145
2026-01-21,5.959577518203002
2026-01-22,6.102704346774577
2026-01-23,6.324700359467298
2026-01-24,5.997444665855722
2026-01-25,5.751456559887726
2026-01-26,5.332056418421328
2026-01-27,5.385045728417259
2026-01-28,5.841189474764141
2026-01-29,5.9528419090765565
2026-01-30,6.263335943022603
2026-01-31,5.89920938766951
2026-02-01,5.4614516014774095
2026-02-02,5.363137055796391
2026-02-03,5.2607374778633424
2026-02-04,5.879520180179319
2026-02-05,5.954649919949439
2026-02-06,6.206172260705727
2026-02-07,5.8145388883968705
2026-02-08,5.341914899823983
2026-02-09,5.282645724152399
2026-02-10,5.272263041244976
2026-02-11,5.867076507616229
2026-02-12,5.886673592608297
2026-02-13,6.054238148300434
2026-02-14,5.719985924687189
2026-02-15,5.331783206930993
2026-02-16,5.382862811943478
2026-02-17,5.259027601575792
2026-02-18,5.9168641642998985
2026-02-19,5.973583260477997
2026-02-20,6.27613009914254
2026-02-21,5.808954701664602
2026-02-22,5.257805798165207
2026-02-23,5.385735597670661
2026-02-24,5.33662578507145
2026-02-25,5.8810337358585345
2026-02-26,5.875433234088465
2026-02-27,6.11051524257244
2026-02-28,5.732854053134364
2026-03-01,5.359518722091955
2026-03-02,5.391242972882938
2026-03-03,5.42809739249163
2026-03-04,5.81879570568421
2026-03-05,5.875021864614013
2026-03-06,6.077634842401182
2026-03-07,5.751008272325074
2026-03-08,5.366396926710137
2026-03-09,5.322338527984059
2026-03-10,5.3544999917560006
