column,corr_with_Wh,abs_corr,weight
INA219_current_mA,0.9421370484351498,0.9421370484351498,0.024614872375865827
INA219_shuntVoltage_mV,0.9409074547477994,0.9409074547477994,0.024582747228321135
INA219_power_mW,0.9397330093830398,0.9397330093830398,0.02455206292096479
INA219_busVoltage_V,0.9012454458699537,0.9012454458699537,0.02354651233200729
day_of_year_roll7,-0.7100289636922511,0.7100289636922511,0.01855066877317058
sin_DOY_k1_roll7,0.6617484605119963,0.6617484605119963,0.01728926160741007
season_autumn_roll7,-0.6266477103436257,0.6266477103436257,0.01637219706024396
day_of_year,-0.6152392779248583,0.6152392779248583,0.016074133091245953
dayofyear,-0.6152392779248583,0.6152392779248583,0.016074133091245953
month,-0.6065614738097451,0.6065614738097451,0.015847411255870664
INA219_busVoltage_V_roll7,0.600918931026301,0.600918931026301,0.01569999059056456
cos_DOY_k1_roll7,-0.5651148113734247,0.5651148113734247,0.014764549364418528
Wh_roll_std_30_roll7,0.5486143017053011,0.5486143017053011,0.014333446543133437
dayofyear_sin,0.5483002395810733,0.5483002395810733,0.01432524115611591
cos_DOY_k1,-0.5481051057334974,0.5481051057334974,0.014320142964974535
dayofyear_cos,-0.5474766825461841,0.5474766825461841,0.014303724380672555
sin_DOY_k1,0.5474570511280233,0.5474570511280233,0.014303211477742576
INA219_power_mW_roll7,0.5293015913887792,0.5293015913887792,0.013828870377210612
INA219_shuntVoltage_mV_roll7,0.5282794959116602,0.5282794959116602,0.013802166460018288
INA219_current_mA_roll7,0.5259100198425346,0.5259100198425346,0.013740260019616576
Wh_lag1,0.5142844956748126,0.5142844956748126,0.013436524173365416
season_autumn,-0.5071744287891338,0.5071744287891338,0.013250762039007633
Wh_roll_std_14_roll7,0.501835487251204,0.501835487251204,0.013111273453141458
Wh_lag1_roll7,0.49774223460935146,0.49774223460935146,0.01300433052849082
Wh_roll_mean_7,0.4932916119439691,0.4932916119439691,0.01288805072707182
Wh_roll_std_7_roll7,0.49181462471375426,0.49181462471375426,0.012849462018313463
Wh_lag14_roll7,0.4914165322303956,0.4914165322303956,0.012839061200632065
Wh_roll_mean_14,0.48516166873885774,0.48516166873885774,0.012675642654648343
season_spring_roll7,0.4743176362300363,0.4743176362300363,0.012392324557044889
Wh_roll_mean_30,0.4726361797234665,0.4726361797234665,0.01234839375378911
Wh_roll_std_30,0.4724205953286682,0.4724205953286682,0.012342761258630363
Wh_roll_std_14,0.4220819706190099,0.4220819706190099,0.011027582299408981
Wh_lag7_roll7,0.4068199424980038,0.4068199424980038,0.01062883683555166
Wh_lag14,0.39391590626619305,0.39391590626619305,0.01029169776909934
Wh_lag7,0.38342099388303225,0.38342099388303225,0.010017501006179897
Cloud Amount Sat_roll7,0.3725789545757545,0.3725789545757545,0.009734234984229023
Wh_lag30_roll7,0.37147817047604687,0.37147817047604687,0.009705475197982753
Wh_roll_mean_7_roll7,0.37035508717697474,0.37035508717697474,0.00967613280865623
season_spring,0.36253833103830896,0.36253833103830896,0.009471907260933521
month_6_roll7,0.35900275982763824,0.35900275982763824,0.009379534676423662
Wh_roll_mean_14_roll7,0.35756516267612964,0.35756516267612964,0.009341975097940821
month_5,0.35220981521061884,0.35220981521061884,0.009202057880365188
Wh_lag30,0.3501143109502828,0.3501143109502828,0.009147309401874795
month_5_roll7,0.34801920329163416,0.34801920329163416,0.009092571285252598
month_11_roll7,-0.3471071810238472,0.3471071810238472,0.009068743210809702
Wh_roll_std_7,0.3413062201379617,0.3413062201379617,0.008917183613296124
UVI Max,0.33141190865542297,0.33141190865542297,0.008658678531902417
Wh_roll_mean_30_roll7,0.3301464969710092,0.3301464969710092,0.008625617580561516
month_10_roll7,-0.3263419832497721,0.3263419832497721,0.008526218432787818
month_4_roll7,0.3238055544191632,0.3238055544191632,0.00845995007824258
month_6,0.3175128496778736,0.3175128496778736,0.00829554286767473
season_summer,0.3084029219639674,0.3084029219639674,0.008057531096028964
cos_DOY_k2,0.3070722800305529,0.3070722800305529,0.008022765897671279
Temperature,0.30409441481953636,0.30409441481953636,0.00794496429519375
season_summer_roll7,0.29765161310058985,0.29765161310058985,0.0077766355554225175
ACS712_20A_current_A,0.2945110233900673,0.2945110233900673,0.00769458250906597
cos_DOY_k2_roll7,0.29438846654311873,0.29438846654311873,0.007691380510851976
ACS712_20A_current_A_roll7,0.2922386331282826,0.2922386331282826,0.007635212594280328
month_11,-0.2822001898555094,0.2822001898555094,0.007372941833967806
month_10,-0.28171090899957746,0.28171090899957746,0.007360158570805911
TxSoil0cm,0.27910279631346646,0.27910279631346646,0.0072920173582114904
SunshineRate_roll7,-0.27319248031476817,0.27319248031476817,0.007137600679395351
GloblRad,0.27245751757392983,0.27245751757392983,0.007118398574885396
TxSoil5cm,0.26684707918640455,0.26684707918640455,0.006971816689467588
TxSoil10cm,0.2643128855981301,0.2643128855981301,0.006905606734286734
T Min,0.2608741370220646,0.2608741370220646,0.006815763799574492
month_9_roll7,-0.256168127708279,0.256168127708279,0.006692811603977398
DHT11_humidity_roll7,0.24705274256876114,0.24705274256876114,0.006454657248155416
T Max,0.241858237429024,0.241858237429024,0.006318942299589512
Cloud Amount Sat,0.23821784078888059,0.23821784078888059,0.0062238309791680345
cos_DOY_k3_roll7,0.22893342362962635,0.22893342362962635,0.005981260385177566
UVI Max_roll7,0.2285899048736402,0.2285899048736402,0.005972285395444002
GloblRad_roll7,0.2269748208639404,0.2269748208639404,0.005930088682300098
LM35_tempC,0.2263560653281237,0.2263560653281237,0.0059139226812164065
Td dew point_roll7,0.2171637333966807,0.2171637333966807,0.005673757964517401
PrecpHour_roll7,0.2145360551591842,0.2145360551591842,0.005605105569870308
Td dew point,0.21059136834078498,0.21059136834078498,0.00550204417051346
TxSoil20cm,0.2070872932709837,0.2070872932709837,0.005410494474233208
DHT11_temp,0.20322659448832425,0.20322659448832425,0.005309627399772369
month_12,-0.19749563226126637,0.19749563226126637,0.0051598966317867095
Temperature_roll7,0.18748021129029602,0.18748021129029602,0.00489822736678914
TxSoil100cm_roll7,-0.18542432983864215,0.18542432983864215,0.00484451409902579
RHMin_roll7,0.18413345385164404,0.18413345385164404,0.004810787851102724
TxSoil0cm_roll7,0.18232377051230322,0.18232377051230322,0.004763506911973335
PrecpHour,-0.17899859596888532,0.17899859596888532,0.004676631284749401
Precp,-0.17838700383315859,0.17838700383315859,0.004660652439217319
SunshineRate,-0.17820864422150717,0.17820864422150717,0.0046559925024436824
TxSoil30cm,0.17586301167131724,0.17586301167131724,0.004594709012998595
month_9,-0.17091576458447894,0.17091576458447894,0.004465454085749249
month_12_roll7,-0.17056889353555954,0.17056889353555954,0.004456391511876143
PrecpMax10_roll7,0.16797383169806182,0.16797383169806182,0.0043885912740619275
T Min_roll7,0.16529967140954396,0.16529967140954396,0.0043187244597552325
TxSoil5cm_roll7,0.16153445469911767,0.16153445469911767,0.004220352010705959
RH_roll7,0.16111111569492623,0.16111111569492623,0.004209291586347096
TxSoil10cm_roll7,0.16049986369784222,0.16049986369784222,0.004193321627493757
cos_DOY_k3,0.15800388713281494,0.15800388713281494,0.0041281101545946235
sin_DOY_k3,0.15727615806685044,0.15727615806685044,0.004109097041680025
TxSoil50cm,0.15237208615640327,0.15237208615640327,0.00398097013657824
T Max_roll7,0.14329789647202454,0.14329789647202454,0.0037438920794459238
RH,-0.1356442446872878,0.1356442446872878,0.003543927899920741
SunShine_roll7,-0.1350556759140644,0.1350556759140644,0.0035285505774161462
EvapA_roll7,-0.1319364704038584,0.1319364704038584,0.0034470562282921577
LM35_tempC_roll7,0.13019747989766192,0.13019747989766192,0.0034016222551308583
sin_DOY_k3_roll7,0.10941071090964019,0.10941071090964019,0.0028585338938392473
DHT11_temp_roll7,0.10657822937781884,0.10657822937781884,0.002784530677928586
is_weekend_roll7,-0.10517198464933801,0.10517198464933801,0.002747790232811516
Precp_roll7,0.09643654793221856,0.09643654793221856,0.002519562651382159
TxSoil20cm_roll7,0.08955044279192664,0.08955044279192664,0.002339651884178372
month_4,0.08869841459389786,0.08869841459389786,0.0023173912529995517
month_8_roll7,0.08699568691482341,0.08699568691482341,0.002272904705547791
SunShine,-0.08484046548136388,0.08484046548136388,0.002216596018171096
PrecpMax10,-0.08039158356947061,0.08039158356947061,0.00210036169678607
EvapA,-0.07782024236106344,0.07782024236106344,0.0020331811992301417
dayofweek,0.07763236112622655,0.07763236112622655,0.002028272494466847
sin_DOY_k2_roll7,-0.07485488638520206,0.07485488638520206,0.0019557064209947722
month_8,0.07172789307987995,0.07172789307987995,0.0018740086029771755
DHT11_humidity,0.06821437512624967,0.06821437512624967,0.0017822121959018247
is_weekend,0.059956400842192,0.059956400842192,0.001566459101993796
month_7,0.059030065291957645,0.059030065291957645,0.0015422570696205671
TxSoil30cm_roll7,0.05034719979741844,0.05034719979741844,0.0013154029974238688
RHMin,-0.041645915717708655,0.041645915717708655,0.0010880677095440904
TxSoil100cm,-0.018618285662221307,0.018618285662221307,0.00048643318527191465
sin_DOY_k2,-0.018107638193592186,0.018107638193592186,0.0004730916843828007
TxSoil50cm_roll7,0.012000112952865379,0.012000112952865379,0.00031352259134843663
month_7_roll7,-0.0024742908039235485,0.0024742908039235485,6.46448968974484e-05
RHMinTime,0.0,0.0,0.0
T Min Time,0.0,0.0,0.0
T Max Time,0.0,0.0,0.0
month_2,0.0,0.0,0.0
T Max Time_roll7,0.0,0.0,0.0
Cloud Amount,0.0,0.0,0.0
PrecpMax60Time,0.0,0.0,0.0
PrecpMax10Time,0.0,0.0,0.0
WGustTime,0.0,0.0,0.0
UVI Max Time,0.0,0.0,0.0
month_3,0.0,0.0,0.0
PrecpMax10Time_roll7,0.0,0.0,0.0
Cloud Amount_roll7,0.0,0.0,0.0
UVI Max Time_roll7,0.0,0.0,0.0
PrecpMax60Time_roll7,0.0,0.0,0.0
T Min Time_roll7,0.0,0.0,0.0
WGustTime_roll7,0.0,0.0,0.0
RHMinTime_roll7,0.0,0.0,0.0
month_3_roll7,0.0,0.0,0.0
month_2_roll7,0.0,0.0,0.0
