category,file,MAE,MAPE(%),MASE_lag1,R2,RMSSE,SMAPE(%),nMAE,nRMSE
30,260426_034231/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_034231/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
30,260426_034450/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_034450/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
30,260426_034639/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_034639/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_034639/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_034828/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_034828/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_034828/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_035029/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_035029/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_035029/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_035230/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_035230/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
30,260426_035421/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_035421/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
30,260426_035613/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_035613/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_035613/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_035822/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_035822/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_035822/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_040034/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_040034/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_040034/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_040236/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_040236/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_040236/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_040438/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_040438/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
30,260426_040643/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_040643/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
30,260426_040842/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_040842/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_040842/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_041041/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_041041/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_041041/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_041241/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_041241/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_041241/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_041458/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_041458/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
30,260426_041717/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_041717/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_041717/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_041935/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_041935/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_041935/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_042138/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_042138/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_042138/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_042338/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_042338/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_042338/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_042548/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_042548/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_042548/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_042753/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_042753/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
90,260426_042753/90/forecast_Wh_metrics_90d.json,[0.5916340016946874],[11.972248136520577],[0.7716357270336138],[-0.6216209484398991],[0.6182175270642492],[11.068766015595068],[0.11202962035772406],[0.13545058912326152]
30,260426_043005/30/forecast_Wh_metrics_30d.json,[0.5186558798605266],[8.971440355959299],[0.7254900603188927],[-0.7627053621467128],[0.6152415924687544],[9.580728115066133],[0.09497995701649906],[0.12060511577951394]
60,260426_043005/60/forecast_Wh_metrics_60d.json,[0.7406102940109065],[13.194403919890005],[1.0076554127766706],[-2.1144573084692793],[0.8070956516455999],[14.506477485359717],[0.13915753939173506],[0.16827873496349613]
