column,records,values_count,min,median,max,mean,std
category,31,31,60.0,60.0,60.0,60.0,0.0
file,31,0,,,,,
MAE,31,31,0.4363370438104345,0.5747985070822804,144.9969867463446,10.499028095738598,33.558742785580826
MAPE(%),31,31,8.359265765761243,10.371995838512003,2751.0265090945336,199.0572984128077,636.6411469539811
MASE_lag1,31,31,0.593669015332483,0.7820561388374111,197.27918949113294,14.284708942230209,45.65916661883798
R2,31,31,-83055.53016696309,-0.9364643666151136,0.03525993806220362,-4884.671993121617,18485.771714706483
RMSSE,31,31,0.44919919898269706,0.6364123097047659,131.8016078575776,9.64190572780607,30.477777556172303
SMAPE(%),31,31,8.209788796383323,10.986433717233384,196.70857386473756,34.798041496574946,54.33672556658074
nMAE,31,31,0.08198588360591917,0.10800220647545443,27.244320066850424,1.972722938936306,6.305545722070124
nRMSE,31,31,0.09365763871642852,0.13269140798114543,27.480519553297075,2.01032888134671,6.3545898694837435
